0,1,2,3
"127.0059382,37.5030922","126.8502282,37.4396409","127.4207067,36.5965763","126.6933743,35.1589832"
"127.0060217,37.5031259","126.8513118,37.4394332","127.4211623,36.5960664","126.6923495,35.1591413"
"127.006209,37.5032042","126.8529869,37.4390575","127.4215618,36.5956664","126.6916316,35.1593439"
"127.0096102,37.504555","126.8541313,37.4387465","127.423171,36.5941673","126.6892522,35.1600169"
"127.009697,37.5045906","126.8552964,37.4383986","127.4236612,36.593688","126.6882018,35.1603138"
"127.009837,37.5046353","126.8573406,37.4376868","127.424054,36.5932718","126.6875796,35.160499"
"127.0099523,37.504661","126.858096,37.4373782","127.4243852,36.5929673","126.6873583,35.1605579"
"127.010185,37.5047134","126.8588369,37.4370577","127.4250031,36.5921059","126.6864487,35.1608322"
"127.010289,37.5047291","126.860724,37.4361999","127.4252293,36.5917905","126.6853837,35.1611533"
"127.0103975,37.5047422","126.8623116,37.4353414","127.4253693,36.5915291","126.684692,35.1613731"
"127.01119,37.5048473","126.8630585,37.434965","127.425759,36.5908037","126.6843936,35.1614595"
"127.0113675,37.5048553","126.8631369,37.4349249","127.4260795,36.5900394","126.684038,35.1615518"
"127.0116526,37.50487","126.8637121,37.4346747","127.4261344,36.5898843","126.6838828,35.1615922"
"127.0122497,37.5048995","126.8660524,37.4336778","127.4262129,36.5896617","126.6833786,35.1617204"
"127.0131121,37.5048661","126.8712796,37.4314505","127.4262409,36.589559","126.6813997,35.1620831"
"127.0137123,37.5047829","126.8726079,37.4308843","127.426334,36.5892092","126.6806585,35.162198"
"127.0137893,37.5047652","126.8728994,37.4307578","127.4264732,36.5886414","126.6793563,35.1624074"
"127.0146349,37.5045334","126.8745539,37.4301158","127.4265496,36.5882466","126.6769144,35.1627308"
"127.0149512,37.5044239","126.8749995,37.4299415","127.4266151,36.5875173","126.6759709,35.1628659"
"127.0150816,37.5043784","126.8754688,37.4297745","127.4265873,36.5849913","126.6754155,35.1629613"
"127.015093,37.5043731","126.8779308,37.4289258","127.4265459,36.5838481","126.6748245,35.1630899"
"127.0151146,37.5043632","126.8808618,37.4276694","127.4265274,36.5833324","126.6742962,35.1632143"
"127.0153892,37.5042373","126.8813709,37.4274683","127.4265102,36.5825914","126.6742632,35.1632222"
"127.0154822,37.5041908","126.8814015,37.4274549","127.4264994,36.5821767","126.6739526,35.1633184"
"127.0157433,37.504063","126.8832505,37.4266417","127.4264215,36.5794559","126.6734746,35.1634666"
"127.0158625,37.5040022","126.8844387,37.4261873","127.4264568,36.57886","126.6732365,35.1635497"
"127.0159272,37.5039628","126.8846383,37.4261045","127.4265268,36.5781109","126.6729487,35.1636704"
"127.0169242,37.5034062","126.8855995,37.4257597","127.426749,36.5771266","126.6725617,35.1638327"
"127.0170241,37.5033507","126.8861118,37.4255803","127.4269531,36.57641","126.6717718,35.1642006"
"127.0171138,37.5033087","126.8864224,37.425472","127.4270069,36.5762316","126.6706853,35.1647892"
"127.0172369,37.5031569","126.8887742,37.4248009","127.427498,36.5746119","126.6699973,35.1651813"
"127.0173564,37.5030537","126.8896869,37.4245749","127.4287413,36.570545","126.6693474,35.1655979"
"127.017586,37.5028924","126.8915989,37.4241999","127.4290137,36.5696554","126.668821,35.1659649"
"127.0177815,37.50274","126.8923955,37.4240778","127.4297186,36.5674976","126.6680382,35.1665961"
"127.0179464,37.5026136","126.8935622,37.4238999","127.4297354,36.5674408","126.6679607,35.1666659"
"127.0181535,37.5024215","126.8942749,37.4238107","127.4298083,36.567183","126.6674687,35.1671007"
"127.0183756,37.5022025","126.8952364,37.4237075","127.4301794,36.5658869","126.6670884,35.1674606"
"127.018502,37.502075","126.8955338,37.4236855","127.4302467,36.5656714","126.6669041,35.1676523"
"127.0185384,37.5020382","126.8957871,37.4236661","127.4304697,36.5649459","126.666235,35.1683393"
"127.0186821,37.5018667","126.8960122,37.4236492","127.4305762,36.5645943","126.6655574,35.168991"
"127.018827,37.5016698","126.8963006,37.4236246","127.4307499,36.5640409","126.665082,35.1694152"
"127.0189595,37.5014793","126.8967869,37.4235829","127.4307992,36.5638994","126.6646813,35.1697244"
"127.0190739,37.501277","126.8970265,37.4235796","127.4317809,36.5607573","126.6643649,35.1699593"
"127.0191829,37.5010394","126.8973983,37.4235788","127.4319244,36.5602994","126.6630874,35.1708549"
"127.0193449,37.5008328","126.8982246,37.4235659","127.4322124,36.5593999","126.6620809,35.1715549"
"127.0196365,37.4999993","126.8994102,37.4235593","127.4323492,36.5588663","126.6619847,35.1716227"
"127.0197491,37.4997158","126.8995866,37.4235575","127.4324368,36.5583579","126.6617645,35.171779"
"127.0203423,37.4982499","126.9001212,37.4235512","127.4324526,36.5581839","126.6604647,35.1727024"
"127.0207059,37.4972942","126.9018283,37.4236274","127.4324616,36.5580829","126.6604183,35.1727345"
"127.0211282,37.4961836","126.9039734,37.4237635","127.4324853,36.557789","126.659206,35.1735782"
"127.0212789,37.4957876","126.9045688,37.4237927","127.4325,36.557616","126.6584261,35.1741336"
"127.0221844,37.493409","126.9066618,37.423942","127.4324993,36.557158","126.657838,35.1745073"
"127.0230472,37.4911402","126.9067748,37.4239498","127.4324982,36.557149","126.6565013,35.1752789"
"127.0231738,37.4908072","126.9070888,37.4239757","127.4324739,36.5567911","126.6560785,35.1754887"
"127.0231784,37.4907964","126.9076749,37.4240327","127.4324428,36.5565161","126.6553262,35.1758108"
"127.0235385,37.4898388","126.9085883,37.4241518","127.4323996,36.5561329","126.6546128,35.1760862"
"127.0238284,37.4890792","126.9094039,37.4243506","127.4319996,36.5535499","126.6540894,35.1762638"
"127.0240451,37.4884446","126.9097409,37.4244586","127.4319863,36.5534597","126.6532919,35.1764972"
"127.0243799,37.4875581","126.9100588,37.4245638","127.4318618,36.5526329","126.6524495,35.1767167"
"127.0245317,37.4871558","126.9102526,37.4246387","127.4318618,36.5526248","126.6518222,35.1768404"
"127.0252024,37.4853837","126.9107551,37.4248458","127.4317742,36.5519333","126.6505958,35.1770257"
"127.0257161,37.483922","126.9113845,37.4251455","127.431749,36.551341","126.6496362,35.1771082"
"127.0257794,37.4837447","126.9116433,37.4252892","127.4318369,36.5504332","126.6494405,35.1771248"
"127.0258163,37.4836403","126.9123134,37.4257468","127.4318999,36.5500492","126.6492846,35.1771274"
"127.0259706,37.4832019","126.9127087,37.4260715","127.4321617,36.5483248","126.6491857,35.1771285"
"127.0259752,37.4831893","126.9136928,37.426975","127.4322124,36.5478912","126.6487771,35.1771328"
"127.0260547,37.4829634","126.913925,37.4271988","127.4322496,36.5474161","126.6480259,35.1771411"
"127.0263358,37.4821605","126.9140498,37.4272923","127.4322748,36.5467743","126.6466265,35.1770672"
"127.0264141,37.4819373","126.9143745,37.4275355","127.4322617,36.5464245","126.6431414,35.1765845"
"127.0264452,37.4818536","126.9152424,37.4281356","127.4322241,36.5460161","126.6415209,35.1763404"
"127.0267282,37.4810895","126.9163484,37.428781","127.4321373,36.5455409","126.6408707,35.1762429"
"127.0272172,37.4797709","126.9171526,37.4291446","127.4320617,36.5451658","126.6401043,35.1761275"
"127.0278864,37.4780331","126.9172754,37.4292002","127.4319247,36.5446258","126.639067,35.1759731"
"127.0283187,37.4769126","126.917867,37.4294321","127.4317455,36.5439216","126.6386942,35.1759182"
"127.0285808,37.4762475","126.9183032,37.4295793","127.4315373,36.5430993","126.6324971,35.1749957"
"127.0290494,37.4752741","126.9184464,37.429626","127.4312616,36.5414746","126.6302778,35.1746723"
"127.0295246,37.4745243","126.9188534,37.4297587","127.4310997,36.5401745","126.6281539,35.1743658"
"127.0300117,37.4738583","126.9189538,37.4297917","127.4308053,36.5383082","126.6261101,35.1740707"
"127.0301404,37.4737092","126.9192245,37.4298606","127.4304269,36.5354439","126.6257604,35.1740177"
"127.0303683,37.4734478","126.9203536,37.4301609","127.4303259,36.5346433","126.6249994,35.1739076"
"127.030407,37.4734029","126.9206536,37.4302408","127.4303082,36.5345071","126.6243241,35.1738008"
"127.030702,37.4730616","126.9214649,37.4304178","127.4302926,36.5343773","126.6242123,35.1737829"
"127.0311745,37.4725551","126.9235519,37.4308039","127.4302117,36.5337408","126.6229864,35.1736081"
"127.0318497,37.471833","126.9261638,37.4311248","127.4301739,36.5334748","126.6215822,35.1733797"
"127.0323404,37.4713095","126.9280437,37.4312466","127.4300242,36.5322658","126.6207238,35.1732418"
"127.0338622,37.4697246","126.9290677,37.431248","127.4299943,36.5319953","126.6194359,35.1730125"
"127.0352864,37.4682087","126.9308568,37.4311241","127.4299848,36.5314112","126.6190742,35.1729494"
"127.0357371,37.467731","126.931748,37.4310527","127.4299918,36.5310442","126.6187499,35.172883"
"127.0359602,37.467493","126.9326544,37.430911","127.4300109,36.5309343","126.6183621,35.1728"
"127.0371316,37.4662411","126.9338117,37.4306317","127.4300973,36.5304538","126.6181743,35.1728022"
"127.0387923,37.4644845","126.9342567,37.4305239","127.430225,36.5300527","126.6174224,35.1726615"
"127.0393762,37.4638675","126.9355238,37.4302181","127.4304053,36.5295723","126.616927,35.1725803"
"127.0395116,37.4637238","126.9360698,37.4300575","127.430543,36.5292614","126.6164212,35.1725324"
"127.0395708,37.463661","126.9365059,37.4299307","127.4306582,36.529046","126.6158981,35.1724727"
"127.0400545,37.4631581","126.9381428,37.4294509","127.4306996,36.5289577","126.6156172,35.1724481"
"127.0405519,37.4626255","126.9384274,37.4293251","127.4308239,36.528708","126.6153643,35.1724823"
"127.041229,37.4619152","126.9389876,37.429079","127.4309022,36.528553","126.6152266,35.1725228"
"127.0413838,37.4617526","126.9407883,37.4282853","127.4319999,36.5263575","126.6151337,35.1725835"
"127.0418491,37.4612938","126.9426424,37.4274612","127.4324365,36.5252327","126.6150586,35.17272"
"127.0419333,37.4612103","126.9434407,37.4271053","127.432562,36.5248496","126.6150516,35.1728606"
"127.0420038,37.4611412","126.9462364,37.4259557","127.4326373,36.5242411","126.6150683,35.1729409"
"127.0438521,37.4591689","126.9472456,37.4255061","127.4326366,36.523858","126.6153828,35.1735122"
"127.0438908,37.4591312","126.9483521,37.4250408","127.4326246,36.5234496","126.6157242,35.1741333"
"127.0443276,37.4586958","126.9525192,37.4233223","127.4325746,36.5231746","126.6157714,35.1743329"
"127.0448226,37.4581911","126.9531087,37.4230754","127.432499,36.5228077","126.6161591,35.1750363"
"127.045436,37.4575328","126.9583595,37.4208795","127.4324266,36.5225804","126.616562,35.175766"
"127.0472978,37.4555461","126.9610948,37.4197292","127.4323374,36.5222991","126.6168491,35.1763325"
"127.0477154,37.4551078","126.968208,37.4166661","127.432275,36.5221638","126.6170869,35.1768825"
"127.0484516,37.4543283","126.969234,37.4161975","127.4322371,36.5220827","126.6172492,35.1774076"
"127.0503855,37.452166","126.9692408,37.4161948","127.4320364,36.5217166","126.6173098,35.1776983"
"127.0527529,37.4495412","126.9701306,37.4158121","127.4317241,36.5212079","126.6173537,35.1779051"
"127.0560887,37.4458068","126.9713832,37.4152733","127.430825,36.5199164","126.6173865,35.1785248"
"127.0574773,37.4440183","126.9724209,37.4147407","127.4301871,36.5188415","126.6173876,35.1789297"
"127.0589714,37.4419643","126.9734776,37.4140775","127.4299497,36.5183166","126.6173864,35.1795528"
"127.0601603,37.4402957","126.9763325,37.4122289","127.4298249,36.5179415","126.617382,35.1819927"
"127.0604452,37.4398975","126.9780518,37.4113378","127.4296247,36.5170327","126.6173839,35.1820215"
"127.0608544,37.4393239","126.9822696,37.4091183","127.4295246,36.5165332","126.6173939,35.1822074"
"127.0610377,37.4391002","126.9836362,37.4083887","127.4292614,36.5148742","126.6174308,35.1824565"
"127.0612221,37.4388746","126.9839934,37.4082037","127.4292514,36.5148066","126.6176406,35.1832614"
"127.0615373,37.4385243","126.9844357,37.4079758","127.4291282,36.5139988","126.6178829,35.1838105"
"127.0618662,37.4381442","126.9878402,37.4061473","127.4286497,36.5108666","126.618324,35.1845576"
"127.0627841,37.4371723","126.9884809,37.4058192","127.4286243,36.5105583","126.6191205,35.1856571"
"127.0667268,37.4332695","126.9906148,37.4047252","127.4286,36.5103329","126.6192601,35.1858502"
"127.0695676,37.4304577","126.9912236,37.4044132","127.4285871,36.5096991","126.6193326,35.1859517"
"127.0711772,37.4288645","126.9916624,37.4041907","127.4286493,36.5089248","126.6194495,35.1861158"
"127.0715717,37.4284693","126.9937656,37.4031117","127.4286596,36.5086678","126.6206992,35.187866"
"127.0723616,37.4276916","126.9937906,37.4030992","127.428687,36.5079998","126.621148,35.1885158"
"127.0758407,37.4242537","126.9953428,37.4022955","127.4289492,36.5045327","126.6220867,35.1898742"
"127.0775659,37.4225491","126.9971022,37.401417","127.4290747,36.5029245","126.6229742,35.1910997"
"127.0799797,37.4201636","126.9980111,37.4010053","127.4291368,36.5020708","126.6232025,35.1914269"
"127.0806866,37.4194667","126.9986115,37.4007564","127.4291527,36.5018481","126.6239391,35.1924845"
"127.0829344,37.4172176","126.9999992,37.4002196","127.4292872,36.4999992","126.6242038,35.1928966"
"127.0834867,37.4166661","127.0002313,37.4001359","127.4293371,36.4991996","126.6242716,35.193027"
"127.0842811,37.4158684","127.0006831,37.3999954","127.4294244,36.4977743","126.6244621,35.1933908"
"127.0845129,37.4156358","127.0011133,37.3998611","127.4294981,36.4965204","126.6246774,35.1939054"
"127.0845492,37.4155999","127.0018559,37.3996443","127.4295094,36.4963175","126.6248417,35.1944575"
"127.0851867,37.4149676","127.0022815,37.3995199","127.4295242,36.4960741","126.6249992,35.1951358"
"127.086315,37.4138448","127.0028668,37.3993511","127.4296493,36.494758","126.6250246,35.1952325"
"127.0865423,37.4136184","127.0038536,37.39911","127.4296991,36.494008","126.6250369,35.1954165"
"127.0888636,37.4113091","127.0050213,37.3988445","127.4297995,36.4928496","126.6250245,35.1962658"
"127.0895805,37.4105959","127.0059046,37.3986977","127.4299497,36.4909871","126.6250171,35.1964407"
"127.0899997,37.4101782","127.0075637,37.3984549","127.430009,36.4896033","126.6249998,35.1966218"
"127.091362,37.4088164","127.0085293,37.3983409","127.4302486,36.4863814","126.6248557,35.1973538"
"127.0920868,37.4080979","127.0096111,37.3982498","127.4302949,36.4857594","126.6246791,35.1982533"
"127.0922197,37.4079658","127.0120396,37.3981661","127.4303989,36.4843576","126.6246073,35.1988046"
"127.0926707,37.407523","127.0140017,37.3982265","127.4304739,36.4828828","126.6246074,35.1993024"
"127.0928832,37.4073146","127.0151108,37.3982833","127.4305867,36.4816162","126.6246382,35.1997129"
"127.0930388,37.407161","127.0157261,37.3983435","127.4305901,36.4815017","126.6247744,35.2003243"
"127.0933739,37.4068331","127.0165526,37.3984235","127.4306097,36.4808192","126.624999,35.2009913"
"127.0935386,37.4066697","127.0180697,37.3986496","127.4306247,36.4803162","126.6252204,35.2014483"
"127.0937022,37.4065116","127.0188078,37.3987626","127.4305583,36.4796644","126.6256498,35.2021827"
"127.0938567,37.4063535","127.0198203,37.3989173","127.4304494,36.4790576","126.6260742,35.2027583"
"127.0940442,37.4061621","127.0233277,37.3993749","127.4301123,36.4777249","126.6263655,35.2031535"
"127.0947814,37.405439","127.0262463,37.3995228","127.4298118,36.4767998","126.6270249,35.2040491"
"127.0948916,37.4053304","127.0274224,37.3995176","127.4294622,36.4757259","126.627274,35.2043909"
"127.0949995,37.4052244","127.0281263,37.399515","127.429362,36.4754166","126.6314741,35.2101332"
"127.0956797,37.4045894","127.0284721,37.3995136","127.4291751,36.4748044","126.6321845,35.2111085"
"127.0962578,37.4040416","127.0299954,37.3994557","127.4289491,36.4740659","126.6326263,35.2117149"
"127.096427,37.4038826","127.0320529,37.3992647","127.4286374,36.473166","126.6327118,35.2118381"
"127.0964781,37.403835","127.0321954,37.3992445","127.4282373,36.4724995","126.6328645,35.2120394"
"127.0984416,37.4019803","127.032719,37.3991718","127.4278293,36.4719674","126.633169,35.212441"
"127.0987403,37.4016839","127.0334393,37.3990709","127.4276241,36.4716995","126.6332529,35.2125074"
"127.0992903,37.40109","127.0362489,37.3985655","127.4273364,36.4714","126.6340575,35.2134031"
"127.0995532,37.4007321","127.0380177,37.3982768","127.4270364,36.4711411","126.6354621,35.2145998"
"127.0996626,37.4005567","127.038547,37.3981896","127.4262366,36.4705997","126.6356119,35.2147749"
"127.099947,37.3999817","127.0392278,37.3980787","127.4260692,36.4705058","126.6354999,35.2148742"
"127.1001637,37.3993956","127.0403043,37.3979251","127.4253865,36.4701249","126.6353123,35.2150496"
"127.1002862,37.398866","127.0407566,37.3978611","127.4213604,36.4678442","126.6348873,35.2154415"
"127.1003348,37.3986589","127.0414554,37.3977611","127.4208462,36.4675563","126.6347366,35.2155666"
"127.1004453,37.3980562","127.0460252,37.3972442","127.4202494,36.4672079","126.6346851,35.2156573"
"127.1005012,37.3977527","127.048225,37.3970462","127.4199493,36.4670247","126.6346693,35.2156942"
"127.1005186,37.3976536","127.0485177,37.3970194","127.4190614,36.4664832","126.6346655,35.215741"
"127.1006332,37.3971384","127.0512755,37.3968469","127.4183633,36.465922","126.6346746,35.2158132"
"127.1007052,37.3967699","127.0537921,37.3967392","127.4183243,36.4658913","126.6347102,35.2158811"
"127.100946,37.3954683","127.0553194,37.3965764","127.4176999,36.465258","126.6348157,35.2159811"
"127.1010879,37.3947008","127.0561506,37.3964524","127.4170367,36.4644245","126.6351529,35.2161963"
"127.1012472,37.3936296","127.0564129,37.3964138","127.4165364,36.4636245","126.6346246,35.2172159"
"127.1013345,37.3931476","127.0584695,37.3961493","127.4162369,36.4629833","126.6345323,35.2173189"
"127.1022402,37.3885185","127.0592451,37.3960503","127.4160744,36.4625415","126.6344424,35.2174021"
"127.1029147,37.3846448","127.0595616,37.3960217","127.4158865,36.4618832","126.634366,35.2174629"
"127.1030225,37.3832508","127.0601243,37.3960103","127.4158144,36.4614883","126.6341392,35.2176083"
"127.1030444,37.3823116","127.0609581,37.3960134","127.4157744,36.4612665","126.6339576,35.2177386"
"127.1030517,37.3820097","127.0612877,37.3960525","127.415737,36.4608166","126.6338875,35.2178247"
"127.1030573,37.3815905","127.0626154,37.3962097","127.415724,36.460383","126.633816,35.2179314"
"127.1030544,37.3812696","127.0632824,37.3963312","127.4157491,36.459916","126.6330256,35.2191034"
"127.1030873,37.3797581","127.0634969,37.3963707","127.4157875,36.4595166","126.6329497,35.2192164"
"127.1030583,37.3766825","127.064238,37.3965691","127.4159615,36.458508","126.6322433,35.2202429"
"127.1030907,37.3754622","127.0649662,37.3968431","127.4160176,36.4582799","126.6320494,35.2204994"
"127.1031247,37.3741499","127.0661872,37.3973018","127.4160826,36.4580158","126.632009,35.2205784"
"127.1031271,37.3732665","127.0674121,37.3978489","127.4161061,36.457923","126.6319717,35.2206683"
"127.1031619,37.3688147","127.0680094,37.3981152","127.4161925,36.4575705","126.6319432,35.2207682"
"127.103165,37.3667217","127.0688275,37.3984806","127.4162485,36.4573434","126.6319281,35.2208448"
"127.1031656,37.3663972","127.0703289,37.3990963","127.4164671,36.4564573","126.6319241,35.2209079"
"127.1031619,37.3655851","127.0712929,37.399445","127.4168246,36.4550332","126.6319361,35.2211225"
"127.1031612,37.3653029","127.0724097,37.3997528","127.4171475,36.4536189","126.6319527,35.2214202"
"127.1031594,37.365211","127.0728407,37.3998634","127.41718,36.4534846","126.6319546,35.2214545"
"127.1031682,37.3631009","127.0743491,37.4000374","127.4172764,36.4530925","126.6321236,35.2244655"
"127.1031748,37.361647","127.0744982,37.4000551","127.4180834,36.4497881","126.6321495,35.2249246"
"127.1031779,37.3610458","127.0760602,37.4001608","127.4181741,36.4494158","126.6321492,35.2250581"
"127.1031874,37.3588104","127.0772461,37.4002281","127.4185743,36.4477492","126.6321438,35.2251518"
"127.1031875,37.3587942","127.0781076,37.4003258","127.4187906,36.4468279","126.6321382,35.2252663"
"127.1032002,37.3561748","127.0782838,37.4003445","127.4193084,36.4446214","126.6321244,35.225525"
"127.1032192,37.3536347","127.0784848,37.4003668","127.4195387,36.4431475","126.6320484,35.2262665"
"127.1032335,37.351768","127.0787817,37.4004039","127.4197285,36.4419423","126.6320482,35.2264874"
"127.1032414,37.3506999","127.0796069,37.4005403","127.4197467,36.4416403","126.6320753,35.2266256"
"127.1032459,37.3502709","127.0810933,37.4008268","127.4197716,36.4412202","126.6321743,35.2269247"
"127.1032491,37.3498788","127.0828292,37.4013584","127.4197956,36.4406847","126.6323776,35.2274437"
"127.1032514,37.3496688","127.0831628,37.4014975","127.4198116,36.4403079","126.6324076,35.2275161"
"127.1032526,37.3485781","127.0845629,37.4020802","127.4197621,36.439666","126.6324644,35.2276545"
"127.1032618,37.3461831","127.0866992,37.4031531","127.4195496,36.4379583","126.6325096,35.2278396"
"127.1032647,37.3456279","127.0867612,37.4031849","127.4193364,36.4369908","126.6325197,35.2280263"
"127.103273,37.3436178","127.0881259,37.4038413","127.4190852,36.4361108","126.6324947,35.2282146"
"127.1032745,37.343333","127.0883141,37.4039267","127.4187616,36.4350576","126.6324568,35.2283676"
"127.1032748,37.3430689","127.0890016,37.4042374","127.418437,36.433916","126.6323916,35.2285042"
"127.1032744,37.3429373","127.0892992,37.4043718","127.4181368,36.4329241","126.6322843,35.2286721"
"127.1032743,37.3427408","127.0901495,37.4046731","127.4178866,36.4321","126.6321909,35.228776"
"127.103274,37.3423658","127.090745,37.4048762","127.4176131,36.43121","126.6320909,35.2288745"
"127.1032739,37.3413076","127.0921447,37.4053416","127.417562,36.4310413","126.6320466,35.2289093"
"127.1032867,37.3395247","127.0937329,37.4058456","127.4175542,36.4310116","126.631938,35.2289951"
"127.1033289,37.3353541","127.0952882,37.4063791","127.4175498,36.4309981","126.6315077,35.2293671"
"127.1033497,37.3333333","127.0996887,37.4077624","127.4173497,36.4303083","126.6313875,35.2295078"
"127.1033536,37.3328015","127.1007747,37.4081627","127.4173219,36.4301865","126.6312772,35.2296504"
"127.1033945,37.3278224","127.1013506,37.4084422","127.4172042,36.4296591","126.631249,35.2297178"
"127.1034042,37.326409","127.101602,37.4085639","127.4170257,36.4285816","126.6312114,35.2298374"
"127.1034124,37.3241997","127.1020537,37.4088277","127.4169118,36.4277242","126.631198,35.2299609"
"127.1034105,37.3236959","127.1024511,37.4091021","127.4168665,36.4272364","126.6311771,35.2301762"
"127.1034088,37.3233786","127.1025963,37.409218","127.4168692,36.4268542","126.6311508,35.230268"
"127.1034057,37.3226845","127.1028146,37.4093936","127.4168992,36.4258913","126.6311128,35.2303309"
"127.1033995,37.3212828","127.1029755,37.409523","127.4169071,36.4257823","126.6310694,35.2303837"
"127.1034246,37.319308","127.1031083,37.4096298","127.416949,36.4252333","126.6309872,35.2304643"
"127.1034121,37.3173825","127.1032431,37.4097637","127.4170367,36.4245833","126.6309074,35.2305286"
"127.1034292,37.3149777","127.1036422,37.4101616","127.4173402,36.4234575","126.6308231,35.2305984"
"127.1034373,37.3138744","127.1042036,37.4108432","127.4173615,36.4233746","126.6307101,35.2306823"
"127.1034457,37.3120518","127.1042978,37.4109751","127.4173671,36.423362","126.6306435,35.2307486"
"127.1034866,37.302975","127.1048699,37.4117783","127.4176746,36.4226247","126.6306044,35.2308024"
"127.1035,37.3012993","127.1049944,37.4119527","127.4180614,36.4218578","126.6305149,35.2309577"
"127.1035189,37.2976839","127.1052165,37.4122644","127.4183497,36.4214244","126.6304212,35.2312916"
"127.1035154,37.2968474","127.1062901,37.4137706","127.4189495,36.4206161","126.6303273,35.2315434"
"127.1035146,37.2967969","127.107192,37.4150355","127.4193214,36.4202179","126.6302868,35.2316333"
"127.1035135,37.2950563","127.1079927,37.4162253","127.4199747,36.4195196","126.6301748,35.2318326"
"127.1035492,37.2932077","127.1082684,37.4166661","127.421212,36.4181276","126.630062,35.2319995"
"127.1035495,37.2914248","127.1085421,37.4172709","127.4215047,36.4177284","126.6298115,35.232408"
"127.1035549,37.2910498","127.1086012,37.4174207","127.4217058,36.4174292","126.6297046,35.2325343"
"127.1035562,37.2910047","127.1086938,37.4176608","127.4218611,36.4171643","126.6295784,35.2326254"
"127.103567,37.2902458","127.1088176,37.4179785","127.4218644,36.417158","126.6292861,35.232828"
"127.1035736,37.2898384","127.1088743,37.4181571","127.4220254,36.4168416","126.6292374,35.2328601"
"127.1035741,37.2897492","127.1089299,37.4183322","127.4221114,36.4166659","126.6290005,35.2330144"
"127.1035904,37.2883665","127.1089475,37.4184152","127.422258,36.4162441","126.6287205,35.2332017"
"127.1035871,37.2881411","127.108952,37.4184332","127.4223991,36.4156663","126.628519,35.2333373"
"127.1035873,37.2880996","127.1090194,37.4187282","127.4224812,36.4149235","126.6282881,35.2334538"
"127.1035997,37.2863744","127.1090591,37.4189005","127.4224858,36.4148721","126.6281149,35.2335147"
"127.1035664,37.2845553","127.1090658,37.4189284","127.4225196,36.414479","126.6278272,35.2335965"
"127.1035619,37.2834745","127.1091732,37.4195607","127.4225086,36.4142924","126.6273446,35.2337157"
"127.1035729,37.2831068","127.1092279,37.4199106","127.4224912,36.4139183","126.6272687,35.2337269"
"127.1035749,37.2829247","127.1092866,37.4201505","127.4224802,36.4137425","126.6271773,35.2337406"
"127.1035794,37.282081","127.1093431,37.4203589","127.4223781,36.4131825","126.6271487,35.2337449"
"127.1035994,37.2784665","127.1094011,37.4205133","127.4221602,36.412481","126.6268783,35.2337475"
"127.103592,37.2779572","127.1095815,37.4208221","127.4219389,36.4118228","126.6266697,35.2337261"
"127.1035871,37.2775912","127.1099025,37.4212351","127.4216041,36.4109435","126.6264614,35.2336787"
"127.103612,37.2765069","127.1101849,37.4214857","127.4215974,36.4109255","126.6260384,35.2335665"
"127.1036232,37.2750052","127.1104721,37.4216805","127.4211257,36.4096793","126.6258171,35.2335054"
"127.1036245,37.2747582","127.1106467,37.4217856","127.4208543,36.4089624","126.6257268,35.2335237"
"127.1036239,37.2737973","127.1108428,37.4218908","127.4205685,36.4082076","126.6256615,35.2335674"
"127.1036242,37.2735386","127.1112048,37.4220416","127.4201247,36.4069497","126.6255913,35.2336597"
"127.1036251,37.2727121","127.1114599,37.4221146","127.4197366,36.4059244","126.6255862,35.2341277"
"127.1036466,37.270766","127.1118628,37.4222132","127.4197021,36.4058225","126.6256073,35.2348239"
"127.1036555,37.2699314","127.1121497,37.4222502","127.4196865,36.4057747","126.6256109,35.2350088"
"127.1036579,37.2696862","127.112335,37.4222626","127.4193962,36.4049911","126.6253867,35.2350081"
"127.1036672,37.2689903","127.1150062,37.4221316","127.4193495,36.4048666","126.6251427,35.235523"
"127.1036687,37.2689137","127.11601,37.4220934","127.4193139,36.4047836","126.6249998,35.2358249"
"127.1036778,37.2673985","127.1163423,37.4221017","127.419225,36.4045411","126.6239671,35.237839"
"127.1036779,37.2673733","127.1163717,37.4220991","127.4190993,36.4042083","126.6238246,35.2381166"
"127.1036763,37.2668189","127.1182438,37.4219934","127.4189313,36.4037809","126.6237807,35.2382055"
"127.1036741,37.2659545","127.1183353,37.4219873","127.4188891,36.4036727","126.6236257,35.2385209"
"127.1036744,37.265666","127.1199022,37.4218905","127.4186354,36.4030297","126.6229739,35.2398497"
"127.1036757,37.2656408","127.1201419,37.421876","127.418402,36.4022759","126.6227495,35.2402836"
"127.1036898,37.2640291","127.1205478,37.4218493","127.4183587,36.402119","126.6225418,35.2406843"
"127.1036901,37.2639751","127.1208937,37.4218306","127.4182344,36.4015581","126.6225138,35.2407372"
"127.1036904,37.263692","127.1213334,37.4218068","127.418179,36.4012092","126.6220615,35.2416077"
"127.1037002,37.2607526","127.1225001,37.4217438","127.4181315,36.4007737","126.6219963,35.241738"
"127.103709,37.2577897","127.1228415,37.421726","127.4181075,36.4002166","126.6219514,35.2418269"
"127.1037119,37.2574499","127.1230744,37.4217105","127.4180981,36.3996116","126.6207641,35.2441969"
"127.103724,37.255566","127.1231106,37.4217079","127.4181254,36.3991338","126.6207124,35.2442993"
