0,1,2,3,4,5
"128.7638978,35.1813449","127.3866355,37.0705568","128.7638978,35.1813449","127.3823688,34.8238503","128.7585497,35.2530917","127.1637318,37.4134161"
"128.7636457,35.181307","127.3890701,37.0711558","128.7636457,35.181307","127.382125,34.8237995","128.7581023,35.2547265","127.1643036,37.4131717"
"128.7629969,35.1813245","127.3910673,37.0716472","128.7629969,35.1813245","127.3814494,34.8236744","128.7576184,35.2562039","127.1650643,37.4128673"
"128.7627675,35.1813296","127.3920974,37.0718951","128.7627675,35.1813296","127.3807004,34.823579","128.7575066,35.2565125","127.1662018,37.4124532"
"128.7617625,35.1813888","127.3941419,37.0724071","128.7617625,35.1813888","127.3799821,34.8234918","128.7572568,35.2572039","127.16702,37.4121914"
"128.7588148,35.1816007","127.3943792,37.0724641","128.7588148,35.1816007","127.3791817,34.8234332","128.756986,35.2578226","127.1689942,37.4116679"
"128.7581261,35.181662","127.3950663,37.0726306","128.7581261,35.181662","127.3789816,34.8234195","128.7567024,35.258462","127.1706534,37.4113345"
"128.7562462,35.1817518","127.3961336,37.0728768","128.7562462,35.1817518","127.3775492,34.8233856","128.7564751,35.2589738","127.1729507,37.4108163"
"128.7499991,35.1819319","127.3963349,37.0729193","128.7499991,35.1819319","127.3773523,34.8233917","128.7563391,35.2592809","127.174639,37.4102774"
"128.7327266,35.1822487","127.3969974,37.072992","128.7327266,35.1822487","127.3767345,34.8234091","128.7555906,35.260853","127.1768505,37.4094659"
"128.73226,35.1822579","127.3974867,37.0730095","128.73226,35.1822579","127.3759624,34.8234498","128.7553449,35.2613181","127.1770893,37.4093773"
"128.7308723,35.1823568","127.397912,37.0730243","128.7308723,35.1823568","127.3749999,34.8235264","128.7550111,35.2619112","127.1773405,37.4092861"
"128.7299512,35.1824518","127.3984317,37.0729923","128.7299512,35.1824518","127.3746904,34.823555","128.7545619,35.2625795","127.178398,37.4088139"
"128.7274509,35.1828432","127.398902,37.0729413","128.7274509,35.1828432","127.3717801,34.8238197","128.7542965,35.2629753","127.1799478,37.4081241"
"128.7251607,35.1833272","127.3994996,37.072831","128.7251607,35.1833272","127.3716708,34.8238277","128.7536896,35.263757","127.1825237,37.4068808"
"128.7241929,35.1836075","127.3999215,37.0727583","128.7241929,35.1836075","127.3661969,34.824307","128.7534348,35.2640563","127.1838868,37.4062508"
"128.7238028,35.1837331","127.4009961,37.0725708","128.7238028,35.1837331","127.3656479,34.8243533","128.7529087,35.2646641","127.185668,37.4053533"
"128.7236629,35.1837787","127.4012223,37.0725313","128.7236629,35.1837787","127.364319,34.8244763","128.7525633,35.2650066","127.1884202,37.4040472"
"128.723511,35.1838289","127.4025095,37.0723098","128.723511,35.1838289","127.3632154,34.8245895","128.75218,35.2653866","127.1888978,37.4038529"
"128.7225464,35.1841741","127.4028437,37.072246","128.7225464,35.1841741","127.3628479,34.824627","128.7514562,35.266073","127.1893709,37.4036603"
"128.7218162,35.1844033","127.4046688,37.0719455","128.7218162,35.1844033","127.3627834,34.8246341","128.7511441,35.2663693","127.1904006,37.4033052"
"128.7192583,35.1853559","127.4058143,37.0717265","128.7192583,35.1853559","127.3626653,34.8246484","128.7499993,35.2673413","127.1912545,37.4030857"
"128.7186725,35.1855458","127.4070869,37.0714715","128.7186725,35.1855458","127.3622136,34.8247002","128.7486533,35.268467","127.1917895,37.4029546"
"128.7182339,35.1856719","127.4075955,37.07137","128.7182339,35.1856719","127.3596934,34.8250517","128.7477632,35.269211","127.1922622,37.4028585"
"128.7177259,35.1857789","127.4077001,37.0713494","128.7177259,35.1857789","127.3587178,34.8251733","128.7468498,35.2699408","127.1927405,37.4027795"
"128.7171453,35.1858776","127.4085103,37.071176","128.7171453,35.1858776","127.3548177,34.8254527","128.7453483,35.2710364","127.1928999,37.4027529"
"128.7166837,35.1859255","127.4109081,37.0707136","128.7166837,35.1859255","127.3536869,34.8255244","128.744341,35.2716689","127.193204,37.4027023"
"128.716256,35.1859704","127.4130572,37.0702924","128.716256,35.1859704","127.3519897,34.825517","128.7437588,35.271986","127.1937162,37.402618"
"128.7156909,35.1860031","127.41328,37.0702484","128.7156909,35.1860031","127.3485729,34.825208","128.7432963,35.2722296","127.1941774,37.4025633"
"128.7150848,35.1860146","127.4133993,37.0702251","128.7150848,35.1860146","127.347918,34.8251386","128.7415731,35.2731391","127.1943718,37.4025439"
"128.7147081,35.1860184","127.4137335,37.0701586","128.7147081,35.1860184","127.3462408,34.8249606","128.7414117,35.2732246","127.1949393,37.4024859"
"128.7146949,35.1860176","127.4138246,37.0701416","128.7146949,35.1860176","127.3460156,34.8249261","128.7401616,35.2738748","127.1952353,37.402475"
"128.7143411,35.1860013","127.4157622,37.0697076","128.7143411,35.1860013","127.3434991,34.8244981","128.7397983,35.2740616","127.1953879,37.4024672"
"128.7138836,35.1859645","127.4165116,37.0695539","128.7138836,35.1859645","127.343404,34.8244809","128.7382416,35.2748611","127.1965609,37.4024252"
"128.7132656,35.1859138","127.416641,37.0695333","128.7132656,35.1859138","127.3422824,34.8242702","128.7377681,35.2751048","127.1974026,37.4024436"
"128.7127269,35.1858011","127.416695,37.0695252","128.7127269,35.1858011","127.3420463,34.8242257","128.7362724,35.2758703","127.1993006,37.4024863"
"128.7120667,35.1856445","127.4167782,37.0695118","128.7120667,35.1856445","127.3408034,34.8239671","128.7351246,35.2764582","127.2016448,37.4025499"
"128.7114544,35.1854604","127.417055,37.0694768","128.7114544,35.1854604","127.3405607,34.8239316","128.7337377,35.2770773","127.2021679,37.4025683"
"128.710738,35.1852106","127.4178054,37.0694386","128.710738,35.1852106","127.3403279,34.8238971","128.7318884,35.2777399","127.2044185,37.40261"
"128.7102552,35.1850189","127.4183003,37.0694921","128.7102552,35.1850189","127.3377369,34.8235464","128.7313192,35.2779053","127.2054251,37.4026288"
"128.7096837,35.1847703","127.4187412,37.0695564","128.7096837,35.1847703","127.3367178,34.8234874","128.7308736,35.2780289","127.2059628,37.402649"
"128.707676,35.1837985","127.419155,37.0696657","128.707676,35.1837985","127.3352492,34.8235025","128.7302188,35.2782104","127.2061605,37.4026577"
"128.7052013,35.1825879","127.4195722,37.0698049","128.7052013,35.1825879","127.3334184,34.8236001","128.7291778,35.2784473","127.2065379,37.4026559"
"128.7042067,35.1821668","127.4197015,37.0698563","128.7042067,35.1821668","127.3322121,34.8237058","128.7282051,35.2786132","127.2067583,37.4026546"
"128.7037694,35.1820071","127.4199006,37.0699367","128.7037694,35.1820071","127.330312,34.8240007","128.7280482,35.27864","127.2077471,37.4026066"
"128.7032112,35.181835","127.420474,37.0701678","128.7032112,35.181835","127.3277935,34.8245599","128.726997,35.2787814","127.2085981,37.4025411"
"128.7025881,35.1816573","127.420555,37.0701976","128.7025881,35.1816573","127.326475,34.8249647","128.7259672,35.2788829","127.2095907,37.4024092"
"128.701961,35.1815093","127.4210307,37.0703755","128.701961,35.1815093","127.3247558,34.8255547","128.7253268,35.2789246","127.2105981,37.402217"
"128.7012882,35.181387","127.422109,37.0708062","128.7012882,35.181387","127.3211225,34.8272871","128.7246092,35.2789508","127.2115662,37.4019778"
"128.7003241,35.181246","127.4227635,37.0710401","128.7003241,35.181246","127.3209397,34.8273816","128.7241948,35.2789604","127.2119939,37.4018337"
"128.6996718,35.1811768","127.4229288,37.0711069","128.6996718,35.1811768","127.3205619,34.8276028","128.7238276,35.278965","127.2124577,37.401678"
"128.6994751,35.1811661","127.4229659,37.0711223","128.6994751,35.1811661","127.3200198,34.8279691","128.7236748,35.2789657","127.2127881,37.4015499"
"128.6989486,35.1811379","127.4231548,37.071199","128.6989486,35.1811379","127.3183868,34.829102","128.7207965,35.278983","127.2134818,37.4012821"
"128.6984564,35.1811248","127.4239791,37.0715088","128.6984564,35.1811248","127.3173539,34.8298182","128.7200819,35.278992","127.2144427,37.4008319"
"128.6980283,35.1811335","127.4251644,37.0719611","128.6980283,35.1811335","127.3167811,34.8302087","128.7197972,35.278994","127.2152455,37.400376"
"128.6976945,35.1811413","127.4254826,37.0721074","128.6976945,35.1811413","127.3159498,34.8307765","128.7187396,35.2790029","127.2156622,37.4001291"
"128.6973948,35.181147","127.4262,37.0724026","128.6973948,35.181147","127.3153014,34.8312264","128.7168365,35.2790193","127.2159521,37.3999576"
"128.6972273,35.181182","127.4264935,37.0725082","128.6972273,35.181182","127.3146213,34.8316528","128.7130645,35.2790518","127.2170156,37.3992652"
"128.6969337,35.1812309","127.4270007,37.0727645","128.6969337,35.1812309","127.3135755,34.8322563","128.7126841,35.2790556","127.2184256,37.3983735"
"128.6967096,35.1813025","127.4274841,37.0730894","128.6967096,35.1813025","127.312901,34.8326123","128.710847,35.2790713","127.2194807,37.3977937"
"128.6965381,35.1813692","127.4275841,37.0731706","128.6965381,35.1813692","127.3124346,34.8328335","128.70869,35.2790902","127.2203363,37.3974081"
"128.6963908,35.1815059","127.427755,37.0733086","128.6963908,35.1815059","127.3119956,34.8330303","128.7057954,35.2791182","127.2209665,37.3971636"
"128.6962896,35.181643","127.4278157,37.0733582","128.6962896,35.181643","127.311272,34.833333","128.7040913,35.2791342","127.2220081,37.3968956"
"128.6962698,35.1817956","127.4280663,37.073636","128.6962698,35.1817956","127.3108429,34.8334992","128.7037406,35.2791377","127.2232358,37.3966731"
"128.6963384,35.1819797","127.428082,37.073654","128.6963384,35.1819797","127.3102803,34.8337129","128.7023158,35.279151","127.2237478,37.396613"
"128.6963919,35.1821054","127.4282843,37.0739092","128.6963919,35.1821054","127.3090917,34.8340682","128.7019287,35.2791413","127.2253664,37.3964248"
"128.6965093,35.1821737","127.4285787,37.0742916","128.6965093,35.1821737","127.3079471,34.8343396","128.7011433,35.279123","127.2258739,37.3963656"
"128.6967574,35.1822443","127.4288371,37.0746352","128.6967574,35.1822443","127.307458,34.8344489","128.7007538,35.2791034","127.2268698,37.3962183"
"128.6970267,35.1822561","127.4291753,37.0750807","128.6970267,35.1822561","127.3069263,34.8345481","128.70023,35.279077","127.2275242,37.3961215"
"128.6973015,35.1821974","127.4292854,37.0752241","128.6973015,35.1821974","127.3068529,34.8345615","128.6992367,35.278976","127.2293772,37.3957779"
"128.697491,35.1820892","127.4298124,37.0759158","128.697491,35.1820892","127.3066801,34.8345847","128.6983033,35.2788302","127.2307408,37.3954637"
"128.6976403,35.1819389","127.4304013,37.0766373","128.6976403,35.1819389","127.3063946,34.834623","128.6966762,35.278473","127.2311661,37.3953412"
"128.6977266,35.1817559","127.430662,37.0769377","128.6977266,35.1817559","127.3054527,34.8347297","128.6949699,35.2780354","127.2333645,37.3947197"
"128.6978214,35.181407","127.4308182,37.0771162","128.6978214,35.181407","127.3039672,34.8348256","128.6946233,35.2779433","127.2337592,37.3946124"
"128.6978435,35.1812661","127.431242,37.0775456","128.6978435,35.1812661","127.3029051,34.8348843","128.6943341,35.2778659","127.2345983,37.3943835"
"128.6978881,35.1809347","127.4315162,37.0778324","128.6978881,35.1809347","127.3011694,34.834914","128.6932998,35.2775912","127.2348629,37.3943111"
"128.6979522,35.1805148","127.4318591,37.0781697","128.6979522,35.1805148","127.2986648,34.8349576","128.6928694,35.2774791","127.2349975,37.3942727"
"128.6979984,35.1803728","127.4331821,37.0794992","128.6979984,35.1803728","127.2982142,34.8349632","128.6903043,35.2768101","127.2380474,37.3934213"
"128.6980526,35.1802479","127.4336351,37.0799348","128.6980526,35.1802479","127.2914417,34.8351294","128.6889598,35.276524","127.2396543,37.392967"
"128.698117,35.1801453","127.4337183,37.0799971","128.698117,35.1801453","127.2874813,34.8352028","128.6882888,35.2764251","127.2405928,37.3927338"
"128.6981774,35.1800735","127.4338071,37.0800629","128.6981774,35.1800735","127.2866337,34.8351996","128.6877213,35.2763378","127.2410032,37.3926491"
"128.6982585,35.1799843","127.4339612,37.0801802","128.6982585,35.1799843","127.2859622,34.8351767","128.6875692,35.276315","127.2416611,37.3925405"
"128.6985636,35.1797442","127.4341321,37.0802957","128.6985636,35.1797442","127.2856057,34.8351653","128.6867642,35.2762291","127.2420126,37.3924827"
"128.6995132,35.1790495","127.4344245,37.08045","128.6995132,35.1790495","127.2835808,34.8349543","128.6818448,35.2758346","127.2422737,37.3924373"
"128.6999383,35.1787577","127.4346472,37.080524","128.6999383,35.1787577","127.2833261,34.8349142","128.6815696,35.2758129","127.2431667,37.3923077"
"128.700785,35.1782381","127.4346854,37.0805376","128.700785,35.1782381","127.2822493,34.834731","128.6805389,35.2756994","127.2440437,37.3921996"
"128.701296,35.1780382","127.4347225,37.0805493","128.701296,35.1780382","127.2810447,34.8344881","128.6797342,35.2755612","127.2454269,37.3920854"
"128.7017421,35.177904","127.4350015,37.0806621","128.7017421,35.177904","127.2793943,34.8341018","128.6786124,35.275308","127.2488393,37.3918818"
"128.7020184,35.1778769","127.4350599,37.0806802","128.7020184,35.1778769","127.2760651,34.8333328","128.6778987,35.2750751","127.2499998,37.3918058"
"128.702278,35.1779005","127.4352107,37.0807281","128.702278,35.1779005","127.2741402,34.8329235","128.6773806,35.2749025","127.252723,37.3916276"
"128.702397,35.1779317","127.4352478,37.080738","128.702397,35.1779317","127.2733271,34.8327407","128.6772147,35.2748365","127.2542,37.3914901"
"128.7025882,35.1780137","127.4354401,37.0807751","128.7025882,35.1780137","127.27295,34.8326571","128.6757683,35.2742609","127.255321,37.3913744"
"128.7026826,35.1780831","127.43588,37.0808555","128.7026826,35.1780831","127.2719029,34.832426","128.6749367,35.27393","127.2562998,37.3912484"
"128.7027962,35.1781893","127.436384,37.0809351","128.7027962,35.1781893","127.2692775,34.8318999","128.6745319,35.2737671","127.2572379,37.3910935"
"128.7028922,35.1782974","127.4365021,37.0809532","128.7028922,35.1782974","127.2690971,34.8318644","128.6722991,35.2729412","127.2574877,37.3910498"
"128.7029401,35.1784177","127.4375584,37.0810899","128.7029401,35.1784177","127.2676654,34.8315397","128.6713668,35.2726356","127.2594421,37.3907077"
"128.7029661,35.1785446","127.4378993,37.0811333","128.7029661,35.1785446","127.2645647,34.8308475","128.6697606,35.2721092","127.2609603,37.3903944"
"128.7029511,35.1787945","127.4386992,37.0812248","128.7029511,35.1787945","127.2634882,34.8306073","128.6692537,35.2719527","127.2624097,37.390043"
"128.7027476,35.1793655","127.438878,37.0812447","128.7027476,35.1793655","127.2612966,34.8301991","128.6689269,35.2718594","127.2635505,37.3897443"
"128.7026794,35.1795817","127.4389287,37.0812511","128.7026794,35.1795817","127.259809,34.82995","128.6689104,35.2718551","127.2645884,37.389448"
"128.7026271,35.1797616","127.4391503,37.0812737","128.7026271,35.1797616","127.2587617,34.8297901","128.6687282,35.2718027","127.2670524,37.3886615"
"128.702625,35.1798428","127.4393044,37.0812891","128.702625,35.1798428","127.2586109,34.8297672","128.6682954,35.2716798","127.2680147,37.3883524"
"128.7026196,35.1802919","127.4409571,37.0814567","128.7026196,35.1802919","127.2584108,34.8297371","128.6678384,35.2715471","127.2715009,37.3872243"
"128.702717,35.1807192","127.4418312,37.0815455","128.702717,35.1807192","127.256537,34.8295359","128.6675624,35.271466","127.274745,37.3861831"
"128.7028204,35.1811762","127.4422216,37.0815916","128.7028204,35.1811762","127.2551135,34.8294149","128.6662947,35.271159","127.2821815,37.3837913"
"128.7029433,35.181395","127.4424916,37.0816242","128.7029433,35.181395","127.2499998,34.8290411","128.6655866,35.2709999","127.2824834,37.3836945"
"128.7030015,35.1816153","127.4431249,37.0816993","128.7030015,35.1816153","127.2486363,34.8289923","128.6645232,35.2708289","127.283778,37.3832633"
"128.7030721,35.1818634","127.4443107,37.0818153","128.7030721,35.1818634","127.2431525,34.8287914","128.6639782,35.2707738","127.284306,37.3830984"
"128.7032242,35.1824967","127.4447945,37.0818777","128.7032242,35.1824967","127.2426396,34.828794","128.6639276,35.2707716","127.2859262,37.3825939"
"128.7032991,35.1828079","127.4452534,37.0819825","128.7032991,35.1828079","127.240425,34.8288028","128.6628792,35.2707275","127.2867707,37.3823376"
"128.7034373,35.1833908","127.4456224,37.0820962","128.7034373,35.1833908","127.2397262,34.8288058","128.6625276,35.2707471","127.2873732,37.3821836"
"128.7031115,35.1834166","127.4461544,37.0823227","128.7031115,35.1834166","127.2381985,34.8287962","128.6620102,35.2707765","127.2878253,37.3820691"
"128.7029624,35.182841","127.4464254,37.082468","128.7029624,35.182841","127.2352699,34.8287763","128.6612496,35.2708658","127.2885827,37.381892"
"128.702735,35.1817929","127.4467448,37.0826611","128.702735,35.1817929","127.2282316,34.8287527","128.6605789,35.2710174","127.2889714,37.3818115"
"128.7026753,35.1815374","127.446999,37.0828496","128.7026753,35.1815374","127.226974,34.828758","128.6604453,35.2710548","127.2891466,37.3817749"
"128.7026995,35.181245","127.4470642,37.0829055","128.7026995,35.181245","127.2254517,34.8287627","128.6597884,35.2712441","127.2908043,37.3815579"
"128.7026171,35.1809438","127.4475365,37.083333","128.7026171,35.1809438","127.2230765,34.8287438","128.6583247,35.2718415","127.2924566,37.3812579"
"128.7025364,35.180611","127.4476748,37.0834746","128.7025364,35.180611","127.2230491,34.8287428","128.6558194,35.2727905","127.2934116,37.3810469"
"128.7023893,35.1800155","127.4478119,37.0836161","128.7023893,35.1800155","127.2218223,34.8286931","128.6542993,35.2733659","127.2935936,37.3810057"
"128.7023473,35.1798509","127.4483123,37.0841302","128.7023473,35.1798509","127.2207552,34.8286113","128.6542326,35.2733908","127.2940254,37.3809064"
"128.7020132,35.1787128","127.4488576,37.0846812","128.7020132,35.1787128","127.2186364,34.8284495","128.6537973,35.2735564","127.2941067,37.3808876"
"128.7002019,35.1708431","127.4495019,37.0853359","128.7002019,35.1708431","127.2172752,34.8283517","128.6529385,35.2738576","127.2947533,37.3807157"
"128.7001715,35.1707172","127.4497256,37.0855442","128.7001715,35.1707172","127.2140548,34.8279871","128.6527032,35.2739293","127.2952892,37.3805517"
"128.6999491,35.1697826","127.4498842,37.0856786","128.6999491,35.1697826","127.2137301,34.8279403","128.6517201,35.2742272","127.2962638,37.380209"
"128.699837,35.1693247","127.4499528,37.0857354","128.699837,35.1693247","127.2132362,34.8278418","128.6507186,35.2744747","127.2967126,37.3800539"
"128.6998078,35.1692078","127.4501867,37.0858888","128.6998078,35.1692078","127.2124002,34.8276622","128.6499985,35.274634","127.2970937,37.3798959"
"128.6995999,35.1684326","127.4504375,37.0860466","128.6995999,35.1684326","127.2105655,34.8272691","128.6491322,35.2747946","127.2975449,37.3797038"
"128.6995744,35.1683409","127.4506625,37.0861801","128.6995744,35.1683409","127.2101,34.8271481","128.6480117,35.2749441","127.2981997,37.3794128"
"128.6992992,35.1671742","127.4508751,37.0862884","128.6992992,35.1671742","127.2094445,34.8269743","128.6477636,35.2749708","127.2983252,37.3793554"
"128.6992933,35.1671436","127.4509752,37.0863299","128.6992933,35.1671436","127.2082178,34.8265863","128.6474387,35.2750054","127.2994075,37.3788533"
"128.6992603,35.1669888","127.4509312,37.0864155","128.6992603,35.1669888","127.2058217,34.825695","128.6469795,35.2750377","127.3004855,37.3782656"
"128.6991929,35.1666658","127.4507869,37.0869076","128.6991929,35.1666658","127.2053914,34.8255389","128.6469521,35.2750389","127.3006382,37.3781821"
"128.6989622,35.1656078","127.4506582,37.0874899","128.6989622,35.1656078","127.2028322,34.8243874","128.6462511,35.275078","127.3007264,37.3781353"
"128.6987372,35.1646416","127.4506221,37.0876521","128.6987372,35.1646416","127.2002971,34.8229555","128.645704,35.2751084","127.3008972,37.3780419"
"128.6985373,35.1638159","127.4506165,37.0876828","128.6985373,35.1638159","127.1996959,34.822605","128.6451809,35.2751242","127.3009187,37.3780284"
"128.6983745,35.1631241","127.450612,37.0877143","128.6983745,35.1631241","127.1984138,34.8218525","128.6447885,35.2751315","127.3009549,37.378005"
"128.6982802,35.1627563","127.4504866,37.0884634","128.6982802,35.1627563","127.1971855,34.8210342","128.6433873,35.2751024","127.3011111,37.3779061"
"128.6982123,35.1623909","127.4504492,37.0889051","128.6982123,35.1623909","127.1967208,34.8207247","128.6421342,35.2751241","127.3015783,37.3776095"
"128.6981121,35.1618464","127.4504625,37.0891385","128.6981121,35.1618464","127.1963118,34.8204252","128.642065,35.2751275","127.3019031,37.3774027"
"128.6980795,35.1616465","127.4505119,37.0893053","128.6980795,35.1616465","127.1960326,34.8202207","128.6414606,35.2751548","127.3033457,37.3764307"
"128.6980768,35.161615","127.4505995,37.0895388","128.6980768,35.161615","127.1952126,34.8196198","128.6408664,35.2751947","127.3038549,37.3760827"
"128.6980373,35.1610915","127.450803,37.0897868","128.6980373,35.1610915","127.1940121,34.8186871","128.6406544,35.275212","127.3044431,37.3757285"
"128.6980115,35.1609827","127.4510526,37.0900952","128.6980115,35.1609827","127.1919781,34.8169704","128.6402141,35.2752495","127.3053278,37.3751883"
"128.6979643,35.1606784","127.4511977,37.0902701","128.6979643,35.1606784","127.1895791,34.8149209","128.6391811,35.2753684","127.3060584,37.3748064"
"128.6979022,35.1598143","127.4513045,37.0903982","128.6979022,35.1598143","127.1878222,34.8134159","128.6378309,35.2756056","127.3069506,37.3743914"
"128.6977459,35.1596373","127.4513247,37.0904216","128.6977459,35.1596373","127.1860947,34.8119614","128.6376183,35.2756545","127.307732,37.3740339"
"128.6976815,35.1595866","127.4514495,37.0905695","128.6976815,35.1595866","127.1860283,34.8119026","128.6370155,35.2757918","127.3084375,37.3737367"
"128.6976461,35.1595698","127.4515395,37.0906768","128.6976461,35.1595698","127.1854823,34.811426","128.6365738,35.2758924","127.3086105,37.3736739"
"128.6975831,35.1595398","127.451725,37.090914","128.6975831,35.1595398","127.1845157,34.8105812","128.6363437,35.2759451","127.3095454,37.3733392"
"128.697487,35.1595028","127.4518565,37.0911177","128.697487,35.1595028","127.1837122,34.809965","128.6357621,35.2761065","127.3105175,37.373019"
"128.6974088,35.1594865","127.4519183,37.0912494","128.6974088,35.1594865","127.1833491,34.8097233","128.6344497,35.2765282","127.3111991,37.3728118"
"128.6972227,35.1594495","127.4519599,37.0914026","128.6972227,35.1594495","127.1825606,34.8091982","128.6330851,35.2770008","127.3122671,37.3725467"
"128.6953482,35.159652","127.45198,37.0915541","128.6953482,35.159652","127.1821614,34.8089429","128.632933,35.2770527","127.3126705,37.3724518"
"128.6951772,35.1596699","127.4519675,37.0917957","128.6951772,35.1596699","127.1816618,34.8086458","128.6326749,35.2771471","127.3139485,37.3721996"
"128.6951059,35.1596751","127.4519157,37.0919173","128.6951059,35.1596751","127.1809985,34.8082825","128.6324495,35.2772304","127.3145824,37.3720889"
"128.6950369,35.1596821","127.4518323,37.0920678","128.6950369,35.1596821","127.1800436,34.8078219","128.632246,35.2773044","127.3153856,37.3719928"
"128.6948482,35.1596975","127.4517051,37.0922039","128.6948482,35.1596975","127.1791224,34.8074163","128.6318883,35.2774349","127.315511,37.3719776"
"128.6947528,35.1597047","127.4515677,37.0922967","128.6947528,35.1597047","127.1774324,34.806805","128.630173,35.2780631","127.316007,37.371918"
"128.6947002,35.1597071","127.4514079,37.0923751","128.6947002,35.1597071","127.1764802,34.8065013","128.6285649,35.2786525","127.318813,37.371715"
"128.6944884,35.1597155","127.4509712,37.0925299","128.6944884,35.1597155","127.1752133,34.8061742","128.6285091,35.2786728","127.3191428,37.3716903"
"128.694019,35.1597544","127.450225,37.0927306","128.694019,35.1597544","127.1739908,34.8059256","128.6284325,35.2787006","127.3193247,37.3716762"
"128.6937964,35.1597692","127.4498367,37.092872","128.6937964,35.1597692","127.1737581,34.8058898","128.6277312,35.2789542","127.3202781,37.3716208"
"128.692795,35.1598367","127.4495373,37.092989","128.692795,35.1598367","127.1728676,34.8057513","128.6255638,35.2797372","127.3210823,37.3715743"
"128.6926621,35.1598363","127.4494371,37.0930386","128.6926621,35.1598363","127.1722513,34.8056766","128.6249993,35.2799417","127.3216203,37.3714146"
"128.6914852,35.1596937","127.4491748,37.0932052","128.6914852,35.1596937","127.1713126,34.8055793","128.6244426,35.2801597","127.32308,37.3711897"
"128.6906845,35.1595942","127.4489361,37.0933809","128.6906845,35.1595942","127.1705114,34.8055348","128.6227752,35.2807594","127.3235668,37.3711832"
"128.6905943,35.1595843","127.4487875,37.0935206","128.6905943,35.1595843","127.169545,34.8055087","128.6223543,35.2809355","127.323892,37.371236"
"128.6904909,35.1595718","127.4482131,37.0942306","128.6904909,35.1595718","127.1692586,34.8055088","128.6209614,35.2815147","127.3241222,37.3713057"
"128.6904414,35.1595651","127.4475577,37.0950398","128.6904414,35.1595651","127.1684834,34.8055158","128.619962,35.282","127.3244099,37.3714386"
"128.6901377,35.1595139","127.4473122,37.0952993","128.6901377,35.1595139","127.1677103,34.8055506","128.6187061,35.2825481","127.3246083,37.3715759"
"128.6900099,35.1594882","127.4469697,37.0958779","128.6900099,35.1594882","127.1673746,34.8055795","128.6184863,35.2826367","127.3247177,37.371659"
"128.6899031,35.1594631","127.4466372,37.0965385","128.6899031,35.1594631","127.1665762,34.8056485","128.6176782,35.2829624","127.3248754,37.3718251"
"128.6897808,35.159439","127.4461941,37.0977985","128.6897808,35.159439","127.1660369,34.805712","128.6172231,35.2831344","127.3249903,37.3719893"
"128.6894802,35.1593743","127.4461061,37.0981455","128.6894802,35.1593743","127.1660271,34.8057128","128.615591,35.2836787","127.3256224,37.3730891"
"128.6891508,35.1592982","127.4459729,37.098717","128.6891508,35.1592982","127.1649638,34.8058551","128.6137567,35.2842267","127.3257158,37.3732442"
"128.6881899,35.1591336","127.4459593,37.0987755","128.6881899,35.1591336","127.1625189,34.8062081","128.61345,35.284316","127.325932,37.3735384"
"128.686822,35.1589117","127.4459197,37.099073","128.686822,35.1589117","127.1607642,34.8064603","128.611368,35.2849267","127.3261122,37.3737595"
"128.6861905,35.1588223","127.4459118,37.0991424","128.6861905,35.1588223","127.156945,34.8070727","128.6110965,35.2850112","127.3262778,37.3739346"
"128.6860816,35.1588108","127.4458801,37.0994399","128.6860816,35.1588108","127.1566004,34.8071186","128.6098031,35.2853973","127.3264063,37.3740358"
"128.6860023,35.1587962","127.4458619,37.0996724","128.6860023,35.1587962","127.1547177,34.8074","128.607787,35.2860117","127.3268429,37.3742636"
"128.6859803,35.1587919","127.4457617,37.1012643","128.6859803,35.1587919","127.1535701,34.8075717","128.607062,35.2862248","127.3273429,37.3744229"
"128.6853267,35.1586892","127.4456876,37.1026308","128.6853267,35.1586892","127.1521862,34.8077788","128.6052426,35.2866671","127.3276319,37.3744684"
"128.6851198,35.158657","127.4456694,37.1029878","128.6851198,35.158657","127.1520571,34.8077992","128.6049729,35.286729","127.3284382,37.374566"
"128.6839555,35.1583925","127.4456372,37.1038558","128.6839555,35.1583925","127.1497039,34.8081513","128.604441,35.2868367","127.328901,37.374656"
"128.6838386,35.1583629","127.4456042,37.1044399","128.6838386,35.1583629","127.149113,34.8082623","128.6037863,35.2869689","127.3306458,37.3747567"
"128.6837803,35.1583491","127.4455616,37.1056803","128.6837803,35.1583491","127.1485561,34.8083662","128.6021314,35.2872157","127.3307972,37.3747659"
"128.6835941,35.1583076","127.445483,37.1070793","128.6835941,35.1583076","127.1470613,34.8086739","128.6018382,35.2872499","127.3334888,37.3747193"
"128.6834377,35.1582731","127.4453995,37.1089722","128.6834377,35.1582731","127.1456605,34.8089783","128.6001107,35.2874117","127.3359668,37.3747164"
"128.6832273,35.158221","127.445291,37.1111365","128.6832273,35.158221","127.1435876,34.8094862","128.5998316,35.2874341","127.3366897,37.374694"
"128.6828569,35.1581174","127.4452247,37.1125057","128.6828569,35.1581174","127.1380731,34.8109019","128.5994669,35.2874627","127.3374634,37.3746933"
"128.682697,35.1580738","127.4451747,37.1132223","128.682697,35.1580738","127.1349262,34.8117005","128.5975171,35.2876165","127.3396038,37.3746484"
"128.6815831,35.1577286","127.4451002,37.1150639","128.6815831,35.1577286","127.1333742,34.8120674","128.5961827,35.2877377","127.3426806,37.3745876"
