0,1,2
"127.1741739,37.5620164","126.8737817,37.33723","127.0387923,37.4644845"
"127.174024,37.5623828","126.8742873,37.3367","127.0393762,37.4638675"
"127.1738001,37.5628329","126.8743159,37.3366614","127.0395116,37.4637238"
"127.1735683,37.5632793","126.8746344,37.3362322","127.0395708,37.463661"
"127.1731111,37.5639919","126.8749995,37.3354977","127.0400545,37.4631581"
"127.1727431,37.5644993","126.8752306,37.3349815","127.0405519,37.4626255"
"127.170225,37.5675514","126.8757365,37.3333329","127.041229,37.4619152"
"127.1698641,37.5679885","126.8757919,37.3331781","127.0413838,37.4617526"
"127.1688338,37.5692412","126.8759063,37.3328596","127.0418491,37.4612938"
"127.1673191,37.5709234","126.8759872,37.3326329","127.0419333,37.4612103"
"127.1655119,37.5729021","126.8763619,37.3315478","127.0420038,37.4611412"
"127.1654915,37.5729246","126.8764984,37.3311538","127.0438521,37.4591689"
"127.1645611,37.5740739","126.8766117,37.3308244","127.0438908,37.4591312"
"127.1634612,37.5753831","126.8770708,37.3294955","127.0443276,37.4586958"
"127.1615993,37.5776663","126.8774995,37.3282908","127.0448226,37.4581911"
"127.1609741,37.5784325","126.8780749,37.3265416","127.045436,37.4575328"
"127.1592578,37.5805304","126.8781548,37.3263076","127.0472978,37.4555461"
"127.1584504,37.5815051","126.8783746,37.325658","127.0477154,37.4551078"
"127.158193,37.5818154","126.8788624,37.324258","127.0484516,37.4543283"
"127.157907,37.5821796","126.8794118,37.3227826","127.0503855,37.452166"
"127.157673,37.5825791","126.8798471,37.321733","127.0527529,37.4495412"
"127.157439,37.5829849","126.8804491,37.3207077","127.0560887,37.4458068"
"127.1573351,37.5831685","126.8808594,37.3200834","127.0574773,37.4440183"
"127.1573214,37.5831946","126.8815372,37.319191","127.0589714,37.4419643"
"127.1572494,37.5833332","126.8819748,37.3186659","127.0601603,37.4402957"
"127.1571097,37.5836555","126.8827701,37.3178832","127.0604452,37.4398975"
"127.1569181,37.5841975","126.8829225,37.3177506","127.0608544,37.4393239"
"127.1567489,37.5847757","126.883725,37.3170499","127.0610377,37.4391002"
"127.1566334,37.5852648","126.883884,37.3169299","127.0612221,37.4388746"
"127.1565665,37.5857703","126.8849991,37.316083","127.0615373,37.4385243"
"127.1565548,37.5858613","126.886724,37.3149166","127.0618662,37.4381442"
"127.1565422,37.5861298","126.887462,37.314376","127.0627841,37.4371723"
"127.1565606,37.5865734","126.8887618,37.3134326","127.0667268,37.4332695"
"127.156631,37.5870152","126.8894145,37.3129601","127.0695676,37.4304577"
"127.1570392,37.589651","126.8919119,37.3111413","127.0711772,37.4288645"
"127.1570433,37.5897412","126.8926372,37.3106249","127.0715717,37.4284693"
"127.1570486,37.5898259","126.8932245,37.3101412","127.0723616,37.4276916"
"127.1571011,37.5907166","126.8933995,37.3099916","127.0758407,37.4242537"
"127.1570791,37.5915737","126.8938994,37.309566","127.0775659,37.4225491"
"127.1569898,37.5925037","126.8944624,37.3090163","127.0799797,37.4201636"
"127.1569936,37.5931599","126.8950159,37.3083873","127.0806866,37.4194667"
"127.1569695,37.594218","126.8951366,37.30825","127.0829344,37.4172176"
"127.1568866,37.5949992","126.8958864,37.3071992","127.0834867,37.4166661"
"127.1567992,37.5955326","126.8962738,37.3065891","127.0842811,37.4158684"
"127.1566247,37.5962748","126.8963367,37.3064831","127.0845129,37.4156358"
"127.1565363,37.5965404","126.8965359,37.3061263","127.0845492,37.4155999"
"127.1563304,37.5972239","126.8967065,37.3058179","127.0851867,37.4149676"
"127.1562569,37.5974346","126.8981808,37.3032033","127.086315,37.4138448"
"127.1559124,37.5982079","126.8982804,37.3030272","127.0865423,37.4136184"
"127.1554499,37.5990159","126.8984039,37.3028124","127.0888636,37.4113091"
"127.1550115,37.5997492","126.8985997,37.3024582","127.0895805,37.4105959"
"127.1546041,37.600379","126.8994022,37.3010084","127.0899997,37.4101782"
"127.154425,37.6006579","126.8996186,37.3006164","127.091362,37.4088164"
"127.1541244,37.6009914","126.9005373,37.2988832","127.0920868,37.4080979"
"127.1536542,37.6014921","126.9011122,37.2975242","127.0922197,37.4079658"
"127.1533581,37.6018067","126.9015989,37.2959077","127.0926707,37.407523"
"127.1531795,37.6019774","126.9016799,37.2955124","127.0928832,37.4073146"
"127.1524125,37.6027107","126.901771,37.2949703","127.0930388,37.407161"
"127.1519894,37.6030663","126.9018866,37.2937666","127.0933739,37.4068331"
"127.1514014,37.6035595","126.9019369,37.2922579","127.0935386,37.4066697"
"127.1470907,37.607152","126.9018124,37.2905997","127.0937022,37.4065116"
"127.1458498,37.6081659","126.9015244,37.2890749","127.0938567,37.4063535"
"127.145249,37.6087166","126.9012608,37.2880351","127.0940442,37.4061621"
"127.1447893,37.6091308","126.9010075,37.2872487","127.0947814,37.405439"
"127.1445707,37.6093591","126.9008644,37.2868045","127.0948916,37.4053304"
"127.1440397,37.6099884","126.9008115,37.2866411","127.0949995,37.4052244"
"127.1435541,37.6106008","126.9002996,37.2851828","127.0956797,37.4045894"
"127.1431898,37.6111982","126.9000764,37.2846048","127.0962578,37.4040416"
"127.1426151,37.6124412","126.9000144,37.2844458","127.096427,37.4038826"
"127.1424498,37.6128995","126.8994496,37.2829827","127.0964781,37.403835"
"127.1419365,37.6147916","126.8989418,37.2817317","127.0984416,37.4019803"
"127.1418224,37.6151798","126.89882,37.2814363","127.0987403,37.4016839"
"127.1416839,37.6157237","126.8987525,37.2812773","127.0992903,37.40109"
"127.1416248,37.6159832","126.8984734,37.2806233","127.0995532,37.4007321"
"127.141537,37.6163416","126.898294,37.2802024","127.0996626,37.4005567"
"127.1414489,37.6167578","126.8972566,37.2777534","127.099947,37.3999817"
"127.1413934,37.6169784","126.8971083,37.2773939","127.1001637,37.3993956"
"127.1408621,37.6190833","126.8970209,37.2771744","127.1002862,37.398866"
"127.1408459,37.6191454","126.8967865,37.2765855","127.1003348,37.3986589"
"127.1405142,37.6204901","126.8967743,37.2765566","127.1004453,37.3980562"
"127.1401874,37.6220079","126.8963242,37.2754402","127.1005012,37.3977527"
"127.1398724,37.6233995","126.8963098,37.275405","127.1005186,37.3976536"
"127.1392854,37.62599","126.8960907,37.2748721","127.1006332,37.3971384"
"127.1391243,37.6267159","126.8951628,37.2727094","127.1007052,37.3967699"
"127.1387948,37.6276019","126.8945992,37.2713995","127.100946,37.3954683"
"127.1387868,37.6276244","126.8939181,37.270107","127.1010879,37.3947008"
"127.1383873,37.6284325","126.8936556,37.2696496","127.1012472,37.3936296"
"127.1380742,37.6289742","126.8931869,37.2688828","127.1013345,37.3931476"
"127.1372742,37.6301164","126.8929284,37.2684939","127.1022402,37.3885185"
"127.1366186,37.6309274","126.8926509,37.2680769","127.1029147,37.3846448"
"127.1365867,37.6309661","126.8918379,37.2669298","127.1030225,37.3832508"
"127.1362618,37.6313581","126.8917799,37.2668511","127.1030444,37.3823116"
"127.1360497,37.6316161","126.8905867,37.2652999","127.1030517,37.3820097"
"127.1352743,37.6325745","126.8893592,37.2638208","127.1030573,37.3815905"
"127.1350118,37.6329496","126.8882624,37.2625","127.1030544,37.3812696"
"127.1345992,37.6336658","126.8881007,37.2622729","127.1030873,37.3797581"
"127.1343822,37.6342276","126.8871585,37.2609484","127.1030583,37.3766825"
"127.1342709,37.6347446","126.8868867,37.2605287","127.1030907,37.3754622"
"127.1338467,37.637121","126.886387,37.2597158","127.1031247,37.3741499"
"127.1338985,37.6374168","126.8856419,37.2582832","127.1031271,37.3732665"
"127.1338515,37.63798","126.8851745,37.2573749","127.1031619,37.3688147"
"127.1338198,37.6382215","126.8850431,37.257038","127.103165,37.3667217"
"127.1338247,37.6383576","126.8845485,37.2557275","127.1031656,37.3663972"
"127.1338749,37.6385245","126.8841991,37.2547414","127.1031619,37.3655851"
"127.1339365,37.6386743","126.883749,37.2528245","127.1031612,37.3653029"
"127.1341369,37.6389579","126.8832623,37.2499997","127.1031594,37.365211"
"127.1342866,37.6391747","126.8831871,37.2495414","127.1031682,37.3631009"
"127.1343619,37.6392993","126.8829996,37.248475","127.1031748,37.361647"
"127.1344247,37.639441","126.8828618,37.2476747","127.1031779,37.3610458"
"127.1344624,37.639616","126.8823639,37.2447147","127.1031874,37.3588104"
"127.1344866,37.6397666","126.8821715,37.2435626","127.1031875,37.3587942"
"127.1344743,37.6401992","126.8820844,37.2430438","127.1032002,37.3561748"
"127.1345123,37.6407663","126.8820489,37.2428345","127.1032192,37.3536347"
"127.1345494,37.641291","126.8819064,37.2426156","127.1032335,37.351768"
"127.134574,37.6415912","126.8818,37.2423825","127.1032414,37.3506999"
"127.1346087,37.6419086","126.8816853,37.2422179","127.1032459,37.3502709"
"127.134637,37.6421574","126.8815757,37.2421091","127.1032491,37.3498788"
"127.1346748,37.642291","126.8814455,37.2420363","127.1032514,37.3496688"
"127.1347615,37.6424075","126.8812914,37.2419932","127.1032526,37.3485781"
"127.1348994,37.6424908","126.881111,37.2419904","127.1032618,37.3461831"
"127.1350239,37.6425246","126.8809597,37.2420185","127.1032647,37.3456279"
"127.1350931,37.6425221","126.880833,37.2420692","127.103273,37.3436178"
"127.1351883,37.6425197","126.8805244,37.2423082","127.1032745,37.343333"
"127.1353189,37.6424786","126.8804867,37.2424991","127.1032748,37.3430689"
"127.135386,37.6424293","126.8805124,37.242666","127.1032744,37.3429373"
"127.1354384,37.6423762","126.8806122,37.2428658","127.1032743,37.3427408"
"127.1355071,37.642244","126.8807248,37.2430241","127.103274,37.3423658"
"127.1355097,37.6421574","126.8808625,37.2431492","127.1032739,37.3413076"
"127.1354919,37.6420943","126.8810497,37.2432827","127.1032867,37.3395247"
"127.1354582,37.6420374","126.8813123,37.2434328","127.1033289,37.3353541"
"127.1353883,37.6419669","126.8815744,37.2435081","127.1033497,37.3333333"
"127.1352752,37.6419025","126.8819887,37.2435842","127.1033536,37.3328015"
"127.1351598,37.6418625","126.8824493,37.2436415","127.1033945,37.3278224"
"127.1348226,37.6417497","126.8826689,37.2436742","127.1034042,37.326409"
"127.1347285,37.6417386","126.8852038,37.244057","127.1034124,37.3241997"
"127.1344239,37.6416908","126.8866238,37.2442717","127.1034105,37.3236959"
"127.1339473,37.6415568","126.8868198,37.2442979","127.1034088,37.3233786"
"127.1338251,37.6415231","126.8882804,37.2445155","127.1034057,37.3226845"
"127.1337572,37.6415012","126.8883131,37.2445202","127.1033995,37.3212828"
"127.1335614,37.6414357","126.8887174,37.2445701","127.1034246,37.319308"
"127.1334992,37.6414139","126.8888201,37.244567","127.1034121,37.3173825"
"127.1328587,37.6411911","126.8889341,37.244545","127.1034292,37.3149777"
"127.1327139,37.6411411","126.888977,37.2445353","127.1034373,37.3138744"
"127.1320078,37.6408946","126.8890268,37.244514","127.1034457,37.3120518"
"127.1317509,37.64081","126.8891977,37.2444319","127.1034866,37.302975"
"127.131648,37.6407745","126.889226,37.2444176","127.1035,37.3012993"
"127.1315087,37.6407398","126.8892782,37.2443864","127.1035189,37.2976839"
"127.1311294,37.6406611","126.8894957,37.2442505","127.1035154,37.2968474"
"127.1309142,37.6406235","126.8896045,37.2441888","127.1035146,37.2967969"
"127.1307126,37.6406021","126.8896673,37.2440819","127.1035135,37.2950563"
"127.1305063,37.6405934","126.8897109,37.2439938","127.1035492,37.2932077"
"127.130147,37.6405886","126.8897443,37.2439047","127.1035495,37.2914248"
"127.1300087,37.6405918","126.8897611,37.2437822","127.1035549,37.2910498"
"127.1297048,37.6406278","126.889745,37.2436749","127.1035562,37.2910047"
"127.1295222,37.6406534","126.8897018,37.2435791","127.103567,37.2902458"
"127.129453,37.6406595","126.889623,37.2434345","127.1035736,37.2898384"
"127.1291207,37.6407026","126.8895652,37.2433251","127.1035741,37.2897492"
"127.128912,37.6407308","126.8894349,37.2431207","127.1035904,37.2883665"
"127.1283142,37.6408217","126.8893268,37.2429741","127.1035871,37.2881411"
"127.1281463,37.6408509","126.8891505,37.2427362","127.1035873,37.2880996"
"127.1280215,37.6408731","126.8889931,37.2425442","127.1035997,37.2863744"
"127.1273729,37.6409278","126.8887058,37.2422471","127.1035664,37.2845553"
"127.1272095,37.6409534","126.8885704,37.2421103","127.1035619,37.2834745"
"127.1271244,37.6409739","126.8882862,37.241851","127.1035729,37.2831068"
"127.1268781,37.6410362","126.8877948,37.2414005","127.1035749,37.2829247"
"127.1268316,37.6410469","126.8873134,37.2411204","127.1035794,37.282081"
"127.1267465,37.6410628","126.8868566,37.2408692","127.1035994,37.2784665"
"127.1267068,37.6410708","126.8865007,37.2406862","127.103592,37.2779572"
"127.1264107,37.641124","126.8857736,37.2402597","127.1035871,37.2775912"
"127.1263449,37.6411355","126.8853846,37.2399764","127.103612,37.2765069"
"127.126304,37.6411417","126.8850866,37.2397414","127.1036232,37.2750052"
"127.1262836,37.6411452","126.88475,37.239408","127.1036245,37.2747582"
"127.126211,37.6411576","126.8843869,37.2389996","127.1036239,37.2737973"
"127.1255474,37.6412718","126.8839646,37.2383835","127.1036242,37.2735386"
"127.1254101,37.6412957","126.8837887,37.2381131","127.1036251,37.2727121"
"127.1253795,37.641301","126.8836618,37.2379159","127.1036466,37.270766"
"127.1253409,37.6413081","126.8826712,37.2363432","127.1036555,37.2699314"
"127.1251094,37.6413497","126.8818621,37.2350581","127.1036579,37.2696862"
"127.1249994,37.6413701","126.8809872,37.2336916","127.1036672,37.2689903"
"127.1233918,37.6416552","126.8805121,37.2329247","127.1036687,37.2689137"
"127.1210422,37.6420776","126.8801751,37.2323641","127.1036778,37.2673985"
"127.1208153,37.6421183","126.8801373,37.2322999","127.1036779,37.2673733"
"127.1193348,37.6423777","126.8800762,37.2321923","127.1036763,37.2668189"
"127.1189027,37.6424276","126.8798428,37.2317827","127.1036741,37.2659545"
"127.1183585,37.6424529","126.879725,37.2315748","127.1036744,37.265666"
"127.1177714,37.6424339","126.8796929,37.2315034","127.1036757,37.2656408"
"127.1168559,37.6423624","126.8793426,37.2307823","127.1036898,37.2640291"
"127.1167222,37.642353","126.8792882,37.2306702","127.1036901,37.2639751"
"127.1162259,37.6423144","126.8788426,37.2297584","127.1036904,37.263692"
"127.1160334,37.6422885","126.8785363,37.229169","127.1037002,37.2607526"
"127.1156346,37.6422449","126.8782248,37.2285247","127.103709,37.2577897"
"127.1151792,37.6421947","126.8777366,37.2275748","127.1037119,37.2574499"
"127.1144111,37.6421102","126.8766949,37.2253924","127.103724,37.255566"
"127.1137972,37.642028","126.8765529,37.2252592","127.1037374,37.2532242"
"127.1135629,37.6419695","126.8763496,37.2248913","127.1037497,37.2528159"
"127.1132584,37.6418775","126.8761372,37.2245413","127.1037492,37.2522607"
"127.1131973,37.6418556","126.8756996,37.2238954","127.103749,37.2520858"
"127.112928,37.6417619","126.8755726,37.2237072","127.1037491,37.2518496"
"127.1125746,37.6417274","126.8754627,37.2234975","127.1037496,37.2515414"
"127.1125598,37.6417283","126.8754473,37.2234623","127.1037623,37.2510492"
"127.1124918,37.6417298","126.8756244,37.2234416","127.1037622,37.2499991"
"127.1124215,37.6417467","126.8758749,37.2234078","127.1037624,37.2499577"
"127.1123794,37.6417691","126.8761028,37.2233828","127.1037625,37.2471264"
"127.1123521,37.6417925","126.8761885,37.2233851","127.1037624,37.2465161"
"127.1122973,37.6418599","126.8764951,37.223384","127.1038249,37.2455581"
"127.1123039,37.6418942","126.8765762,37.2233835","127.1039249,37.2447661"
"127.1123391,37.6420998","126.8766753,37.2233921","127.1040742,37.2438075"
"127.1123606,37.6423243","126.8767969,37.2234153","127.1041271,37.2436022"
"127.112356,37.6425676","126.8774011,37.2235492","127.1043239,37.2428412"
"127.1123325,37.6429488","126.8781459,37.2237145","127.104812,37.2409165"
"127.112302,37.6433579","126.8783979,37.2237789","127.1049018,37.2405608"
"127.1121588,37.6436477","126.8787228,37.2238788","127.1055857,37.2378417"
"127.1121495,37.6436981","126.8792231,37.2240374","127.1057991,37.237133"
"127.1120717,37.6440404","126.8797605,37.2242124","127.1061554,37.2358299"
"127.1120187,37.6442223","126.8801574,37.2243335","127.1063151,37.2352445"
"127.111944,37.6444068","126.8802913,37.2243603","127.1063668,37.2350545"
"127.1118523,37.6446075","126.8804096,37.224369","127.1065932,37.234225"
"127.1117231,37.6448261","126.8805595,37.2243725","127.1066887,37.2338603"
"127.11165,37.644934","126.8807106,37.2243616","127.106783,37.2334982"
"127.1116203,37.6449772","126.8807761,37.2243556","127.1068509,37.2332262"
"127.1114926,37.6448984","126.8810694,37.2243202","127.1069419,37.2328597"
"127.111453,37.6448766","126.8812569,37.2242806","127.10699,37.2322856"
"127.1114248,37.6448612","126.8814229,37.2242328","127.1069964,37.2321279"
"127.111262,37.6447741","126.8815269,37.2241982","127.1069965,37.2321117"
"127.1110257,37.6446472","126.8817428,37.2241308","127.1069757,37.2317826"
"127.1108607,37.6445565","126.8819576,37.2240472","127.1069468,37.2314742"
"127.1107793,37.6445112","126.8820617,37.2239955","127.1068801,37.2310891"
"127.110664,37.6444558","126.8821818,37.2239249","127.106775,37.2307075"
"127.1101959,37.6442325","126.8823494,37.2238329","127.106662,37.2303258"
"127.110067,37.6441681","126.882687,37.2236165","127.1066007,37.2301859"
"127.1099415,37.6441118","126.8829241,37.2234411","127.1064758,37.2299241"
"127.1097165,37.6440029","126.8830591,37.2233345","127.105876,37.2290684"
"127.1095932,37.6439421","126.8834248,37.2229912","127.1034718,37.2257838"
"127.1093388,37.6438277","126.8837145,37.2227169","127.102526,37.2245115"
"127.1092472,37.6437859","126.8837736,37.2226559","127.1017996,37.2235328"
"127.1089179,37.643674","126.8838659,37.2225356","127.1011102,37.222584"
"127.1086475,37.6435838","126.8842956,37.2219438","127.1009491,37.2223617"
"127.1084745,37.6435075","126.8843686,37.2218441","127.1007678,37.2221123"
"127.1082292,37.6433751",,"127.1004667,37.2216976"
"127.1081806,37.643347",,"127.1002071,37.2213406"
"127.1081026,37.6433026",,"127.100103,37.2212015"
"127.1079467,37.6432138",,"127.1000202,37.2210894"
"127.1077951,37.6431448",,"127.098647,37.2192441"
"127.1077746,37.6431744",,"127.0984679,37.2190028"
"127.1077382,37.6431986",,"127.0980553,37.218375"
"127.1076826,37.6432084",,"127.0977782,37.2179161"
"127.1076327,37.6432073",,"127.0973542,37.2171133"
"127.1075965,37.6431982",,"127.0970808,37.2165941"
"127.1075694,37.6431774",,"127.0969594,37.2163214"
"127.1075066,37.6432664",,"127.0964884,37.2152517"
"127.1073999,37.6434995",,"127.0962638,37.2146695"
"127.1073493,37.6436408",,"127.0960619,37.2140703"
"127.1073365,37.6437165",,"127.0958868,37.2134982"
"127.1073374,37.6437579",,"127.0957052,37.2126827"
"127.1073496,37.6437994",,"127.0955094,37.2115796"
"127.1073994,37.6438158",,"127.0954733,37.2113776"
"127.1074152,37.6438249",,"127.0953554,37.2096005"
"127.1074559,37.6438458",,"127.0953634,37.2070423"
"127.1074807,37.643872",,"127.0953663,37.2058633"
"127.1074895,37.6439333",,"127.0953649,37.2055055"
"127.107456,37.6440495",,"127.0953523,37.2049024"
"127.1073898,37.6441304",,"127.0953516,37.2043949"
"127.1072998,37.6442247",,"127.0953499,37.2024064"
"127.1071792,37.6443081",,"127.0953472,37.2005846"
"127.1070974,37.6443322",,"127.0953472,37.200151"
"127.1069909,37.6443345",,"127.0953461,37.1995164"
"127.106855,37.644308",,"127.0953482,37.1978696"
"127.1066796,37.6442542",,"127.0953501,37.196449"
"127.1065134,37.6441662",,"127.0953478,37.1956125"
"127.1064275,37.6441209",,"127.0953431,37.1939683"
"127.1060871,37.6439746",,"127.0953385,37.1935473"
"127.1059866,37.6439076",,"127.0953312,37.1928189"
"127.1059494,37.6438579",,"127.0953224,37.1919283"
"127.1059305,37.6437821",,"127.0953246,37.1915164"
"127.105919,37.6436063",,"127.095325,37.191438"
"127.1058668,37.6436259",,"127.0953124,37.1885318"
"127.1058067,37.6436257",,"127.0953085,37.18756"
"127.1057229,37.6436074",,"127.0953266,37.1862918"
"127.1056517,37.6435639",,"127.0953513,37.1852499"
"127.1055111,37.6435833",,"127.0953932,37.184775"
"127.1054521,37.6435876",,"127.095471,37.1841416"
"127.1054146,37.6435983",,"127.0955611,37.1835091"
"127.1054101,37.6436001",,"127.0955728,37.183428"
"127.1053918,37.643628",,"127.0957643,37.1821622"
"127.1052741,37.644026",,"127.0958624,37.1815162"
"127.1052121,37.6441745",,"127.0959301,37.1808638"
"127.105133,37.6443419",,"127.0959768,37.1801338"
"127.1050311,37.6445272",,"127.0959817,37.1800518"
"127.104972,37.6445685",,"127.0959917,37.1798743"
"127.1048198,37.6446202",,"127.0960022,37.1795913"
"127.1047471,37.6446443",,"127.0959895,37.1792307"
"127.1046586,37.6446612",,"127.0959826,37.1790296"
"127.1045497,37.6446725",,"127.095962,37.1784662"
"127.1044057,37.6446891",,"127.0959222,37.1781145"
"127.1042232,37.6446948",,"127.0958513,37.1774652"
"127.1040249,37.6446743",,"127.0958244,37.1772245"
"127.1038312,37.6446431",,"127.0957266,37.1767662"
"127.1037531,37.6446302",,"127.0955872,37.1760825"
"127.1035845,37.6445809",,"127.0953669,37.1753525"
"127.1032827,37.6444186",,"127.0951743,37.1747163"
"127.1031843,37.644366",,"127.0948221,37.1737984"
,,"127.0946497,37.1733912"
,,"127.0934247,37.1707495"
,,"127.0928768,37.1695758"
,,"127.0928367,37.1694909"
,,"127.0923993,37.1685078"
,,"127.0915239,37.1666659"
,,"127.0913746,37.166358"
,,"127.0913557,37.1663183"
,,"127.0912934,37.1661792"
,,"127.0912778,37.1661458"
,,"127.0911297,37.165828"
,,"127.091103,37.165773"
,,"127.0910963,37.1657594"
,,"127.0893581,37.1620459"
,,"127.0888794,37.1610238"
,,"127.0887547,37.1607566"
,,"127.0886077,37.1604424"
,,"127.0876714,37.1584425"
,,"127.08754,37.1581599"
,,"127.0874432,37.157954"
,,"127.0871795,37.1573591"
,,"127.0859652,37.1547101"
,,"127.0855858,37.1538642"
,,"127.0854356,37.1535274"
,,"127.0847992,37.1521082"
,,"127.0847615,37.152008"
,,"127.0847236,37.1519267"
,,"127.0841458,37.1507114"
,,"127.0841191,37.1506563"
,,"127.0838542,37.1498937"
,,"127.0838342,37.1498377"
,,"127.0836422,37.1491114"
,,"127.0835279,37.148608"
,,"127.0834768,37.1482725"
,,"127.0834385,37.1480669"
,,"127.0834009,37.1477422"
,,"127.083394,37.1473591"
,,"127.0833901,37.1468308"
,,"127.0833918,37.1467335"
,,"127.0834467,37.1461631"
,,"127.0834549,37.1461009"
,,"127.0834667,37.1460135"
,,"127.0835664,37.1452792"
,,"127.0835687,37.1452711"
,,"127.0837576,37.1444894"
,,"127.083996,37.1437375"
,,"127.0841745,37.1432171"
,,"127.0842982,37.1428263"
,,"127.0844815,37.1422501"
,,"127.0847588,37.1413749"
,,"127.084924,37.1408247"
,,"127.0850898,37.1403493"
,,"127.0851299,37.1402224"
,,"127.085424,37.139358"
,,"127.0855934,37.138862"
,,"127.0856105,37.1388097"
,,"127.0859116,37.1378995"
,,"127.0860365,37.1375078"
,,"127.0863624,37.1365741"
,,"127.0865999,37.1359827"
,,"127.0869122,37.1352663"
,,"127.0870827,37.1349839"
,,"127.0871611,37.1348534"
,,"127.0873497,37.1345413"
,,"127.0879371,37.1337582"
,,"127.0884618,37.1331245"
,,"127.0892241,37.1324745"
,,"127.089725,37.1320914"
,,"127.0903242,37.1316247"
,,"127.0906836,37.1313636"
,,"127.0907729,37.131299"
,,"127.09119,37.1309958"
,,"127.0922998,37.1301911"
,,"127.0945747,37.1285826"
,,"127.0945973,37.1285665"
,,"127.0964618,37.1272577"
,,"127.0978551,37.1262546"
,,"127.0982394,37.1259783"
,,"127.1013447,37.1237424"
,,"127.1022498,37.123091"
,,"127.1045491,37.1214581"
,,"127.1049299,37.1211827"
,,"127.1057897,37.1205609"
,,"127.1059614,37.1204415"
,,"127.1061095,37.1203312"
,,"127.1061739,37.1202827"
,,"127.1074744,37.1193414"
,,"127.1077116,37.1191745"
,,"127.1083534,37.1187088"
,,"127.1084246,37.1186577"
,,"127.1093491,37.1179243"
,,"127.1099328,37.1173673"
,,"127.1104124,37.1169083"
,,"127.1109117,37.1163411"
,,"127.1109774,37.1162647"
,,"127.1113873,37.1157829"
,,"127.1118749,37.1150913"
,,"127.111994,37.1149015"
,,"127.1122119,37.1145579"
,,"127.1125868,37.1138749"
,,"127.113036,37.1129831"
,,"127.1130621,37.1129327"
,,"127.113562,37.1117994"
,,"127.1146444,37.1094286"
,,"127.1147491,37.1092"
,,"127.1158134,37.1068372"
,,"127.1159795,37.106469"
,,"127.1160376,37.1063412"
,,"127.1166249,37.1050415"
,,"127.1166988,37.1048795"
,,"127.1175955,37.1029218"
,,"127.1180929,37.1018173"
,,"127.1182135,37.10155"
,,"127.1184161,37.1011062"
,,"127.1187267,37.1004294"
,,"127.1188621,37.1001332"
,,"127.1196631,37.0983726"
,,"127.1198884,37.0978785"
,,"127.1201149,37.0973798"
,,"127.1205403,37.0964662"
,,"127.1205744,37.0963915"
,,"127.1212676,37.094809"
,,"127.1216409,37.0939629"
,,"127.1217889,37.0936262"
,,"127.1218742,37.0934327"
,,"127.1228867,37.0912247"
,,"127.1230323,37.0909016"
,,"127.124451,37.0877448"
,,"127.1249994,37.0865242"
,,"127.1253348,37.0858212"
,,"127.1257088,37.0850373"
,,"127.1258509,37.0847403"
,,"127.1265036,37.0833325"
,,"127.1276621,37.0806499"
,,"127.1279349,37.0800864"
,,"127.1281872,37.0795662"
,,"127.1284999,37.0788911"
,,"127.1285385,37.0788173"
,,"127.1287997,37.0783242"
,,"127.1293623,37.0773749"
,,"127.1299621,37.0764159"
,,"127.1303053,37.0759383"
,,"127.1308343,37.0752035"
,,"127.1309996,37.0749741"
,,"127.1322686,37.0733591"
,,"127.1322901,37.0733276"
,,"127.1326118,37.0728599"
,,"127.1327557,37.0726503"
,,"127.1330663,37.0721708"
,,"127.1331671,37.072016"
,,"127.1334927,37.0714501"
,,"127.13383,37.0707867"
,,"127.1340906,37.070162"
,,"127.1342811,37.0696172"
,,"127.1342948,37.0695785"
,,"127.134337,37.0694578"
,,"127.1345415,37.068804"
,,"127.1346492,37.0681571"
,,"127.1347422,37.067539"
,,"127.1347586,37.067393"
,,"127.1348151,37.0668776"
,,"127.1348814,37.0661828"
,,"127.1351052,37.0638371"
,,"127.1351918,37.0628962"
,,"127.1352287,37.0624916"
,,"127.1353117,37.0616003"
,,"127.1354876,37.0596132"
,,"127.1357207,37.056971"
,,"127.1358753,37.0552281"
,,"127.1360347,37.0536366"
,,"127.136172,37.0519757"
,,"127.1362758,37.0507167"
,,"127.1363668,37.0498066"
,,"127.1364305,37.0491668"
,,"127.1364439,37.0489496"
,,"127.136714,37.0458567"
,,"127.1368309,37.044924"
,,"127.136847,37.044834"
,,"127.1369776,37.0438581"
,,"127.1370704,37.0432743"
,,"127.1371732,37.0427067"
,,"127.1371789,37.0426751"
,,"127.1372043,37.0425382"
,,"127.137321,37.0418949"
,,"127.1373451,37.0417886"
,,"127.1374393,37.0413689"
,,"127.1375887,37.0407005"
,,"127.1376334,37.0405149"
,,"127.1376586,37.0404113"
,,"127.1378892,37.0394538"
,,"127.1379891,37.0390223"
,,"127.1381016,37.0385395"
,,"127.1381498,37.0383332"
,,"127.138262,37.0379"
,,"127.1382873,37.0377828"
,,"127.1385914,37.0367228"
,,"127.1387024,37.0363328"
,,"127.1387527,37.036159"
,,"127.138849,37.0357681"
,,"127.1390276,37.0350898"
,,"127.1391684,37.0345539"
,,"127.1392486,37.0342386"
,,"127.1394353,37.0335217"
,,"127.1395257,37.0331785"
,,"127.1395509,37.0330857"
,,"127.139758,37.0323246"
,,"127.1400521,37.0312438"
,,"127.1403028,37.0302999"
,,"127.1406443,37.0289244"
,,"127.1418579,37.0240279"
,,"127.1426241,37.0210248"
,,"127.1429996,37.0195909"
