dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
lipo,KROVEX,300,5,100,MSELoss(),"[0.48755679357619514, 0.5302788774172466, 0.5759954549017406, 0.5222494993891035, 0.5526934484640758]","[0.6598077912630107, 0.645740123336122, 0.5936894915249429, 0.6302271051705963, 0.6245404145488291]",0.5337548147496723,0.6308009851687002,1,3
