dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
esol,KROVEX,300,5,100,L1Loss(),"[0.4636639419910127, 0.4557171986166355, 0.4437287097507053, 0.4429831706153022, 0.46739572948879665]","[0.900144256390991, 0.9177055638024814, 0.8922682522423924, 0.9160891483275557, 0.9107015260103306]",0.4546977500924904,0.9073817493547504,4,5
