dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
esol,KROVEX,300,5,100,MSELoss(),"[0.3883263450280755, 0.4109741114409624, 0.4287091159820557, 0.3839418540729417, 0.4348632335766322]","[0.9083111127746233, 0.9076511837489004, 0.8942533776102894, 0.9119231927647855, 0.9098490084077525]",0.40936293202013346,0.9063975750612702,4,5
