dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
vp,KROVEX,300,5,100,MSELoss(),"[0.45379874753952026, 0.5322157099246979, 0.4330159517434927, 0.5519402600251712, 0.5478454736562876]","[0.9511428470341386, 0.9422246783028182, 0.9547912244430872, 0.941753268613294, 0.9443493603531511]",0.503763228577834,0.9468522757492979,3,4
