dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
freesolv,KROVEX,300,5,100,L1Loss(),"[0.6550975888967514, 0.6063657701015472, 0.4982730969786644, 0.5579343214631081, 0.7331929798201313]","[0.9208903815289347, 0.9445093730004759, 0.9543948292096445, 0.9393365138438584, 0.8935975953787745]",0.6101727514520405,0.9305457385923376,3,5
