dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
lipo,KROVEX,300,5,100,L1Loss(),"[0.5331820527712504, 0.5514034526688713, 0.5718264704658872, 0.5493875895227704, 0.5468990246454875]","[0.6623029523928278, 0.656101110980692, 0.5935463938027306, 0.6111995178698277, 0.6314085170660322]",0.5505397180148532,0.6309116984224221,1,3
