dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
solubility,KROVEX,300,5,100,MSELoss(),"[0.5330995224250876, 0.5739303699391908, 0.456800917128507, 0.39798809190195394, 0.5873007349623288]","[0.8803545949252339, 0.8673272389793344, 0.8899249002766821, 0.9004016957734626, 0.8631365098173707]",0.5098239272714136,0.8802289879544167,4,5
