dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
solubility_full,fag,300,5,100,L1Loss(),"[0.4950260678237314, 0.4832929821264086, 0.47099475617699144, 0.4608428250610252, 0.500492834474936]","[0.8730765234067188, 0.8843452114442694, 0.8826047828706503, 0.8982836757530814, 0.8714016017476227]",0.48212989313261845,0.8819423590444686,4,5
