dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
freesolv_full,fag,300,5,100,L1Loss(),"[0.7013194411993027, 0.6915513351559639, 0.5934934988617897, 0.6489550918340683, 0.6765930835656294]","[0.8851832021812348, 0.9131463037018839, 0.9340045558812756, 0.9258039680132397, 0.9044368198073465]",0.6623824901233508,0.912514969916996,3,1
