dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
vp_full,fag,300,5,100,MSELoss(),"[0.4922087393760681, 0.6191980103969574, 0.5528406378550407, 0.4959574395265335, 0.5216800295389615]","[0.9470075263010819, 0.9327822121296411, 0.9422809969069693, 0.9476611837464821, 0.9470072686912399]",0.5363769713387122,0.9433478375550829,1,2
