dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
lipo_full,fag,300,5,100,MSELoss(),"[0.48493758610316684, 0.5085752640451704, 0.5066182905719394, 0.47194887711888267, 0.49995197171256656]","[0.6616353406141156, 0.660239503704726, 0.6426285511109315, 0.6658418938594444, 0.6603691315790438]",0.49440639791034513,0.6581428841736523,4,2
