dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
freesolv_full,fag,300,5,100,MSELoss(),"[1.0791253447532654, 1.1867902725934982, 0.685608297586441, 1.1533433347940445, 1.3733082549778495]","[0.9225858623186841, 0.9350757169324753, 0.9483546735703399, 0.9304769408094365, 0.8828143754615957]",1.0956351009410197,0.9238615138185062,3,5
