dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
vp_full,fag,300,5,100,L1Loss(),"[0.5293358206748963, 0.5362244297504425, 0.59457172644444, 0.5609358472701831, 0.5547382143827585]","[0.9422822877480167, 0.9332374960450582, 0.9332239155089659, 0.936499024831684, 0.9314299457609512]",0.555161207704544,0.9353345339789352,1,3
