index,count,geometry
0,69,"LINESTRING (127.6471384 37.1484912, 127.6474079 37.1480933)"
1,69,"LINESTRING (128.2419508 36.3663095, 128.2430191 36.3664741)"
2,69,"LINESTRING (128.1611414 36.5929885, 128.1609542 36.5926669)"
3,69,"LINESTRING (128.1469873 36.5604575, 128.1468494 36.5596081)"
4,69,"LINESTRING (128.5693958 36.1570115, 128.5698436 36.1566631)"
5,69,"LINESTRING (129.233899 36.0626416, 129.2354287 36.0615152)"
6,69,"LINESTRING (128.3305284 36.3074598, 128.3312394 36.3071826)"
7,69,"LINESTRING (127.7249861 37.0624812, 127.7251499 37.06195)"
8,69,"LINESTRING (128.8192699 36.0415621, 128.8213037 36.0417074)"
9,69,"LINESTRING (128.1609542 36.5926669, 128.1605979 36.5920558)"
10,69,"LINESTRING (128.5611081 36.1656614, 128.5617572 36.165158)"
11,69,"LINESTRING (128.6279522 36.1162952, 128.6288519 36.116119)"
12,69,"LINESTRING (128.1110247 36.6959249, 128.1111626 36.6952346)"
13,69,"LINESTRING (128.1102816 36.7096861, 128.1107108 36.7085994)"
14,69,"LINESTRING (129.282887 36.0486742, 129.2859999 36.0485413)"
15,69,"LINESTRING (128.1809048 36.5111318, 128.1815365 36.5099499)"
16,69,"LINESTRING (127.9072745 36.8722627, 127.9155431 36.8696505)"
17,69,"LINESTRING (128.2137618 36.4337828, 128.2138615 36.4326165)"
18,69,"LINESTRING (128.1585623 36.589441, 128.1579625 36.5888341)"
19,69,"LINESTRING (128.6128038 36.1296343, 128.6131809 36.1292648)"
20,69,"LINESTRING (128.6193626 36.1221897, 128.6220542 36.1196384)"
21,69,"LINESTRING (128.1050734 36.7165801, 128.1055026 36.7161993)"
22,69,"LINESTRING (127.8876042 36.9132788, 127.8881306 36.9123675)"
23,69,"LINESTRING (128.4350453 36.2619098, 128.4362983 36.2610363)"
24,69,"LINESTRING (128.7010297 36.0753734, 128.7021713 36.0747165)"
25,69,"LINESTRING (128.149812 36.6226998, 128.1501124 36.6222411)"
26,69,"LINESTRING (127.670706 37.1242916, 127.6723025 37.1238782)"
27,69,"LINESTRING (128.0226522 36.745915, 128.0234197 36.7459414)"
28,69,"LINESTRING (127.8478964 37.0096372, 127.8481711 37.008991)"
29,69,"LINESTRING (129.1803674 36.0865808, 129.1812429 36.0865459)"
30,69,"LINESTRING (129.0228826 36.0540915, 129.0260296 36.0540163)"
31,69,"LINESTRING (128.2844051 36.3685652, 128.2852879 36.3674497)"
32,69,"LINESTRING (127.8419308 37.0190944, 127.8424071 37.0185224)"
33,69,"LINESTRING (129.2267745 36.0675159, 129.2280497 36.0668331)"
34,69,"LINESTRING (128.5184435 36.206211, 128.5187689 36.2059125)"
35,69,"LINESTRING (128.9612743 36.0529536, 128.9623955 36.0531896)"
36,69,"LINESTRING (128.2861304 36.3661081, 128.2867495 36.3648248)"
37,69,"LINESTRING (129.1126908 36.0557835, 129.1162087 36.0556604)"
38,69,"LINESTRING (127.7338223 37.0458606, 127.7344305 37.0454394)"
39,69,"LINESTRING (128.8525269 36.0462048, 128.8535526 36.0461355)"
40,69,"LINESTRING (129.0960658 36.0519909, 129.096733 36.052595)"
41,69,"LINESTRING (128.1128888 36.6914404, 128.1130959 36.6911572)"
42,69,"LINESTRING (128.7419006 36.0614927, 128.7441392 36.0603768)"
43,69,"LINESTRING (127.8476038 36.9589356, 127.8472776 36.9568416)"
44,69,"LINESTRING (128.0555608 36.7471984, 128.0558745 36.7472077)"
45,69,"LINESTRING (128.2398493 36.3947662, 128.2401119 36.3938829)"
46,69,"LINESTRING (128.239312 36.3959577, 128.2396637 36.3951848)"
47,69,"LINESTRING (128.1671739 36.5326992, 128.1675026 36.5324693)"
48,69,"LINESTRING (128.1889832 36.499511, 128.1904622 36.4975661)"
49,69,"LINESTRING (128.1223736 36.6793998, 128.1228549 36.6782975)"
50,69,"LINESTRING (127.9922642 36.7590646, 127.9922654 36.7590637)"
51,69,"LINESTRING (127.8457609 36.981871, 127.8458566 36.9814191)"
52,69,"LINESTRING (128.7061583 36.0727697, 128.7063767 36.0726774)"
53,69,"LINESTRING (128.1866487 36.5025743, 128.1884036 36.5002581)"
54,69,"LINESTRING (128.6393024 36.1128522, 128.63982 36.1123072)"
55,69,"LINESTRING (127.7781624 37.0389249, 127.7801331 37.0384975)"
56,69,"LINESTRING (128.3059972 36.3336537, 128.3063672 36.333333)"
57,69,"LINESTRING (128.1299993 36.6667084, 128.130037 36.6666658)"
