index,count,geometry
0,15,"LINESTRING (129.4513814 35.963827, 129.4515756 35.9642827)"
1,15,"LINESTRING (129.4373623 35.9830998, 129.4373742 35.9830411)"
2,15,"LINESTRING (129.4369124 35.982075, 129.4367242 35.9818166)"
3,15,"LINESTRING (129.4594775 35.9886954, 129.4586926 35.9887993)"
4,15,"LINESTRING (129.3980378 35.9447474, 129.3985115 35.9446687)"
5,15,"LINESTRING (129.4654332 35.9888945, 129.4653881 35.9887763)"
6,15,"LINESTRING (129.4544516 35.971149, 129.4547562 35.9715407)"
7,15,"LINESTRING (129.4279958 35.9484417, 129.428665 35.9485166)"
8,15,"LINESTRING (129.4350118 35.9883995, 129.434999 35.988241)"
9,15,"LINESTRING (129.4360952 35.9799923, 129.4361116 35.9798929)"
10,15,"LINESTRING (129.4360871 35.9801159, 129.436088 35.9801069)"
11,15,"LINESTRING (129.4360836 35.9514106, 129.4371312 35.9523636)"
12,15,"LINESTRING (129.4421347 35.9562581, 129.4437933 35.9573418)"
13,15,"LINESTRING (129.4373494 35.9828909, 129.4373115 35.9827915)"
14,15,"LINESTRING (129.453363 35.969637, 129.4533793 35.9696656)"
15,15,"LINESTRING (129.4649895 35.9894292, 129.4651504 35.9893887)"
16,15,"LINESTRING (129.4515756 35.9642827, 129.4520344 35.9658942)"
17,15,"LINESTRING (129.4652884 35.9886463, 129.4652139 35.9885926)"
18,15,"LINESTRING (129.4637015 35.9887507, 129.4639169 35.9890249)"
19,15,"LINESTRING (129.4382491 35.9533291, 129.4388257 35.9538318)"
20,15,"LINESTRING (129.4513158 35.9636821, 129.4513814 35.963827)"
21,15,"LINESTRING (129.4497366 35.961419, 129.4500854 35.9617595)"
22,15,"LINESTRING (129.4373496 35.9833083, 129.4373371 35.9832499)"
23,15,"LINESTRING (129.4645358 35.988445, 129.4636055 35.9884575)"
24,15,"LINESTRING (129.4361544 35.979784, 129.4362142 35.9797335)"
25,15,"LINESTRING (129.4530489 35.969085, 129.4531708 35.9693066)"
26,15,"LINESTRING (129.4546249 35.9897743, 129.4538477 35.9899691)"
27,15,"LINESTRING (129.4424299 35.9914274, 129.4422396 35.9914467)"
28,15,"LINESTRING (129.45245 35.9902803, 129.4521365 35.9903413)"
29,15,"LINESTRING (129.4004918 35.9442705, 129.4017612 35.9439484)"
30,15,"LINESTRING (129.4102407 35.9424805, 129.4106055 35.9425296)"
