index,count,geometry
0,50,"LINESTRING (127.3411093 36.3697437, 127.3410544 36.3698797)"
1,50,"LINESTRING (127.3415625 36.3689203, 127.3414865 36.3689932)"
2,50,"LINESTRING (127.3456282 36.3676607, 127.3456954 36.3680791)"
3,50,"LINESTRING (127.3455358 36.3670313, 127.3455974 36.3674497)"
4,50,"LINESTRING (127.3403343 36.3698418, 127.3401246 36.3699019)"
5,50,"LINESTRING (127.3414865 36.3689932, 127.3414362 36.3690779)"
6,50,"LINESTRING (127.3454797 36.3666634, 127.3455358 36.3670313)"
7,50,"LINESTRING (127.3444525 36.3686185, 127.3440522 36.3686657)"
8,50,"LINESTRING (127.3425715 36.3688116, 127.3423887 36.3688249)"
9,50,"LINESTRING (127.3410544 36.3698797, 127.3408483 36.3698218)"
10,50,"LINESTRING (127.3457448 36.3684642, 127.3444525 36.3686185)"
11,50,"LINESTRING (127.3455974 36.3674497, 127.3456161 36.3675868)"
12,50,"LINESTRING (127.3427209 36.3687974, 127.3425715 36.3688116)"
13,50,"LINESTRING (127.3456954 36.3680791, 127.3457448 36.3684642)"
14,50,"LINESTRING (127.3416372 36.3688942, 127.3415625 36.3689203)"
15,50,"LINESTRING (127.3417543 36.3688709, 127.3416372 36.3688942)"
16,50,"LINESTRING (127.3427867 36.3687912, 127.3427209 36.3687974)"
17,50,"LINESTRING (127.3408483 36.3698218, 127.3405997 36.3698052)"
18,50,"LINESTRING (127.3438036 36.3686915, 127.3432405 36.3687503)"
19,50,"LINESTRING (127.3414362 36.3690779, 127.3411944 36.3695743)"
20,50,"LINESTRING (127.3440522 36.3686657, 127.3438036 36.3686915)"
21,50,"LINESTRING (127.3432405 36.3687503, 127.3429595 36.3687761)"
22,50,"LINESTRING (127.3405997 36.3698052, 127.3403343 36.3698418)"
23,50,"LINESTRING (127.3429595 36.3687761, 127.3427867 36.3687912)"
24,50,"LINESTRING (127.3411944 36.3695743, 127.3411093 36.3697437)"
25,50,"LINESTRING (127.3422504 36.3688346, 127.3417543 36.3688709)"
26,50,"LINESTRING (127.3456161 36.3675868, 127.3456282 36.3676607)"
27,50,"LINESTRING (127.3423887 36.3688249, 127.3422504 36.3688346)"
28,47,"LINESTRING (127.1335614 37.6414357, 127.1334992 37.6414139)"
29,47,"LINESTRING (127.1058067 37.6436257, 127.1057229 37.6436074)"
30,47,"LINESTRING (127.1058642 37.6419612, 127.1058752 37.6420243)"
31,47,"LINESTRING (127.1256279 37.4629139, 127.1257437 37.4644124)"
32,47,"LINESTRING (127.18936 37.5342063, 127.1891843 37.5342636)"
33,47,"LINESTRING (127.1080977 37.6384083, 127.107997 37.6383737)"
34,47,"LINESTRING (127.157907 37.5821796, 127.157673 37.5825791)"
35,47,"LINESTRING (127.1069002 37.6402512, 127.106874 37.6402709)"
36,47,"LINESTRING (127.1059762 37.6435164, 127.1059555 37.6435659)"
37,47,"LINESTRING (127.1921528 37.5227808, 127.1926868 37.5236628)"
38,47,"LINESTRING (127.1374073 37.49029, 127.137423 37.4903225)"
39,47,"LINESTRING (127.1266638 37.4273978, 127.125701 37.4273632)"
40,47,"LINESTRING (127.1524125 37.6027107, 127.1519894 37.6030663)"
41,47,"LINESTRING (127.1345992 37.6336658, 127.1343822 37.6342276)"
42,47,"LINESTRING (127.1256244 37.4670224, 127.1255799 37.4673287)"
43,47,"LINESTRING (127.1117734 37.6412624, 127.1115384 37.6411084)"
44,47,"LINESTRING (127.1262836 37.6411452, 127.126211 37.6411576)"
45,47,"LINESTRING (127.1559124 37.5982079, 127.1554499 37.5990159)"
46,47,"LINESTRING (127.1038312 37.6446431, 127.1037531 37.6446302)"
47,47,"LINESTRING (127.1035845 37.6445809, 127.1032827 37.6444186)"
48,47,"LINESTRING (127.1887499 37.5197749, 127.1894993 37.5202582)"
49,47,"LINESTRING (127.1360497 37.6316161, 127.1352743 37.6325745)"
50,47,"LINESTRING (127.1295648 37.4274656, 127.1289286 37.42745)"
51,47,"LINESTRING (127.1372742 37.6301164, 127.1366186 37.6309274)"
52,47,"LINESTRING (127.1563018 37.5132113, 127.1570153 37.5133252)"
53,47,"LINESTRING (127.106874 37.6402709, 127.106759 37.6403706)"
54,47,"LINESTRING (127.1343619 37.6392993, 127.1344247 37.639441)"
55,47,"LINESTRING (127.129977 37.475499, 127.1311067 37.4762353)"
56,47,"LINESTRING (127.1058468 37.643332, 127.1059259 37.6433774)"
57,47,"LINESTRING (127.1074519 37.6394346, 127.1074461 37.6394733)"
58,47,"LINESTRING (127.1376713 37.4273879, 127.1375505 37.4273704)"
