index,count,geometry
0,159,"LINESTRING (128.574662 36.1538441, 128.5739076 36.1542836)"
1,159,"LINESTRING (128.6138734 36.1287282, 128.6136272 36.1289983)"
2,159,"LINESTRING (128.7853598 36.0558436, 128.7845722 36.0565723)"
3,159,"LINESTRING (128.7895717 36.0528315, 128.7884775 36.0534725)"
4,159,"LINESTRING (128.6512774 36.1054768, 128.6506098 36.1057825)"
5,159,"LINESTRING (128.8318269 36.0436924, 128.8298381 36.0433214)"
6,159,"LINESTRING (128.5898343 36.1440093, 128.5890478 36.144524)"
7,159,"LINESTRING (128.6932607 36.0801687, 128.6912269 36.0809534)"
8,159,"LINESTRING (128.6609151 36.0977137, 128.6603227 36.0982215)"
9,159,"LINESTRING (128.5910404 36.143214, 128.5906827 36.1434688)"
10,159,"LINESTRING (128.651592 36.1053331, 128.6512774 36.1054768)"
11,159,"LINESTRING (128.6965824 36.0784047, 128.6956433 36.0790208)"
12,159,"LINESTRING (128.636914 36.1146535, 128.636373 36.1148922)"
13,159,"LINESTRING (128.8049422 36.0452267, 128.8017319 36.0468519)"
14,159,"LINESTRING (128.5723576 36.1551486, 128.571502 36.1556674)"
15,159,"LINESTRING (128.6249999 36.1175355, 128.6243793 36.1178857)"
16,159,"LINESTRING (128.6649832 36.0942637, 128.6643875 36.0947689)"
17,159,"LINESTRING (128.666189 36.0932486, 128.6655631 36.0937397)"
18,159,"LINESTRING (128.6460579 36.1072947, 128.6449732 36.1078009)"
19,159,"LINESTRING (128.8473387 36.0462894, 128.8454219 36.0461108)"
20,159,"LINESTRING (128.7230177 36.0686881, 128.7218401 36.0689399)"
21,159,"LINESTRING (128.6055673 36.1345587, 128.6041854 36.1353972)"
22,159,"LINESTRING (128.7666513 36.0620829, 128.7639003 36.0613484)"
23,159,"LINESTRING (128.6393894 36.1130325, 128.6390139 36.1133399)"
24,159,"LINESTRING (128.7812851 36.0596709, 128.7803724 36.0602837)"
25,159,"LINESTRING (128.8088008 36.0434123, 128.8083664 36.0435901)"
26,159,"LINESTRING (128.6665658 36.0929654, 128.666189 36.0932486)"
27,159,"LINESTRING (128.7639003 36.0613484, 128.762871 36.0610671)"
28,159,"LINESTRING (128.8107771 36.0427713, 128.8106567 36.0428033)"
29,159,"LINESTRING (128.7149026 36.0704114, 128.7143536 36.0705269)"
30,159,"LINESTRING (128.6875816 36.081966, 128.686398 36.0823617)"
31,159,"LINESTRING (128.7845722 36.0565723, 128.7825418 36.0586378)"
32,159,"LINESTRING (128.6819462 36.0844783, 128.6791662 36.0860401)"
33,159,"LINESTRING (128.7282968 36.0675559, 128.7280259 36.0676262)"
34,159,"LINESTRING (128.6229372 36.1189883, 128.6221083 36.1197651)"
35,159,"LINESTRING (128.7070789 36.0725567, 128.7066548 36.072707)"
36,159,"LINESTRING (128.6603227 36.0982215, 128.6570613 36.1010217)"
37,159,"LINESTRING (128.746209 36.059617, 128.7444127 36.060401)"
38,159,"LINESTRING (128.7910093 36.0520758, 128.7895717 36.0528315)"
39,159,"LINESTRING (128.8813812 36.0334837, 128.8809415 36.0337889)"
40,159,"LINESTRING (128.5758011 36.1530847, 128.575116 36.153548)"
41,159,"LINESTRING (128.6696448 36.0907925, 128.6677201 36.0920797)"
42,159,"LINESTRING (128.571502 36.1556674, 128.5708759 36.1560615)"
43,159,"LINESTRING (128.7814495 36.059542, 128.7812851 36.0596709)"
44,159,"LINESTRING (128.7393336 36.0629148, 128.7382958 36.0634322)"
45,159,"LINESTRING (128.776401 36.0620155, 128.7756912 36.0621989)"
46,159,"LINESTRING (128.6347445 36.1154575, 128.6340039 36.1156422)"
47,159,"LINESTRING (128.7094996 36.0716741, 128.7070789 36.0725567)"
