index,count,geometry
0,7,"LINESTRING (126.8274644 37.4226482, 126.8297961 37.4166664)"
1,7,"LINESTRING (126.8809597 37.2420185, 126.880833 37.2420692)"
2,7,"LINESTRING (126.8455376 37.398401, 126.8456617 37.3982909)"
3,7,"LINESTRING (126.8788426 37.2297584, 126.8785363 37.229169)"
4,7,"LINESTRING (126.7670183 37.4200309, 126.7681028 37.4211229)"
5,7,"LINESTRING (126.8817428 37.2241308, 126.8819576 37.2240472)"
6,7,"LINESTRING (126.8601832 37.3496007, 126.8600958 37.3493885)"
7,7,"LINESTRING (126.7338579 37.4338367, 126.7339425 37.4338463)"
8,7,"LINESTRING (126.7345436 37.4342098, 126.7345754 37.4343002)"
9,7,"LINESTRING (126.7688069 37.4218222, 126.7698974 37.4228799)"
10,7,"LINESTRING (126.8556248 37.3814665, 126.855824 37.379975)"
11,7,"LINESTRING (126.7343914 37.420958, 126.7350631 37.4209182)"
12,7,"LINESTRING (126.7713975 37.4244665, 126.7714411 37.4245209)"
13,7,"LINESTRING (126.7327295 37.4360774, 126.7324209 37.4360772)"
14,7,"LINESTRING (126.8556028 37.3816638, 126.8556248 37.3814665)"
15,7,"LINESTRING (126.8675504 37.3652125, 126.8675326 37.3650402)"
16,7,"LINESTRING (126.8832623 37.2499997, 126.8831871 37.2495414)"
17,7,"LINESTRING (126.8815757 37.2421091, 126.8814455 37.2420363)"
18,7,"LINESTRING (126.7333329 37.433882, 126.7333828 37.4338697)"
19,7,"LINESTRING (126.8838659 37.2225356, 126.8842956 37.2219438)"
20,7,"LINESTRING (126.8756244 37.2234416, 126.8758749 37.2234078)"
21,7,"LINESTRING (126.8821818 37.2239249, 126.8823494 37.2238329)"
22,7,"LINESTRING (126.8087544 37.4328671, 126.8091501 37.4330984)"
23,7,"LINESTRING (126.838325 37.4049463, 126.8398091 37.4035953)"
24,7,"LINESTRING (126.7343232 37.4339858, 126.7343949 37.4340448)"
25,7,"LINESTRING (126.7327921 37.4230776, 126.7327467 37.4229907)"
26,7,"LINESTRING (126.8887618 37.3134326, 126.8894145 37.3129601)"
27,7,"LINESTRING (126.7432417 37.4204895, 126.7436081 37.4204603)"
28,7,"LINESTRING (126.7344127 37.4273046, 126.7344363 37.427202)"
29,7,"LINESTRING (126.8868198 37.2442979, 126.8882804 37.2445155)"
30,7,"LINESTRING (126.7323339 37.4360766, 126.73217 37.4360729)"
