index,count,geometry
0,203,"LINESTRING (127.1589493 37.5704425, 127.1603359 37.5710847)"
1,203,"LINESTRING (127.1498937 37.5665212, 127.1499582 37.5665341)"
2,203,"LINESTRING (127.1416219 37.5667488, 127.1418179 37.5667314)"
3,203,"LINESTRING (127.1408029 37.5668211, 127.1416219 37.5667488)"
4,203,"LINESTRING (127.1566519 37.5694011, 127.1576373 37.5698402)"
5,203,"LINESTRING (127.1484758 37.5663079, 127.1488086 37.5663369)"
6,203,"LINESTRING (127.1561434 37.5691707, 127.1562406 37.5692151)"
7,203,"LINESTRING (127.1494943 37.5664425, 127.1496572 37.5664746)"
8,203,"LINESTRING (127.1474444 37.5662814, 127.1479336 37.5662874)"
9,203,"LINESTRING (127.1429111 37.5666346, 127.1430697 37.5666207)"
10,203,"LINESTRING (127.1507079 37.5667598, 127.151151 37.5669243)"
11,203,"LINESTRING (127.1576385 37.5698402, 127.1582182 37.5701024)"
12,203,"LINESTRING (127.1404007 37.566856, 127.1408029 37.5668211)"
13,203,"LINESTRING (127.1603359 37.5710847, 127.1621887 37.5718011)"
14,203,"LINESTRING (127.1496572 37.5664746, 127.1498213 37.5665066)"
15,203,"LINESTRING (127.1430697 37.5666207, 127.1443373 37.5665091)"
16,203,"LINESTRING (127.1467218 37.566309, 127.1471783 37.566286)"
17,203,"LINESTRING (127.1499582 37.5665341, 127.150242 37.5666088)"
18,203,"LINESTRING (127.1562406 37.5692151, 127.1564903 37.5693276)"
19,203,"LINESTRING (127.1533647 37.567916, 127.1538856 37.5681527)"
20,203,"LINESTRING (127.1582182 37.5701024, 127.1587516 37.5703437)"
21,203,"LINESTRING (127.1418179 37.5667314, 127.1429111 37.5666346)"
22,203,"LINESTRING (127.1538856 37.5681527, 127.1561434 37.5691707)"
23,203,"LINESTRING (127.1459085 37.566366, 127.1467218 37.566309)"
24,203,"LINESTRING (127.150242 37.5666088, 127.1507079 37.5667598)"
25,203,"LINESTRING (127.1443373 37.5665091, 127.1459085 37.566366)"
26,203,"LINESTRING (127.1576373 37.5698402, 127.1576385 37.5698402)"
27,203,"LINESTRING (127.1492047 37.5663948, 127.1494943 37.5664425)"
28,203,"LINESTRING (127.1587516 37.5703437, 127.1588115 37.5703745)"
29,203,"LINESTRING (127.1471783 37.566286, 127.1474444 37.5662814)"
30,203,"LINESTRING (127.1479336 37.5662874, 127.1482981 37.5663011)"
31,203,"LINESTRING (127.1566124 37.5693829, 127.1566519 37.5694011)"
32,203,"LINESTRING (127.1488086 37.5663369, 127.1492047 37.5663948)"
33,203,"LINESTRING (127.1482981 37.5663011, 127.1484758 37.5663079)"
34,203,"LINESTRING (127.1521115 37.5673498, 127.1533647 37.567916)"
35,203,"LINESTRING (127.151151 37.5669243, 127.1520742 37.5673326)"
36,203,"LINESTRING (127.1564903 37.5693276, 127.1566124 37.5693829)"
37,203,"LINESTRING (127.1498213 37.5665066, 127.1498937 37.5665212)"
38,203,"LINESTRING (127.1588115 37.5703745, 127.1589493 37.5704425)"
39,203,"LINESTRING (127.1520742 37.5673326, 127.1521115 37.5673498)"
40,199,"LINESTRING (128.0034011 37.8220525, 128.0044365 37.8230908)"
41,199,"LINESTRING (127.3324239 37.6347868, 127.333122 37.6348383)"
42,199,"LINESTRING (127.9690494 37.7753575, 127.9694117 37.7757328)"
43,199,"LINESTRING (127.2879356 37.6286221, 127.2879877 37.6286484)"
44,199,"LINESTRING (127.5454361 37.7029852, 127.5456531 37.7035629)"
45,199,"LINESTRING (128.0237369 37.8767748, 128.023775 37.877008)"
46,199,"LINESTRING (128.0621991 37.9360575, 128.0622292 37.9361259)"
47,199,"LINESTRING (127.9245623 37.7468408, 127.9249366 37.7467917)"
48,199,"LINESTRING (127.9649449 37.7576548, 127.9651181 37.7577659)"
49,199,"LINESTRING (127.2919252 37.6300939, 127.2924382 37.6302282)"
50,199,"LINESTRING (127.9216372 37.7474389, 127.9229997 37.747106)"
51,199,"LINESTRING (128.0138807 37.8545011, 128.0136321 37.8548798)"
52,199,"LINESTRING (127.3311176 37.6345984, 127.331794 37.6347093)"
53,199,"LINESTRING (127.7253747 37.7522247, 127.7261544 37.7525576)"
54,199,"LINESTRING (128.1576507 38.0429355, 128.1577599 38.0430395)"
55,199,"LINESTRING (127.3256997 37.6327833, 127.3270732 37.633318)"
56,199,"LINESTRING (127.517257 37.6789946, 127.5206617 37.679863)"
57,199,"LINESTRING (127.8050371 37.7567386, 127.8055822 37.7567679)"
58,199,"LINESTRING (127.3624954 37.6339315, 127.3627312 37.6339327)"
59,199,"LINESTRING (127.6807249 37.7424582, 127.682012 37.742458)"
60,199,"LINESTRING (127.9380973 37.7499531, 127.9381906 37.7499996)"
61,199,"LINESTRING (127.3170931 37.6308711, 127.3174241 37.6308527)"
62,199,"LINESTRING (127.6848366 37.7427249, 127.6876243 37.743191)"
63,199,"LINESTRING (127.7603958 37.7612243, 127.7609827 37.7612221)"
64,199,"LINESTRING (127.7922526 37.7554389, 127.7934331 37.7554071)"
65,199,"LINESTRING (127.5917276 37.7261163, 127.5925166 37.7263779)"
66,199,"LINESTRING (127.5123497 37.6776495, 127.5136108 37.6780316)"
67,199,"LINESTRING (128.0338368 37.890841, 128.0345737 37.8920986)"
68,199,"LINESTRING (128.1759009 38.0678665, 128.1758288 38.0679543)"
69,199,"LINESTRING (127.1449484 37.5580076, 127.1447738 37.5580486)"
70,199,"LINESTRING (127.2126249 37.595341, 127.2129936 37.595514)"
71,199,"LINESTRING (127.531059 37.6829216, 127.5314368 37.6830901)"
72,199,"LINESTRING (128.0977328 37.9841047, 128.0979132 37.9843084)"
73,199,"LINESTRING (127.9564123 37.7642993, 127.956637 37.7644742)"
74,199,"LINESTRING (128.0161874 37.8512742, 128.0144919 37.8536269)"
75,199,"LINESTRING (127.4399154 37.6491408, 127.4406988 37.6491042)"
76,199,"LINESTRING (127.4171896 37.6443643, 127.4173279 37.6444185)"
77,199,"LINESTRING (128.1565864 38.0421826, 128.1567193 38.0422666)"
78,199,"LINESTRING (127.6196059 37.7325719, 127.6208619 37.7330897)"
79,199,"LINESTRING (127.488061 37.6550241, 127.4885893 37.6554577)"
80,199,"LINESTRING (128.1169863 38.0019065, 128.117632 38.002716)"
81,199,"LINESTRING (127.9446986 37.7530713, 127.9450617 37.7532412)"
82,199,"LINESTRING (127.1392867 37.5668048, 127.139991 37.5668105)"
83,199,"LINESTRING (127.4098494 37.6411195, 127.4108372 37.6416493)"
84,199,"LINESTRING (128.136162 38.0344079, 128.1368744 38.0344329)"
85,199,"LINESTRING (128.095499 37.9816159, 128.096116 37.9822959)"
86,199,"LINESTRING (127.1671443 37.5740551, 127.1684226 37.5748771)"
87,199,"LINESTRING (128.0455706 37.9090826, 128.0456072 37.9091041)"
88,199,"LINESTRING (127.4599367 37.6499659, 127.4603256 37.6499831)"
89,199,"LINESTRING (127.4972116 37.6711416, 127.4977491 37.6715499)"
90,199,"LINESTRING (127.2480539 37.5997376, 127.248332 37.5999013)"
91,199,"LINESTRING (128.0828614 37.9752242, 128.0834998 37.9754644)"
92,199,"LINESTRING (127.4946616 37.6679498, 127.4947206 37.6680697)"
93,199,"LINESTRING (127.9955246 37.810641, 127.9959742 37.8116162)"
94,199,"LINESTRING (127.963799 37.7577747, 127.9639744 37.7576829)"
95,199,"LINESTRING (127.682012 37.742458, 127.6833629 37.7425398)"
96,199,"LINESTRING (127.9651118 37.7621995, 127.964653 37.7625402)"
97,199,"LINESTRING (128.1137366 37.9987492, 128.1143124 37.9990995)"
98,199,"LINESTRING (128.1790005 38.074509, 128.1789905 38.0745333)"
99,199,"LINESTRING (128.02341 37.8747663, 128.0235252 37.8754562)"
100,199,"LINESTRING (127.4954122 37.6692992, 127.4955766 37.6695281)"
101,199,"LINESTRING (127.9553088 37.7630111, 127.9553004 37.763122)"
