index,count,geometry
0,8,"LINESTRING (128.205408 37.4925198, 128.2058861 37.4927089)"
1,8,"LINESTRING (128.4738132 37.6242154, 128.4738155 37.6242163)"
2,8,"LINESTRING (128.4683991 37.6186412, 128.4687797 37.6191572)"
3,8,"LINESTRING (127.1937162 37.402618, 127.1941774 37.4025633)"
4,8,"LINESTRING (128.7956778 37.7541658, 128.7966505 37.7548797)"
5,8,"LINESTRING (127.7019545 37.4015172, 127.7030338 37.4016244)"
6,8,"LINESTRING (129.004237 37.6766234, 129.0043073 37.6765693)"
7,8,"LINESTRING (128.7750564 37.7119253, 128.775015 37.712088)"
8,8,"LINESTRING (128.0916992 37.4384162, 128.0921868 37.4383246)"
9,8,"LINESTRING (128.7974866 37.7554329, 128.7982248 37.7558411)"
10,8,"LINESTRING (128.6847243 37.6782745, 128.6856996 37.678208)"
11,8,"LINESTRING (127.193204 37.4027023, 127.1937162 37.402618)"
12,8,"LINESTRING (129.0941947 37.5127871, 129.0940445 37.5126954)"
13,8,"LINESTRING (128.1036615 37.4535248, 128.104583 37.4546495)"
14,8,"LINESTRING (127.8834622 37.3897231, 127.8837056 37.389615)"
15,8,"LINESTRING (127.2380474 37.3934213, 127.2396543 37.392967)"
16,8,"LINESTRING (127.3262778 37.3739346, 127.3264063 37.3740358)"
17,8,"LINESTRING (128.1549991 37.4744161, 128.155597 37.4751483)"
18,8,"LINESTRING (129.0939325 37.5125878, 129.0938063 37.5123453)"
19,8,"LINESTRING (128.5480583 37.6472936, 128.5507372 37.6476411)"
20,8,"LINESTRING (128.8087124 37.7602161, 128.8091496 37.7606078)"
21,8,"LINESTRING (127.3898566 37.3803377, 127.3911676 37.3806211)"
22,8,"LINESTRING (128.7463034 37.6634473, 128.7465872 37.6633992)"
23,8,"LINESTRING (128.6425372 37.675886, 128.6440872 37.6762495)"
24,8,"LINESTRING (128.713329 37.6782, 128.7135999 37.6781242)"
25,8,"LINESTRING (128.0774618 37.4443113, 128.0779523 37.4441439)"
26,8,"LINESTRING (128.260096 37.5203657, 128.2611799 37.5206841)"
27,8,"LINESTRING (128.8414233 37.7408848, 128.84149 37.7407434)"
28,8,"LINESTRING (127.5935405 37.3833636, 127.5946714 37.3834654)"
29,8,"LINESTRING (128.1060977 37.4704344, 128.1062017 37.4705718)"
30,8,"LINESTRING (128.5399404 37.6462713, 128.5411499 37.6464309)"
31,8,"LINESTRING (127.5352599 37.3777409, 127.536211 37.3779353)"
32,8,"LINESTRING (127.9072856 37.3875604, 127.907834 37.3876513)"
33,8,"LINESTRING (128.9776951 37.6831975, 128.9822117 37.6824415)"
34,8,"LINESTRING (127.9151739 37.387962, 127.9160354 37.387876)"
35,8,"LINESTRING (128.4302901 37.6074191, 128.4306758 37.6076468)"
36,8,"LINESTRING (128.8445929 37.7340963, 128.8452622 37.7326386)"
37,8,"LINESTRING (127.4774031 37.3775818, 127.4778459 37.3775386)"
38,8,"LINESTRING (127.8543939 37.3929974, 127.8554176 37.3932711)"
39,8,"LINESTRING (128.8390803 37.7519429, 128.8390835 37.7511128)"
40,8,"LINESTRING (129.095108 37.5341061, 129.0951862 37.5338454)"
41,8,"LINESTRING (128.9721586 37.6851928, 128.9732921 37.6847667)"
42,8,"LINESTRING (129.0669875 37.6089995, 129.0681048 37.6079897)"
43,8,"LINESTRING (127.2061605 37.4026577, 127.2065379 37.4026559)"
44,8,"LINESTRING (128.7778118 37.7234661, 128.7788122 37.7244998)"
45,8,"LINESTRING (128.7382344 37.6652871, 128.7386247 37.6651658)"
46,8,"LINESTRING (128.1776248 37.4880666, 128.1782498 37.4885164)"
47,8,"LINESTRING (128.8014183 37.757092, 128.8019384 37.7572332)"
48,8,"LINESTRING (128.107826 37.4615273, 128.1078183 37.461832)"
49,8,"LINESTRING (128.2144338 37.4949912, 128.2166252 37.4948941)"
50,8,"LINESTRING (128.3199998 37.5531323, 128.3207302 37.5536645)"
51,8,"LINESTRING (129.1255259 37.5015609, 129.1256753 37.5017202)"
52,8,"LINESTRING (128.773712 37.689316, 128.773562 37.6896997)"
53,8,"LINESTRING (127.2333645 37.3947197, 127.2337592 37.3946124)"
54,8,"LINESTRING (128.957699 37.6889414, 128.9597787 37.6885849)"
55,8,"LINESTRING (127.3700951 37.3758099, 127.3712468 37.3760284)"
56,8,"LINESTRING (127.4629278 37.3789302, 127.4658443 37.3786661)"
57,8,"LINESTRING (127.2934116 37.3810469, 127.2935936 37.3810057)"
58,8,"LINESTRING (127.1922622 37.4028585, 127.1927405 37.4027795)"
59,8,"LINESTRING (128.8370128 37.7638982, 128.8374592 37.7621429)"
60,8,"LINESTRING (127.0154748 37.5091915, 127.0155811 37.5091955)"
61,8,"LINESTRING (128.1898499 37.4901249, 128.1911052 37.4902104)"
62,8,"LINESTRING (128.7271998 37.6705497, 128.7285086 37.6697483)"
63,8,"LINESTRING (128.811787 37.7639664, 128.8126371 37.7651745)"
64,8,"LINESTRING (127.6224138 37.3887734, 127.6227542 37.3889561)"
65,8,"LINESTRING (127.3069506 37.3743914, 127.307732 37.3740339)"
66,8,"LINESTRING (127.9493501 37.4009458, 127.9498614 37.4008681)"
67,8,"LINESTRING (128.8565094 37.719152, 128.8567802 37.7188217)"
68,8,"LINESTRING (127.178398 37.4088139, 127.1799478 37.4081241)"
69,8,"LINESTRING (128.7750292 37.7087495, 128.7750773 37.7089067)"
70,8,"LINESTRING (128.677438 37.6810442, 128.6777125 37.6808332)"
71,8,"LINESTRING (128.0101741 37.4337333, 128.0109239 37.4351244)"
72,8,"LINESTRING (128.7815446 37.7287828, 128.781625 37.7292325)"
73,8,"LINESTRING (128.8007314 37.7568869, 128.8012073 37.7570349)"
74,8,"LINESTRING (127.5244684 37.3772704, 127.5252172 37.3771432)"
75,8,"LINESTRING (128.2087248 37.4939574, 128.2093494 37.494216)"
76,8,"LINESTRING (127.6453771 37.3989042, 127.6458859 37.3991019)"
77,8,"LINESTRING (127.5167971 37.3783453, 127.5168423 37.3783444)"
78,8,"LINESTRING (127.7778111 37.4014687, 127.7779695 37.4015125)"
79,8,"LINESTRING (127.0397945 37.462034, 127.0394617 37.4620868)"
80,8,"LINESTRING (128.4992409 37.6396244, 128.4998037 37.6400099)"
81,8,"LINESTRING (127.4703332 37.3782571, 127.4715204 37.3781348)"
82,8,"LINESTRING (127.5080839 37.3772772, 127.5098911 37.3776727)"
83,8,"LINESTRING (127.7279365 37.3965484, 127.7289528 37.3963698)"
84,8,"LINESTRING (128.5129746 37.6428078, 128.5222432 37.6439807)"
85,8,"LINESTRING (128.774879 37.6707667, 128.7748804 37.670782)"
86,8,"LINESTRING (128.8298873 37.771663, 128.8304829 37.7715743)"
87,8,"LINESTRING (127.041926 37.4646274, 127.0423686 37.464931)"
88,8,"LINESTRING (128.7907881 37.7466794, 128.7910075 37.7470249)"
89,8,"LINESTRING (129.0952253 37.5336628, 129.0952617 37.5334578)"
90,8,"LINESTRING (128.4430869 37.6071742, 128.4440747 37.6070743)"
91,8,"LINESTRING (128.1512835 37.4696703, 128.1521836 37.4705748)"
92,8,"LINESTRING (127.040488 37.4636483, 127.040756 37.4638188)"
93,8,"LINESTRING (128.4376853 37.608187, 128.4377948 37.6081501)"
94,8,"LINESTRING (128.789136 37.7447489, 128.7894243 37.745008)"
95,8,"LINESTRING (127.307732 37.3740339, 127.3084375 37.3737367)"
96,8,"LINESTRING (127.1055534 37.4223609, 127.1058145 37.4223654)"
97,8,"LINESTRING (127.7527215 37.3994852, 127.753126 37.3994807)"
98,8,"LINESTRING (128.4198371 37.5937577, 128.4206576 37.5943479)"
99,8,"LINESTRING (127.1031429 37.4223312, 127.1032107 37.4223323)"
100,8,"LINESTRING (129.103235 37.5084593, 129.1033093 37.5081771)"
101,8,"LINESTRING (128.784262 37.741572, 128.7847882 37.7418772)"
102,8,"LINESTRING (129.0056228 37.6755665, 129.0064269 37.6748443)"
103,8,"LINESTRING (128.2432624 37.5087914, 128.2434804 37.5090874)"
104,8,"LINESTRING (127.0944738 37.4260236, 127.0948998 37.4258312)"
105,8,"LINESTRING (129.0526962 37.6160344, 129.053691 37.6160898)"
106,8,"LINESTRING (129.1105748 37.5019082, 129.1106752 37.5016878)"
107,8,"LINESTRING (129.1241166 37.5002681, 129.1242673 37.5004336)"
108,8,"LINESTRING (127.7151053 37.3996597, 127.7162456 37.3993745)"
109,8,"LINESTRING (127.1799478 37.4081241, 127.1825237 37.4068808)"
110,8,"LINESTRING (128.472913 37.6236587, 128.4735813 37.6240723)"
111,8,"LINESTRING (127.7374583 37.3969028, 127.7387589 37.3972959)"
112,8,"LINESTRING (128.2611799 37.5206841, 128.2626498 37.5211162)"
113,8,"LINESTRING (127.316007 37.371918, 127.318813 37.371715)"
114,8,"LINESTRING (127.6048639 37.3844024, 127.6048944 37.3844033)"
115,8,"LINESTRING (127.0096118 37.5075827, 127.0102883 37.5077847)"
116,8,"LINESTRING (127.2952892 37.3805517, 127.2962638 37.380209)"
117,8,"LINESTRING (128.6172114 37.6706659, 128.6182464 37.6708066)"
118,8,"LINESTRING (127.1027836 37.42233, 127.1031429 37.4223312)"
119,8,"LINESTRING (128.4171243 37.5924746, 128.418148 37.5929146)"
120,8,"LINESTRING (128.4656727 37.6120632, 128.4657856 37.6123805)"
121,8,"LINESTRING (128.3802946 37.5621135, 128.3809233 37.5625261)"
122,8,"LINESTRING (128.7894243 37.745008, 128.7898537 37.7454855)"
123,8,"LINESTRING (127.9866448 37.4069951, 127.9876617 37.4075083)"
124,8,"LINESTRING (127.1564141 37.4187637, 127.1566243 37.4185299)"
125,8,"LINESTRING (128.8091496 37.7606078, 128.8094246 37.7608833)"
126,8,"LINESTRING (128.0988376 37.4399739, 128.0992043 37.4403073)"
127,8,"LINESTRING (127.4778459 37.3775386, 127.4781079 37.3775152)"
128,8,"LINESTRING (128.2356297 37.5025676, 128.2358119 37.502808)"
129,8,"LINESTRING (128.9388277 37.6892607, 128.9393617 37.6893109)"
130,8,"LINESTRING (128.9989118 37.6793742, 128.9999997 37.6789413)"
131,8,"LINESTRING (127.0259752 37.4831893, 127.0260547 37.4829634)"
132,8,"LINESTRING (128.1230461 37.4690447, 128.1233813 37.4686986)"
133,8,"LINESTRING (128.4240747 37.6018247, 128.4243045 37.6023592)"
134,8,"LINESTRING (127.4197638 37.3790981, 127.4204529 37.3790472)"
135,8,"LINESTRING (127.0769595 37.4552062, 127.0773606 37.4544451)"
136,8,"LINESTRING (128.0474121 37.4492748, 128.0485868 37.4491242)"
137,8,"LINESTRING (128.5811989 37.658058, 128.5820836 37.658396)"
138,8,"LINESTRING (128.8164759 37.769802, 128.8170243 37.7701916)"
139,8,"LINESTRING (129.0764864 37.6003416, 129.0772243 37.5996666)"
140,8,"LINESTRING (127.0766355 37.4557188, 127.0768417 37.4554293)"
