index,count,geometry
0,13,"LINESTRING (127.6286519 37.3920866, 127.6295169 37.3925373)"
1,13,"LINESTRING (127.2867277 37.4401628, 127.2877898 37.4395274)"
2,13,"LINESTRING (127.2764537 37.4456349, 127.2765228 37.4456062)"
3,13,"LINESTRING (127.7197287 37.3985407, 127.7227646 37.397794)"
4,13,"LINESTRING (127.3153225 37.3839288, 127.3154996 37.3826329)"
5,13,"LINESTRING (127.2188125 37.5280833, 127.2192367 37.5275327)"
6,13,"LINESTRING (127.7900514 37.402758, 127.7907322 37.4026455)"
7,13,"LINESTRING (127.3898566 37.3803377, 127.3911676 37.3806211)"
8,13,"LINESTRING (127.8105214 37.3978233, 127.8139449 37.3967768)"
9,13,"LINESTRING (127.7474025 37.3995722, 127.7479088 37.3995936)"
10,13,"LINESTRING (127.6679827 37.4004463, 127.6684143 37.4004249)"
11,13,"LINESTRING (127.3034597 37.4123726, 127.3040614 37.411319)"
12,13,"LINESTRING (127.8834622 37.3897231, 127.8837056 37.389615)"
13,13,"LINESTRING (127.3149207 37.3874499, 127.3150155 37.3865766)"
14,13,"LINESTRING (127.2508745 37.4609414, 127.2513366 37.4593496)"
15,13,"LINESTRING (127.6147794 37.385738, 127.6158451 37.3860426)"
16,13,"LINESTRING (127.8802397 37.391164, 127.8832976 37.3897921)"
17,13,"LINESTRING (127.717447 37.3990902, 127.7197287 37.3985407)"
18,13,"LINESTRING (127.8684091 37.3945618, 127.8685006 37.3945534)"
19,13,"LINESTRING (127.4334638 37.3792562, 127.4368003 37.3793338)"
20,13,"LINESTRING (127.223299 37.5139254, 127.2238868 37.5131858)"
21,13,"LINESTRING (127.7860618 37.4030724, 127.7869306 37.4030514)"
22,13,"LINESTRING (127.4028743 37.3805934, 127.4042378 37.3804611)"
23,13,"LINESTRING (127.5880632 37.3834345, 127.5882835 37.3834091)"
24,13,"LINESTRING (127.8481222 37.3914071, 127.8500877 37.3918655)"
25,13,"LINESTRING (127.4756173 37.3777482, 127.4765785 37.3776573)"
26,13,"LINESTRING (127.431783 37.3792426, 127.4333847 37.3792544)"
27,13,"LINESTRING (127.7840288 37.4029674, 127.7853861 37.4030614)"
28,13,"LINESTRING (127.5352599 37.3777409, 127.536211 37.3779353)"
29,13,"LINESTRING (127.2244995 37.5124175, 127.2245234 37.5123869)"
30,13,"LINESTRING (127.3643212 37.37514, 127.3659259 37.3753104)"
31,13,"LINESTRING (127.5935405 37.3833636, 127.5946714 37.3834654)"
32,13,"LINESTRING (127.4368003 37.3793338, 127.442196 37.3794708)"
33,13,"LINESTRING (127.3790599 37.3778051, 127.3794043 37.3778884)"
34,13,"LINESTRING (127.5950713 37.3835084, 127.5962496 37.3836228)"
35,13,"LINESTRING (127.2493371 37.466258, 127.2495772 37.4654527)"
36,13,"LINESTRING (127.3194722 37.3723164, 127.3211203 37.3722341)"
37,13,"LINESTRING (127.2943147 37.4329301, 127.2946861 37.4322772)"
38,13,"LINESTRING (127.8543939 37.3929974, 127.8554176 37.3932711)"
39,13,"LINESTRING (127.2487431 37.4683668, 127.2488095 37.4681317)"
40,13,"LINESTRING (127.4774031 37.3775818, 127.4778459 37.3775386)"
41,13,"LINESTRING (127.2401528 37.4867262, 127.240233 37.4864326)"
42,13,"LINESTRING (127.3250742 37.372816, 127.325234 37.3730452)"
43,13,"LINESTRING (127.4590533 37.379285, 127.4613012 37.3790784)"
44,13,"LINESTRING (127.7779695 37.4015125, 127.7784343 37.4016421)"
45,13,"LINESTRING (127.457769 37.3793999, 127.4590533 37.379285)"
