index,count,geometry
0,7,"LINESTRING (126.8274644 37.4226482, 126.8297961 37.4166664)"
1,7,"LINESTRING (126.8809597 37.2420185, 126.880833 37.2420692)"
2,7,"LINESTRING (126.7958494 37.4706317, 126.7959561 37.4704719)"
3,7,"LINESTRING (126.8455376 37.398401, 126.8456617 37.3982909)"
4,7,"LINESTRING (126.7940066 37.4842843, 126.7940022 37.484268)"
5,7,"LINESTRING (126.8788426 37.2297584, 126.8785363 37.229169)"
6,7,"LINESTRING (126.7955805 37.4945826, 126.7955737 37.4943446)"
7,7,"LINESTRING (126.8817428 37.2241308, 126.8819576 37.2240472)"
8,7,"LINESTRING (126.799273 37.4651339, 126.7999001 37.4640975)"
9,7,"LINESTRING (126.8601832 37.3496007, 126.8600958 37.3493885)"
10,7,"LINESTRING (126.8011148 37.4620136, 126.8013773 37.4613842)"
11,7,"LINESTRING (126.79413 37.4848718, 126.7941271 37.4848204)"
12,7,"LINESTRING (126.8556248 37.3814665, 126.855824 37.379975)"
13,7,"LINESTRING (126.7957508 37.4707789, 126.7958494 37.4706317)"
14,7,"LINESTRING (126.7940318 37.4843737, 126.7940132 37.4843078)"
15,7,"LINESTRING (126.8556028 37.3816638, 126.8556248 37.3814665)"
16,7,"LINESTRING (126.8675504 37.3652125, 126.8675326 37.3650402)"
17,7,"LINESTRING (126.8832623 37.2499997, 126.8831871 37.2495414)"
18,7,"LINESTRING (126.79547 37.4799692, 126.7954668 37.4795925)"
19,7,"LINESTRING (126.8815757 37.2421091, 126.8814455 37.2420363)"
20,7,"LINESTRING (126.8838659 37.2225356, 126.8842956 37.2219438)"
21,7,"LINESTRING (126.8756244 37.2234416, 126.8758749 37.2234078)"
22,7,"LINESTRING (126.8821818 37.2239249, 126.8823494 37.2238329)"
23,7,"LINESTRING (126.838325 37.4049463, 126.8398091 37.4035953)"
24,7,"LINESTRING (126.7954611 37.4752533, 126.7954626 37.4752173)"
25,7,"LINESTRING (126.7963618 37.4551828, 126.7961992 37.4551575)"
26,7,"LINESTRING (126.8887618 37.3134326, 126.8894145 37.3129601)"
27,7,"LINESTRING (126.7950259 37.4825778, 126.7950622 37.4824509)"
28,7,"LINESTRING (126.8868198 37.2442979, 126.8882804 37.2445155)"
29,7,"LINESTRING (126.8595202 37.3473708, 126.8594994 37.3471579)"
30,7,"LINESTRING (126.8824493 37.2436415, 126.8826689 37.2436742)"
