index,count,geometry
0,56,"LINESTRING (128.5907901 36.3954698, 128.5913276 36.3960292)"
1,56,"LINESTRING (128.5431219 36.1342426, 128.5431273 36.1343976)"
2,56,"LINESTRING (128.5267365 36.031791, 128.5263492 36.0322244)"
3,56,"LINESTRING (128.5547023 36.2237442, 128.5550957 36.2250335)"
4,56,"LINESTRING (128.7014992 36.5721325, 128.701974 36.572116)"
5,56,"LINESTRING (128.5359239 36.0689412, 128.536012 36.0696499)"
6,56,"LINESTRING (128.5506917 36.0005019, 128.5505714 36.001216)"
7,56,"LINESTRING (128.5507074 35.9975005, 128.5507327 35.9985767)"
8,56,"LINESTRING (128.5670291 36.2536237, 128.5671065 36.2537519)"
9,56,"LINESTRING (128.586101 36.3454186, 128.5860176 36.3458322)"
10,56,"LINESTRING (128.5354545 36.1058018, 128.5355602 36.1063256)"
11,56,"LINESTRING (128.585735 36.300412, 128.5859446 36.300667)"
12,56,"LINESTRING (128.6022711 36.4114334, 128.6025124 36.4116998)"
13,56,"LINESTRING (128.6216713 36.4329657, 128.6216749 36.4330576)"
14,56,"LINESTRING (128.5841514 36.3489106, 128.5809941 36.3527679)"
15,56,"LINESTRING (128.5978441 36.4081567, 128.5991161 36.4090717)"
16,56,"LINESTRING (128.5353437 36.0583062, 128.5353874 36.0584212)"
17,56,"LINESTRING (128.5173445 36.0424255, 128.5170526 36.0429491)"
18,56,"LINESTRING (128.6171603 36.4261469, 128.6176063 36.4264474)"
19,56,"LINESTRING (128.6156953 36.4252681, 128.6161733 36.4255413)"
20,56,"LINESTRING (128.5346264 36.1015375, 128.5348368 36.1026698)"
21,56,"LINESTRING (128.5355873 36.0833326, 128.5352839 36.0848363)"
22,56,"LINESTRING (128.583199 36.3333333, 128.5831986 36.3333865)"
23,56,"LINESTRING (128.5611745 36.2052916, 128.5612123 36.2062)"
24,56,"LINESTRING (128.5602308 36.2107911, 128.559514 36.2121605)"
25,56,"LINESTRING (128.5486372 36.163183, 128.549087 36.1648162)"
26,56,"LINESTRING (128.5969872 36.4074127, 128.5978441 36.4081567)"
27,56,"LINESTRING (128.551625 36.1730329, 128.5515522 36.1739108)"
28,56,"LINESTRING (128.6032496 36.4127243, 128.6034373 36.4131408)"
29,56,"LINESTRING (128.6066891 36.4202595, 128.6068615 36.420458)"
30,56,"LINESTRING (128.6184368 36.4397833, 128.6184281 36.4397987)"
31,56,"LINESTRING (128.5566135 36.2298459, 128.5566623 36.2299996)"
32,56,"LINESTRING (128.5176493 36.0419586, 128.5174141 36.0423158)"
33,56,"LINESTRING (128.5454447 36.1515019, 128.5462453 36.1525217)"
34,56,"LINESTRING (128.6064498 36.4199831, 128.6066891 36.4202595)"
35,56,"LINESTRING (128.5851863 36.3406949, 128.5852864 36.3409996)"
36,56,"LINESTRING (128.5765702 36.3770769, 128.5768103 36.3777517)"
37,56,"LINESTRING (128.5167532 36.043662, 128.5166726 36.0439584)"
38,56,"LINESTRING (128.5873874 36.3165076, 128.587335 36.3166641)"
39,56,"LINESTRING (128.5491685 36.0042764, 128.5486002 36.0051848)"
40,56,"LINESTRING (128.5408125 36.144083, 128.5408249 36.1446076)"
41,56,"LINESTRING (128.6080496 36.4214161, 128.6084118 36.4216246)"
42,56,"LINESTRING (128.618376 36.463371, 128.6185124 36.4636996)"
43,56,"LINESTRING (128.607599 36.4210993, 128.6080496 36.4214161)"
44,56,"LINESTRING (128.526149 36.0324497, 128.5254367 36.033241)"
45,56,"LINESTRING (128.5832888 36.3321723, 128.5832424 36.332683)"
46,56,"LINESTRING (128.5357915 36.082304, 128.5355873 36.0833326)"
47,56,"LINESTRING (128.6209864 36.4300991, 128.621029 36.4301916)"
48,56,"LINESTRING (128.6181866 36.4402247, 128.6180364 36.4405659)"
49,56,"LINESTRING (128.595525 36.405341, 128.5956493 36.4056166)"
50,56,"LINESTRING (128.5445044 36.1503309, 128.5447437 36.150611)"
51,56,"LINESTRING (128.5348846 36.1029263, 128.5350495 36.1038075)"
52,56,"LINESTRING (128.5924498 36.3976579, 128.5926867 36.398166)"
53,56,"LINESTRING (128.5186488 36.0407826, 128.5182243 36.0412658)"
54,56,"LINESTRING (128.6213062 36.4309246, 128.6214374 36.4312867)"
55,56,"LINESTRING (128.5723402 36.3679513, 128.5724493 36.3683497)"
56,56,"LINESTRING (128.5854369 36.3414075, 128.5856617 36.3420248)"
57,56,"LINESTRING (128.6016747 36.4108998, 128.6021228 36.4112779)"
58,56,"LINESTRING (128.7014243 36.572127, 128.7014992 36.5721325)"
59,56,"LINESTRING (128.5896614 36.3070167, 128.5896706 36.3071131)"
60,56,"LINESTRING (128.5965152 36.4069203, 128.5966749 36.4070992)"
61,56,"LINESTRING (128.587335 36.3166641, 128.5872248 36.3169914)"
62,56,"LINESTRING (128.5752773 36.2644616, 128.5754499 36.2647873)"
63,56,"LINESTRING (128.5361998 36.0225644, 128.5360423 36.0227388)"
64,56,"LINESTRING (128.5358558 36.0607846, 128.5358327 36.062074)"
65,56,"LINESTRING (128.6204042 36.4291013, 128.6205124 36.4292499)"
66,56,"LINESTRING (128.564387 36.2492172, 128.5648662 36.2499999)"
67,56,"LINESTRING (128.5370703 36.1139521, 128.5371772 36.1143884)"
68,56,"LINESTRING (128.5756867 36.2653333, 128.5765873 36.2676078)"
69,56,"LINESTRING (128.5606743 36.2028493, 128.5608866 36.2036579)"
70,56,"LINESTRING (128.5169152 36.0473669, 128.5169244 36.0473902)"
71,56,"LINESTRING (128.5859312 36.346108, 128.585759 36.3465476)"
72,56,"LINESTRING (128.5892259 36.3942112, 128.5897878 36.3945991)"
73,56,"LINESTRING (128.5823117 36.2962411, 128.5828747 36.2970077)"
74,56,"LINESTRING (128.5409493 36.1427494, 128.5409263 36.1428587)"
75,56,"LINESTRING (128.560674 36.2095827, 128.5605422 36.209958)"
76,56,"LINESTRING (128.5617771 36.2448645, 128.5618603 36.2450089)"
77,56,"LINESTRING (128.6189744 36.4389913, 128.6187119 36.4393579)"
78,56,"LINESTRING (128.5564906 36.1924034, 128.5567995 36.1931246)"
79,56,"LINESTRING (128.5301186 36.0543862, 128.5303295 36.0544656)"
80,56,"LINESTRING (128.587625 36.3159664, 128.5873874 36.3165076)"
81,56,"LINESTRING (128.6180828 36.4267684, 128.6189595 36.4274642)"
82,56,"LINESTRING (128.5552491 36.2255244, 128.5554897 36.2262849)"
83,56,"LINESTRING (128.6194619 36.427958, 128.6198206 36.4283874)"
84,56,"LINESTRING (128.5765621 36.3770544, 128.5765702 36.3770769)"
85,56,"LINESTRING (128.5885116 36.3142833, 128.5882935 36.3146982)"
86,56,"LINESTRING (128.5180747 36.0491331, 128.5183939 36.0494351)"
87,56,"LINESTRING (128.5350495 36.1038075, 128.5354105 36.1055867)"
88,56,"LINESTRING (128.5238494 36.0350415, 128.5214892 36.0376716)"
89,56,"LINESTRING (128.5172145 36.047935, 128.5172577 36.0480158)"
90,56,"LINESTRING (128.5348368 36.1026698, 128.5348846 36.1029263)"
91,56,"LINESTRING (128.5780095 36.3816056, 128.5780747 36.3818078)"
92,56,"LINESTRING (128.5340754 36.0908555, 128.5338308 36.0921044)"
93,56,"LINESTRING (128.570974 36.2598413, 128.5716866 36.2605913)"
94,56,"LINESTRING (128.5336009 36.0960136, 128.5337438 36.0969139)"
95,56,"LINESTRING (128.5410949 36.1229749, 128.5411375 36.1231737)"
96,56,"LINESTRING (128.5335244 36.0939912, 128.5335283 36.0943681)"
97,56,"LINESTRING (128.5507361 35.9999993, 128.5506917 36.0005019)"
98,56,"LINESTRING (128.6071497 36.4207249, 128.607599 36.4210993)"
99,56,"LINESTRING (128.5596278 36.2412982, 128.5598373 36.2416497)"
100,56,"LINESTRING (128.5506808 35.9959194, 128.5507074 35.9975005)"
101,56,"LINESTRING (128.5475197 36.1554802, 128.547551 36.1557432)"
102,56,"LINESTRING (128.6183121 36.4450076, 128.6187872 36.4459245)"
103,56,"LINESTRING (128.5505714 36.001216, 128.5503818 36.0018966)"
104,56,"LINESTRING (128.603 36.4123416, 128.6032496 36.4127243)"
105,56,"LINESTRING (128.5342499 36.0996746, 128.5346264 36.1015375)"
106,56,"LINESTRING (128.5209494 36.0382513, 128.5201995 36.0390583)"
107,56,"LINESTRING (128.5807749 36.2913995, 128.5807898 36.2918348)"
108,56,"LINESTRING (128.5492824 36.0040807, 128.5491685 36.0042764)"
109,56,"LINESTRING (128.6179071 36.4409656, 128.6178366 36.4411826)"
110,56,"LINESTRING (128.5756809 36.2653217, 128.5756867 36.2653333)"
111,56,"LINESTRING (128.5303446 36.0280196, 128.5294449 36.0289054)"
112,56,"LINESTRING (128.5411992 36.1419746, 128.5409493 36.1427494)"
113,56,"LINESTRING (128.5510386 35.9904376, 128.5509908 35.9911015)"
114,56,"LINESTRING (128.5721008 36.3655347, 128.5720678 36.3659686)"
115,56,"LINESTRING (128.5692844 36.2574061, 128.5695865 36.2579245)"
116,56,"LINESTRING (128.5501131 36.1675587, 128.5503493 36.1681813)"
117,56,"LINESTRING (128.5510242 35.9763915, 128.5509351 35.9777888)"
118,56,"LINESTRING (128.5834749 36.3312916, 128.5833139 36.3320558)"
119,56,"LINESTRING (128.550987 35.9911493, 128.5507744 35.9932743)"
120,56,"LINESTRING (128.5588983 36.213035, 128.5581694 36.213924)"
121,56,"LINESTRING (128.5515522 36.1739108, 128.551523 36.1742211)"
122,56,"LINESTRING (128.5765873 36.2676078, 128.5766623 36.2678019)"
123,56,"LINESTRING (128.6178239 36.4619167, 128.6180013 36.4624595)"
124,56,"LINESTRING (128.5662843 36.2523853, 128.5670291 36.2536237)"
125,56,"LINESTRING (128.5781307 36.3819876, 128.5782801 36.3824677)"
126,56,"LINESTRING (128.5803249 36.3885198, 128.5803614 36.3885826)"
127,56,"LINESTRING (128.5353874 36.0584212, 128.5355885 36.0589433)"
128,56,"LINESTRING (128.5961997 36.4065329, 128.596437 36.4068327)"
129,56,"LINESTRING (128.551523 36.1742211, 128.5513996 36.1747244)"
130,56,"LINESTRING (128.580075 36.3880245, 128.5802369 36.3883665)"
131,56,"LINESTRING (128.5591017 36.2404113, 128.559112 36.2404328)"
132,56,"LINESTRING (128.5511247 36.1861076, 128.5518497 36.1867665)"
133,56,"LINESTRING (128.5897156 36.308025, 128.5896621 36.3089828)"
134,56,"LINESTRING (128.5498414 36.0031499, 128.5492824 36.0040807)"
135,56,"LINESTRING (128.5754499 36.2647873, 128.5756809 36.2653217)"
136,56,"LINESTRING (128.5861243 36.3436415, 128.5861535 36.3439009)"
137,56,"LINESTRING (128.6212305 36.4355887, 128.6210242 36.4359827)"
138,56,"LINESTRING (128.5558499 36.1909081, 128.5564906 36.1924034)"
139,56,"LINESTRING (128.5779326 36.3813647, 128.5780095 36.3816056)"
140,56,"LINESTRING (128.559514 36.2121605, 128.5588983 36.213035)"
141,56,"LINESTRING (128.6196443 36.4489661, 128.6196618 36.4493248)"
142,56,"LINESTRING (128.5789948 36.3847312, 128.5792978 36.3856804)"
143,56,"LINESTRING (128.5831967 36.3334893, 128.5831873 36.3339329)"
144,56,"LINESTRING (128.5812246 36.2940495, 128.5814303 36.2945903)"
145,56,"LINESTRING (128.5782994 36.2719746, 128.5784508 36.2723771)"
146,56,"LINESTRING (128.5566623 36.2299996, 128.5569999 36.231266)"
147,56,"LINESTRING (128.6216358 36.4322773, 128.6216607 36.4325376)"
148,56,"LINESTRING (128.559112 36.2404328, 128.5596278 36.2412982)"
149,56,"LINESTRING (128.5722982 36.3644043, 128.5722802 36.3644757)"
150,56,"LINESTRING (128.5182243 36.0412658, 128.5181313 36.041373)"
151,56,"LINESTRING (128.5848744 36.3398161, 128.5850747 36.3403579)"
152,56,"LINESTRING (128.5422372 36.1289412, 128.5426852 36.1313867)"
153,56,"LINESTRING (128.5735564 36.2624397, 128.5741862 36.2630696)"
154,56,"LINESTRING (128.7008369 36.5720833, 128.7009611 36.5720929)"
155,56,"LINESTRING (128.5897878 36.3945991, 128.5902773 36.3949976)"
156,56,"LINESTRING (128.5510891 35.989733, 128.5510386 35.9904376)"
157,56,"LINESTRING (128.5479061 36.1586232, 128.5479321 36.1588231)"
158,56,"LINESTRING (128.5814303 36.2945903, 128.5816624 36.2951075)"
159,56,"LINESTRING (128.5357496 36.066916, 128.5358098 36.067863)"
160,56,"LINESTRING (128.5810617 36.389558, 128.5813744 36.3899167)"
161,56,"LINESTRING (128.5413175 36.1240097, 128.5414625 36.1247243)"
162,56,"LINESTRING (128.6214866 36.4314494, 128.6215048 36.4315466)"
163,56,"LINESTRING (128.6186743 36.4542245, 128.6181372 36.4562993)"
164,56,"LINESTRING (128.5476953 36.1569806, 128.5479061 36.1586232)"
165,56,"LINESTRING (128.5503818 36.0018966, 128.5500863 36.0026204)"
166,56,"LINESTRING (128.517836 36.0417154, 128.5176493 36.0419586)"
167,56,"LINESTRING (128.605465 36.4182605, 128.6054743 36.418283)"
168,56,"LINESTRING (128.6981621 36.5719164, 128.698237 36.5719166)"
169,56,"LINESTRING (128.5893495 36.3056492, 128.589587 36.3065495)"
170,56,"LINESTRING (128.5171257 36.047769, 128.5172145 36.047935)"
171,56,"LINESTRING (128.6194746 36.4508996, 128.619262 36.4517913)"
172,56,"LINESTRING (128.6041456 36.4148768, 128.6048368 36.4166662)"
173,56,"LINESTRING (128.5338308 36.0921044, 128.5336867 36.092725)"
174,56,"LINESTRING (128.6181372 36.4562993, 128.6180708 36.4565713)"
175,56,"LINESTRING (128.5499967 36.1672523, 128.5501131 36.1675587)"
176,56,"LINESTRING (128.6216175 36.4341084, 128.6214864 36.4347704)"
177,56,"LINESTRING (128.5496326 36.1807152, 128.549574 36.1809077)"
178,56,"LINESTRING (128.5414604 36.146516, 128.5417117 36.1469411)"
179,56,"LINESTRING (128.5364746 36.0719854, 128.5365364 36.0722914)"
180,56,"LINESTRING (128.5595555 36.2000582, 128.5596497 36.2002809)"
181,56,"LINESTRING (128.5515492 36.171858, 128.5515867 36.172166)"
182,56,"LINESTRING (128.60528 36.4177953, 128.605465 36.4182605)"
183,56,"LINESTRING (128.6203884 36.4370786, 128.6200996 36.4374825)"
184,56,"LINESTRING (128.5411375 36.1231737, 128.5413175 36.1240097)"
185,56,"LINESTRING (128.5374917 36.1151529, 128.5377831 36.1156823)"
186,56,"LINESTRING (128.5484492 36.1623417, 128.5484766 36.1624731)"
187,56,"LINESTRING (128.5592556 36.1993477, 128.5593109 36.1994834)"
188,56,"LINESTRING (128.5832992 36.3350164, 128.5833742 36.3354412)"
189,56,"LINESTRING (128.5890273 36.30483, 128.5893495 36.3056492)"
190,56,"LINESTRING (128.5919989 36.3969075, 128.5924498 36.3976579)"
191,56,"LINESTRING (128.6216435 36.4339008, 128.6216175 36.4341084)"
192,56,"LINESTRING (128.6055181 36.4183835, 128.6056264 36.4186304)"
193,56,"LINESTRING (128.5926867 36.398166, 128.5929122 36.398666)"
194,56,"LINESTRING (128.5724828 36.368435, 128.5726618 36.3688832)"
195,56,"LINESTRING (128.5852934 36.2998859, 128.585735 36.300412)"
196,56,"LINESTRING (128.6216304 36.4322143, 128.6216358 36.4322773)"
197,56,"LINESTRING (128.6214374 36.4312867, 128.6214866 36.4314494)"
198,56,"LINESTRING (128.5579402 36.2372194, 128.5581866 36.2383243)"
199,56,"LINESTRING (128.589162 36.3121075, 128.5889997 36.3129329)"
200,56,"LINESTRING (128.5177928 36.0487902, 128.5180747 36.0491331)"
201,56,"LINESTRING (128.7007943 36.5720792, 128.7008369 36.5720833)"
202,56,"LINESTRING (128.518662 36.0496492, 128.5192248 36.0500744)"
203,56,"LINESTRING (128.6176743 36.4421577, 128.6176622 36.4424833)"
204,56,"LINESTRING (128.6175998 36.4586662, 128.6175497 36.4589831)"
205,56,"LINESTRING (128.5431166 36.134935, 128.5431123 36.1351911)"
206,56,"LINESTRING (128.5355885 36.0589433, 128.5356281 36.0590863)"
207,56,"LINESTRING (128.5412495 36.1418317, 128.5411992 36.1419746)"
208,56,"LINESTRING (128.5405989 36.1205072, 128.5406714 36.1207806)"
209,56,"LINESTRING (128.6189595 36.4274642, 128.6194619 36.427958)"
210,56,"LINESTRING (128.5760991 36.3758163, 128.5763371 36.3764245)"
211,56,"LINESTRING (128.5164842 36.0451897, 128.5164908 36.0455268)"
212,56,"LINESTRING (128.578037 36.2713495, 128.5782994 36.2719746)"
213,56,"LINESTRING (128.5549412 36.2174207, 128.5545452 36.2180931)"
214,56,"LINESTRING (128.6175869 36.460875, 128.6176614 36.461325)"
215,56,"LINESTRING (128.5870348 36.320234, 128.5870366 36.3203665)"
216,56,"LINESTRING (128.698237 36.5719166, 128.6987208 36.5719063)"
217,56,"LINESTRING (128.5724493 36.3683497, 128.5724828 36.368435)"
218,56,"LINESTRING (128.5896621 36.3089828, 128.589162 36.3121075)"
219,56,"LINESTRING (128.5621499 36.2455165, 128.5623992 36.2459317)"
220,56,"LINESTRING (128.619262 36.4517913, 128.6191742 36.4521248)"
221,56,"LINESTRING (128.5441074 36.0119035, 128.5439374 36.0121331)"
222,56,"LINESTRING (128.5352066 36.0235827, 128.5331365 36.0254325)"
223,56,"LINESTRING (128.5368168 36.0772411, 128.5361875 36.0803163)"
224,56,"LINESTRING (128.5902773 36.3949976, 128.5907901 36.3954698)"
225,56,"LINESTRING (128.5588147 36.2398432, 128.5591017 36.2404113)"
226,56,"LINESTRING (128.5952491 36.4046746, 128.595525 36.405341)"
227,56,"LINESTRING (128.5872248 36.3169914, 128.5870501 36.3177295)"
228,56,"LINESTRING (128.5831873 36.3339329, 128.5832992 36.3350164)"
229,56,"LINESTRING (128.5684149 36.2559183, 128.5684741 36.256016)"
230,56,"LINESTRING (128.5736286 36.3617708, 128.5733137 36.362219)"
231,56,"LINESTRING (128.5366867 36.0730825, 128.5368617 36.0739745)"
232,56,"LINESTRING (128.5852329 36.3263021, 128.5848067 36.3274599)"
233,56,"LINESTRING (128.6062373 36.4197074, 128.6064498 36.4199831)"
234,56,"LINESTRING (128.5550089 36.2173308, 128.5549412 36.2174207)"
235,56,"LINESTRING (128.5564764 36.2294099, 128.5566135 36.2298459)"
236,56,"LINESTRING (128.5176089 36.0485664, 128.5176213 36.0485816)"
237,56,"LINESTRING (128.62196 36.4720708, 128.6219781 36.4723203)"
238,56,"LINESTRING (128.5611458 36.2074528, 128.5609866 36.2083494)"
239,56,"LINESTRING (128.6204748 36.4369579, 128.6203884 36.4370786)"
240,56,"LINESTRING (128.5949866 36.4040082, 128.5952491 36.4046746)"
241,56,"LINESTRING (128.5956493 36.4056166, 128.5958245 36.4059414)"
242,56,"LINESTRING (128.6054743 36.418283, 128.6055181 36.4183835)"
243,56,"LINESTRING (128.6198206 36.4283874, 128.6201789 36.4287888)"
244,56,"LINESTRING (128.5484766 36.1624731, 128.5485741 36.1629491)"
245,56,"LINESTRING (128.5832881 36.3912272, 128.5850875 36.392088)"
246,56,"LINESTRING (128.6187119 36.4393579, 128.6184368 36.4397833)"
247,56,"LINESTRING (128.6049246 36.4168826, 128.6049872 36.4170497)"
248,56,"LINESTRING (128.5730332 36.3626479, 128.5728103 36.3630565)"
249,56,"LINESTRING (128.5929122 36.398666, 128.5932523 36.3995383)"
250,56,"LINESTRING (128.5166726 36.0439584, 128.5165695 36.0444849)"
251,56,"LINESTRING (128.5590852 36.1989192, 128.5592556 36.1993477)"
252,56,"LINESTRING (128.5406871 36.0165997, 128.5397614 36.0178491)"
253,56,"LINESTRING (128.5581694 36.213924, 128.5574693 36.2146469)"
254,56,"LINESTRING (128.6178364 36.4438158, 128.6179743 36.4442499)"
255,56,"LINESTRING (128.5728995 36.3693913, 128.5731364 36.3698409)"
256,56,"LINESTRING (128.5465619 36.1529247, 128.5467991 36.1534581)"
257,56,"LINESTRING (128.6148868 36.4248159, 128.6156953 36.4252681)"
258,56,"LINESTRING (128.5807991 36.2920998, 128.5808273 36.292287)"
259,56,"LINESTRING (128.5813617 36.2850161, 128.5810864 36.2876618)"
260,56,"LINESTRING (128.6205124 36.4292499, 128.6207615 36.4296658)"
261,56,"LINESTRING (128.5342241 36.0995747, 128.5342499 36.0996746)"
262,56,"LINESTRING (128.5167464 36.0469293, 128.5169152 36.0473669)"
263,56,"LINESTRING (128.5497743 36.1666664, 128.5499967 36.1672523)"
