index,count,geometry
0,214,"LINESTRING (127.2551059 37.6045809, 127.2553085 37.6046409)"
1,214,"LINESTRING (127.7256465 37.9046374, 127.7254515 37.9048369)"
2,214,"LINESTRING (127.3068372 37.6323681, 127.3070446 37.6323514)"
3,214,"LINESTRING (127.7207438 37.8650189, 127.7207576 37.8650541)"
4,214,"LINESTRING (127.7137659 37.8816636, 127.7139647 37.8820175)"
5,214,"LINESTRING (127.715334 37.7925362, 127.7152155 37.7927843)"
6,214,"LINESTRING (127.1270246 37.5215664, 127.1270864 37.5216577)"
7,214,"LINESTRING (127.6404603 37.7397433, 127.6418407 37.7398705)"
8,214,"LINESTRING (127.7174842 37.9426786, 127.7173932 37.9426851)"
9,214,"LINESTRING (127.7267346 37.8937223, 127.7268154 37.8937257)"
10,214,"LINESTRING (127.714872 37.8557283, 127.71498 37.8560985)"
11,214,"LINESTRING (127.4530802 37.6488448, 127.4536741 37.6489992)"
12,214,"LINESTRING (127.7163342 37.7884775, 127.7163881 37.7886523)"
13,214,"LINESTRING (127.7285126 37.7508396, 127.7284352 37.7507776)"
14,214,"LINESTRING (127.3184815 37.6308408, 127.3188283 37.6308567)"
15,214,"LINESTRING (127.5942865 37.726966, 127.5952231 37.7272906)"
16,214,"LINESTRING (127.1112261 37.534952, 127.1117981 37.5355344)"
17,214,"LINESTRING (127.1249991 37.5556583, 127.1253308 37.5563507)"
18,214,"LINESTRING (127.4279366 37.6491413, 127.4287118 37.6492995)"
19,214,"LINESTRING (127.7167492 37.9419661, 127.716925 37.9421325)"
20,214,"LINESTRING (127.400335 37.6359787, 127.4005128 37.6360645)"
21,214,"LINESTRING (127.4919242 37.659533, 127.4921996 37.6600828)"
22,214,"LINESTRING (127.715456 37.7797634, 127.7155063 37.7798867)"
23,214,"LINESTRING (127.4804005 37.6513961, 127.4807201 37.6514755)"
24,214,"LINESTRING (127.7210863 37.9247955, 127.7211303 37.9250604)"
25,214,"LINESTRING (127.7163881 37.7886523, 127.7164137 37.7888758)"
26,214,"LINESTRING (127.6048198 37.7294736, 127.6053623 37.7295128)"
