idx,mid_lat,mid_lng,end_lat,end_lng,mid_time,end_time
0,37.5198884,127.1308625,37.8428296,127.4968291,0+1老 11矫,0+1老 14矫
1,37.4585939,126.7519672,37.6036353,127.2253298,0+1老 11矫,0+1老 14矫
2,37.4585939,126.7519672,37.6052842,127.1767454,0+1老 11矫,0+1老 14矫
3,37.4585939,126.7519672,37.6177515,127.1920968,0+1老 11矫,0+1老 14矫
4,37.512757,126.7639107,37.7068644,126.9720624,0+1老 11矫,0+1老 14矫
5,37.4585939,126.7519672,37.6150659,127.2004815,0+1老 11矫,0+1老 14矫
6,37.5778118,127.0484888,37.4290184,127.9671023,0+1老 11矫,0+1老 14矫
7,37.5276782,127.0176284,37.8253879,127.5070499,0+1老 11矫,0+1老 14矫
8,37.5276782,127.0176284,37.7763524,127.4614554,0+1老 11矫,0+1老 14矫
9,37.5025948,126.7989797,37.7226148,126.9804841,0+1老 11矫,0+1老 14矫
10,37.5276782,127.0176284,37.7782652,127.464718,0+1老 11矫,0+1老 14矫
11,37.4346262,126.7337582,37.3860581,127.976279,0+1老 11矫,0+1老 14矫
12,37.512757,126.7639107,37.7664931,126.8406478,0+1老 11矫,0+1老 14矫
13,37.3259057,126.8138991,37.7796616,126.8340323,0+1老 11矫,0+1老 14矫
14,37.4786176,126.8646503,37.3710839,127.9128493,0+1老 11矫,0+1老 14矫
15,37.5025948,126.7989797,37.1822346,128.46845,0+1老 11矫,0+1老 14矫
16,37.3259057,126.8138991,37.7806238,126.8521901,0+1老 11矫,0+1老 14矫
17,37.8537668,127.6870182,38.1213879,127.6813626,0+1老 11矫,0+1老 14矫
18,37.5025948,126.7989797,37.4519309,128.4481576,0+1老 11矫,0+1老 14矫
19,37.6072134,127.0330379,37.8564989,126.9305947,0+1老 11矫,0+1老 14矫
20,37.8993847,127.0696876,38.0262354,127.1336807,0+1老 11矫,0+1老 14矫
21,37.5561082,127.15085,37.8253879,127.5070499,0+1老 11矫,0+1老 14矫
22,37.7579307,127.029765,38.1310673,127.2507775,0+1老 11矫,0+1老 14矫
23,37.5703559,126.818781,37.7422257,126.9712925,0+1老 11矫,0+1老 14矫
24,35.8526319,128.5604,35.9751779,129.4183025,0+1老 11矫,0+1老 14矫
25,36.0086102,129.3638275,36.9438152,129.3821358,0+1老 11矫,0+1老 14矫
26,37.5087724,127.0718415,37.9016745,127.4601788,0+1老 11矫,0+1老 14矫
27,37.4988176,127.0957019,37.82528,127.5129794,0+1老 11矫,0+1老 14矫
28,37.5445053,126.8933505,37.6988739,126.5921317,0+1老 11矫,0+1老 14矫
29,37.4988176,127.0957019,37.879224,127.548063,0+1老 11矫,0+1老 14矫
30,37.5498986,127.0809212,37.7872004,127.2299301,0+1老 11矫,0+1老 14矫
31,37.6764625,126.7430696,37.8974845,126.9669049,0+1老 11矫,0+1老 14矫
32,37.4346262,126.7337582,37.8804523,126.86523,0+1老 11矫,0+1老 14矫
33,37.5070595,126.8362769,37.7226148,126.9804841,0+1老 11矫,0+1老 14矫
34,37.4585939,126.7519672,37.674419,127.185498,0+1老 11矫,0+1老 14矫
