idx,mid_lat,mid_lng,end_lat,end_lng,mid_time,end_time
58,37.5294022,127.0730711,37.9159818,127.3103582,0+1老 10矫,0+1老 14矫
59,37.8805503,127.7240508,38.066084,127.51529,0+1老 10矫,0+1老 14矫
60,37.4331877,127.1376777,37.1559879,127.5735298,0+1老 10矫,0+1老 14矫
61,35.8462574,127.1320049,35.4083988,127.2402528,0+1老 10矫,0+1老 14矫
62,37.614463,127.1051519,37.4800871,127.5073862,0+1老 10矫,0+1老 14矫
63,37.4102033,127.1212796,38.0243222,127.1436022,0+1老 10矫,0+1老 14矫
64,37.6429793,127.1042696,37.9560746,127.2975741,0+1老 10矫,0+1老 14矫
65,37.5561082,127.15085,37.3860581,127.976279,0+1老 10矫,0+1老 14矫
66,37.3697534,127.9300762,38.1048855,128.1994377,0+1老 10矫,0+1老 14矫
67,37.4102033,127.1212796,38.0889067,127.0913743,0+1老 10矫,0+1老 14矫
68,37.3697534,127.9300762,38.131734,128.0167351,0+1老 10矫,0+1老 14矫
69,37.614463,127.1051519,37.4858867,127.5916019,0+1老 10矫,0+1老 14矫
70,37.5023367,127.0481789,37.845499,126.9889209,0+1老 10矫,0+1老 14矫
71,37.6316217,127.0783723,37.8357684,127.0539725,0+1老 10矫,0+1老 14矫
72,35.2109661,128.9722215,35.3061358,127.0034661,0+1老 10矫,0+1老 14矫
73,37.614463,127.1051519,37.4285893,127.5398599,0+1老 10矫,0+1老 14矫
74,37.5048875,126.9573779,38.0996028,128.0406948,0+1老 10矫,0+1老 14矫
75,35.1574943,128.1625666,35.3061358,127.0034661,0+1老 10矫,0+1老 14矫
76,37.2865317,127.036915,37.5945031,127.8437306,0+1老 10矫,0+1老 14矫
77,37.4102033,127.1212796,38.0848728,127.080963,0+1老 10矫,0+1老 14矫
78,37.5964494,127.0525009,37.9988211,127.3714049,0+1老 10矫,0+1老 14矫
79,37.6429793,127.1042696,38.187957,127.3589392,0+1老 10矫,0+1老 14矫
80,37.4331877,127.1376777,37.169911,127.5876361,0+1老 10矫,0+1老 14矫
81,37.6429793,127.1042696,38.0573333,127.2701507,0+1老 10矫,0+1老 14矫
82,37.4331877,127.1376777,37.4947115,127.9580255,0+1老 10矫,0+1老 14矫
83,37.2977747,127.0113659,37.9139479,126.8949098,0+1老 10矫,0+1老 14矫
84,37.4331877,127.1376777,37.1524292,127.5681895,0+1老 10矫,0+1老 14矫
85,37.464007,126.9522394,38.0924454,127.2654294,0+1老 10矫,0+1老 14矫
86,37.5294022,127.0730711,38.2297209,127.4289567,0+1老 10矫,0+1老 14矫
87,37.6316217,127.0783723,37.8075005,127.0465271,0+1老 10矫,0+1老 14矫
88,37.5294022,127.0730711,38.0207343,127.3620985,0+1老 10矫,0+1老 14矫
89,37.4102033,127.1212796,38.1525572,127.0824682,0+1老 10矫,0+1老 14矫
90,37.2865317,127.036915,37.5944694,127.8436922,0+1老 10矫,0+1老 14矫
91,37.6429793,127.1042696,38.0573047,127.2701723,0+1老 10矫,0+1老 14矫
