dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
lipo_full,fag,300,5,100,MSELoss(),"[0.49441082307270595, 0.5009714103880383, 0.49867106931550165, 0.48235096761158536, 0.5181293970062619]","[0.6550253881984511, 0.665319365107815, 0.6482345662485207, 0.658476822257807, 0.6480207225439784]",0.4989067334788187,0.6550153728713145,4,5
lipo_full,fag,300,5,100,MSELoss(),"[0.4855617914881025, 0.4859086377280099, 0.4971900942779723, 0.4935339039280301, 0.5262304453622727]","[0.6611997892519428, 0.6753822568782336, 0.649279261053248, 0.6505588641175739, 0.6425174611947653]",0.49768497455687755,0.6557875264991527,1,5
lipo_full,fag,300,5,100,MSELoss(),"[0.49099441993804205, 0.47645105577650526, 0.5011275481610071, 0.4849526283286867, 0.5284532467524211]","[0.6574091818261023, 0.681700507821149, 0.6465017459994116, 0.6566347366974115, 0.6410074505739696]",0.4963957797913324,0.6566507245836087,2,5
lipo_full,fag,300,5,100,MSELoss(),"[0.4451179203532991, 0.5035172331900823, 0.4881593576499394, 0.49867267750558397, 0.5442286502747309]","[0.6894194619195886, 0.6636185914866422, 0.6556495742643875, 0.6469204008018614, 0.6302908071042213]",0.4959391677947272,0.6571797671153401,1,5
