dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
esol_full,KROVEX,300,5,100,MSELoss(),"[0.41948623810194235, 0.38046827463977106, 0.39924222230911255, 0.38198841333389283, 0.5331314455179704]","[0.9009538581491209, 0.9145060606639633, 0.9015217654808578, 0.9123713161251817, 0.8894771396467469]",0.42286331878053784,0.9037660280131743,2,5
