dataset,model_name,epochs,num-folds,SEED,criterion,fold_test_losses,fold_test_r2s,cv_mean_test_loss,cv_mean_test_r2,best_fold,worst_fold
solubility,KROVEX,300,5,100,MSELoss(),"[0.47840250871638784, 0.46320138670669475, 0.45276582919540365, 0.3900451277153154, 0.587890057212328]","[0.8926304379425202, 0.8929239357134476, 0.8908972356893815, 0.902389456397875, 0.8629991736085368]",0.4744609819092259,0.8883680478703523,4,5
