dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,300,5,100,L1Loss(),"[1.0464373735281138, 1.0414784749348958, 1.1758840756538587, 1.2496171853481195, 1.1532988136949631]"
scgas,300,5,100,L1Loss(),"[0.9248431768172827, 0.9474874643179086, 0.8903911052606045, 1.0687111218770344, 0.934557454654584]"
scgas,300,5,100,L1Loss(),"[0.6344207005623059, 0.6540161279531626, 0.5980863937964807, 0.660645815042349, 0.6640463149585663]"
scgas,300,5,100,L1Loss(),"[0.6634186108907064, 0.6652385516044421, 0.6038536658653846, 0.6755542143797263, 0.6303468040003183]"
scgas,300,5,100,L1Loss(),"[0.6207014597379245, 0.5525379914503831, 0.5838277156536396, 0.5752748098128881, 0.5442043767569545]"
scgas,300,5,100,L1Loss(),"[0.5738028990916717, 0.5564011182540503, 0.5737869556133564, 0.573372388497377, 0.5512739431362944]"
scgas,300,5,100,L1Loss(),"[0.599098584590814, 0.5531071149385892, 0.6036694110968174, 0.5672312149634728, 0.5290098830153005]"
scgas,300,5,100,L1Loss(),"[0.5401961558904403, 0.5226195347614777, 0.5698718107663668, 0.5106461781721848, 0.5164280608058357]"
scgas,300,5,100,L1Loss(),"[0.5207814681224334, 0.5105729775551038, 0.5785890848208697, 0.5296814258282001, 0.516656321077682]"
scgas,300,5,100,L1Loss(),"[0.5220845173566769, 0.5124594737321903, 0.5991308627984463, 0.5198520391415327, 0.48856015555774823]"
scgas,300,5,100,L1Loss(),"[0.633822025396885, 0.6094299340859438, 0.6084292485163763, 0.6170773750696427, 0.6403874162667856]"
scgas,300,5,100,L1Loss(),"[0.5843646587469639, 0.5591725691770896, 0.6029873811281644, 0.5482033093770345, 0.5671055583527294]"
scgas,300,5,100,L1Loss(),"[0.5461422480069674, 0.5315715960967236, 0.5672583396618183, 0.5522684561900604, 0.5721083997537534]"
scgas,300,5,100,L1Loss(),"[0.7847373179900341, 0.7466533245184482, 0.7952772287222055, 0.9577639653132513, 0.6643029965531712]"
scgas,300,5,100,L1Loss(),"[0.6997567079006097, 0.8221276601155599, 0.7992172608008752, 0.7440493657038763, 0.8833215122405713]"
scgas,300,5,100,L1Loss(),"[0.4878077262487167, 0.4718089592762483, 0.5417589407700759, 0.5336809647388947, 0.4930481042343968]"
