dataset,epochs,num-folds,SEED,criterion,test_losses
freesolv,300,5,100,L1Loss(),"[1.1431443672480546, 1.0023387698676642, 0.9941964487391194, 1.1295008922186422, 1.0588927851378462]"
freesolv,300,5,100,L1Loss(),"[1.0651621330441452, 0.9492744385726809, 1.0783186484509566, 1.0893110740841843, 0.9614898721680386]"
freesolv,300,5,100,L1Loss(),"[1.014391516137311, 0.9304830145648145, 0.9796952525461753, 0.960646847101647, 1.1673562472103207]"
freesolv,300,5,100,L1Loss(),"[1.0653031416765348, 0.942130546870194, 0.9712132731760581, 1.0015163271445928, 0.9288118176787864]"
freesolv,300,5,100,L1Loss(),"[0.7681391408124308, 0.9748942157414955, 0.8698033009927104, 0.7756924366387795, 0.9283325167102668]"
freesolv,300,5,100,L1Loss(),"[0.7696966336468073, 0.7975652349276805, 0.7917673606572189, 0.677753178153451, 0.7754628667394623]"
freesolv,300,5,100,L1Loss(),"[0.6970823918740581, 0.8024220203790139, 0.8188965865007536, 0.6852095220971295, 0.7714759120504364]"
freesolv,300,5,100,L1Loss(),"[0.6200991502897008, 0.7466250742514302, 0.7701545024481345, 0.5359997261227585, 0.6761980511759984]"
freesolv,300,5,100,L1Loss(),"[0.5904837255402813, 0.7368584279938946, 0.7759298489788385, 0.6006797955730768, 0.607328362592304]"
freesolv,300,5,100,L1Loss(),"[0.5320162285031296, 0.6046791452122485, 0.7195424207552211, 0.5038139313224732, 0.5743389798484686]"
freesolv,300,5,100,L1Loss(),"[0.8413140604815145, 1.051567963727816, 1.2222091794952632, 0.9879067037987896, 0.8574139453072585]"
freesolv,300,5,100,L1Loss(),"[0.7216169552540216, 0.7542537929504876, 0.8230948110265056, 0.6665744180754414, 0.8393860873375231]"
freesolv,300,5,100,L1Loss(),"[0.6517545820221188, 0.8144309276670921, 0.8132285020482821, 0.6311059035654143, 0.8358708997719161]"
freesolv,300,5,100,L1Loss(),"[1.0964447081558348, 1.2460923382616418, 1.503037159837137, 1.2622783090185932, 1.5265590270966973]"
freesolv,300,5,100,L1Loss(),"[0.9969679764875277, 1.045324716042346, 0.929429016714021, 0.8743277121716597, 0.9663958221901464]"
freesolv,300,5,100,L1Loss(),"[0.6150240710401159, 0.6001960348895216, 0.7382888793945312, 0.5809910991999108, 0.5600050414791544]"
