-2.769551038742065430e+00,-2.042633771896362305e+00,2.910871803760528564e-01,-8.503647148609161377e-02,1.147497057914733887e+00
-3.849999904632568359e+00,-3.372074365615844727e+00,2.910871803760528564e-01,2.894351631402969360e-02,1.505372822284698486e-01
2.569999933242797852e+00,1.948494195938110352e+00,-1.084662914276123047e+00,-1.121473908424377441e+00,-8.464224934577941895e-01
1.190000057220458984e+00,1.837153434753417969e+00,-1.256631731986999512e+00,-1.246184468269348145e+00,-8.464224934577941895e-01
2.181843519210815430e+00,1.685531377792358398e+00,-9.126941561698913574e-01,-9.762558937072753906e-01,-8.464224934577941895e-01
1.940000057220458984e+00,7.658024430274963379e-01,-9.126941561698913574e-01,-9.352410435676574707e-01,-8.464224934577941895e-01
1.370000004768371582e+00,1.907834410667419434e-01,-7.407253980636596680e-01,-7.383193373680114746e-01,-8.464224934577941895e-01
1.690000057220458984e+00,4.993677735328674316e-01,-7.407253980636596680e-01,-7.896460890769958496e-01,-8.464224934577941895e-01
1.250000000000000000e+00,7.965656518936157227e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,-8.464224934577941895e-01
-9.989999771118164062e+00,-8.725456237792968750e+00,2.526681184768676758e+00,1.697244286537170410e+00,3.141416549682617188e+00
-3.829999923706054688e+00,-4.267413139343261719e+00,8.069934844970703125e-01,1.179715871810913086e+00,-8.464224934577941895e-01
2.579783678054809570e+00,1.770445466041564941e+00,-1.084662914276123047e+00,-1.121473908424377441e+00,1.505372822284698486e-01
1.800000071525573730e-01,-3.994153141975402832e-01,-2.248191088438034058e-01,-4.371527731418609619e-01,1.505372822284698486e-01
-1.299999952316284180e-01,2.924325466156005859e-01,-5.687566399574279785e-01,-6.235436797142028809e-01,-8.464224934577941895e-01
-1.085128188133239746e+00,-3.994153141975402832e-01,-2.248191088438034058e-01,-4.371527731418609619e-01,1.505372822284698486e-01
-6.329999923706054688e+00,-2.358112812042236328e+00,-9.126941561698913574e-01,-9.044217467308044434e-01,-8.464224934577941895e-01
-9.900000095367431641e-01,-1.199427604675292969e+00,-5.285035073757171631e-02,-2.714273631572723389e-01,1.505372822284698486e-01
-2.019999980926513672e+00,-1.097695589065551758e+00,-9.126941561698913574e-01,-9.454365968704223633e-01,1.505372822284698486e-01
3.443922698497772217e-01,-1.956620812416076660e-01,-7.407253980636596680e-01,-8.317918777465820312e-01,1.505372822284698486e-01
1.190000057220458984e+00,1.142810106277465820e+00,-1.084662914276123047e+00,7.950863242149353027e-02,-8.464224934577941895e-01
-1.590000033378601074e+00,-6.864898800849914551e-01,-5.687566399574279785e-01,-7.069649696350097656e-01,1.505372822284698486e-01
-3.119999885559082031e+00,-5.945983409881591797e+00,2.010774850845336914e+00,1.771315932273864746e+00,1.505372822284698486e-01
-1.127000045776367188e+01,-1.075691127777099609e+01,4.074399948120117188e+00,3.276834487915039062e+00,-8.464224934577941895e-01
-7.695510983467102051e-01,-7.316440939903259277e-01,-2.248191088438034058e-01,-4.375297725200653076e-01,1.505372822284698486e-01
1.139999985694885254e+00,1.155024528503417969e+00,-1.084662914276123047e+00,7.950863242149353027e-02,-8.464224934577941895e-01
-3.640000104904174805e+00,-4.594350337982177734e+00,4.630559384822845459e-01,3.603107631206512451e-01,1.505372822284698486e-01
2.700000047683715820e+00,1.997398138046264648e+00,-1.428600430488586426e+00,-7.495287656784057617e-01,-8.464224934577941895e-01
2.787536084651947021e-01,1.269198417663574219e+00,-7.407253980636596680e-01,-8.101534843444824219e-01,-8.464224934577941895e-01
2.800000011920928955e-01,-2.526858091354370117e+00,-5.285035073757171631e-02,-2.296585440635681152e-01,2.144456863403320312e+00
-3.250000000000000000e+00,5.834839344024658203e-01,-9.126941561698913574e-01,-9.352410435676574707e-01,-8.464224934577941895e-01
1.259999990463256836e+00,1.258163213729858398e+00,-1.084662914276123047e+00,-1.059197664260864258e+00,-8.464224934577941895e-01
-8.700000047683715820e-01,-1.517765760421752930e+00,1.191184148192405701e-01,-6.317914277315139771e-02,-8.464224934577941895e-01
-7.920818805694580078e+00,-7.463143825531005859e+00,1.838806033134460449e+00,1.903808832168579102e+00,1.147497057914733887e+00
-7.309999942779541016e+00,-5.504916191101074219e+00,2.010774850845336914e+00,1.521139979362487793e+00,1.147497057914733887e+00
-4.376750946044921875e+00,-5.684550285339355469e+00,8.069934844970703125e-01,1.498155593872070312e+00,1.505372822284698486e-01
2.053938508033752441e-01,9.422985315322875977e-01,-7.407253980636596680e-01,-8.101534843444824219e-01,1.505372822284698486e-01
-2.199999988079071045e-01,2.728328108787536621e-01,-7.407253980636596680e-01,-7.900230884552001953e-01,-8.464224934577941895e-01
-2.568636178970336914e+00,-1.780996918678283691e-01,-5.687566399574279785e-01,-6.239206790924072266e-01,-8.464224934577941895e-01
-9.180000305175781250e+00,-7.454342365264892578e+00,1.322899818420410156e+00,1.839685201644897461e+00,2.144456863403320312e+00
-3.195179224014282227e+00,-4.261955738067626953e+00,2.910871803760528564e-01,8.673475980758666992e-01,-8.464224934577941895e-01
1.200000047683715820e+00,1.256533265113830566e+00,-9.126941561698913574e-01,-9.139796495437622070e-01,-8.464224934577941895e-01
-7.150000095367431641e+00,-6.771766185760498047e+00,1.838806033134460449e+00,1.717300415039062500e+00,1.505372822284698486e-01
1.401400566101074219e+00,7.965657114982604980e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,-8.464224934577941895e-01
-7.715996503829956055e-01,7.808016538619995117e-01,-1.084662914276123047e+00,-1.069770097732543945e+00,-8.464224934577941895e-01
1.129999995231628418e+00,3.937128782272338867e-01,-5.687566399574279785e-01,-6.444280743598937988e-01,-8.464224934577941895e-01
2.019999980926513672e+00,-2.065364599227905273e+00,1.666837334632873535e+00,1.799484848976135254e+00,1.505372822284698486e-01
-4.239999771118164062e+00,-4.376147747039794922e+00,1.494868516921997070e+00,1.346234440803527832e+00,-8.464224934577941895e-01
-3.420000076293945312e+00,-3.845631837844848633e+00,2.910871803760528564e-01,6.812987923622131348e-01,-8.464224934577941895e-01
-7.340000152587890625e+00,-5.446290493011474609e+00,1.666837334632873535e+00,1.264290213584899902e+00,-8.464224934577941895e-01
1.360000014305114746e+00,1.403748750686645508e+00,-9.126941561698913574e-01,-3.148940503597259521e-01,-8.464224934577941895e-01
-3.470000028610229492e+00,-4.814791202545166016e+00,4.630559384822845459e-01,7.224716544151306152e-01,1.505372822284698486e-01
1.370000004768371582e+00,1.018482923507690430e+00,-7.407253980636596680e-01,-8.728067278861999512e-01,1.505372822284698486e-01
-4.602059841156005859e+00,-4.471722126007080078e+00,1.150931000709533691e+00,1.272013068199157715e+00,-8.464224934577941895e-01
1.200000047683715820e+00,4.696656167507171631e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,1.505372822284698486e-01
1.500000059604644775e-01,-1.976196169853210449e-01,-3.967878818511962891e-01,-4.885212182998657227e-01,-8.464224934577941895e-01
1.990000009536743164e+00,3.610408306121826172e-01,-9.126941561698913574e-01,-9.348640441894531250e-01,1.505372822284698486e-01
-6.600000262260437012e-01,-1.057867050170898438e+00,-2.248191088438034058e-01,8.445560932159423828e-01,-8.464224934577941895e-01
-3.156933486461639404e-01,4.696656167507171631e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,1.505372822284698486e-01
9.900000095367431641e-01,8.219605684280395508e-01,-5.687566399574279785e-01,-6.858199238777160645e-01,-8.464224934577941895e-01
1.629999995231628418e+00,3.142402172088623047e+00,-1.428600430488586426e+00,-1.350010633468627930e+00,-8.464224934577941895e-01
-2.839999914169311523e+00,-4.092066764831542969e+00,8.069934844970703125e-01,5.176928043365478516e-01,-8.464224934577941895e-01
-4.659999847412109375e+00,-5.384132862091064453e+00,8.069934844970703125e-01,8.367955684661865234e-01,1.505372822284698486e-01
-9.409999847412109375e+00,-9.360841751098632812e+00,2.698649883270263672e+00,2.266899347305297852e+00,1.147497057914733887e+00
1.549999952316284180e+00,9.619197845458984375e-01,-9.126941561698913574e-01,-9.348640441894531250e-01,-8.464224934577941895e-01
-1.659999966621398926e+00,-1.808560609817504883e+00,-2.248191088438034058e-01,2.033246606588363647e-01,1.505372822284698486e-01
5.490032434463500977e-01,2.192715406417846680e-01,-5.687566399574279785e-01,-7.070813179016113281e-01,1.505372822284698486e-01
-4.000000059604644775e-01,-3.959136605262756348e-01,-3.967878818511962891e-01,-5.827477574348449707e-01,1.505372822284698486e-01
-4.050000190734863281e+00,-4.195922851562500000e+00,4.630559384822845459e-01,4.741903245449066162e-01,-8.464224934577941895e-01
-4.099999964237213135e-01,-1.916437387466430664e+00,-5.285035073757171631e-02,5.977997183799743652e-02,-8.464224934577941895e-01
-7.522878646850585938e+00,-6.373617649078369141e+00,1.494868516921997070e+00,8.684592247009277344e-01,2.144456863403320312e+00
1.220000028610229492e+00,5.626546740531921387e-01,-1.084662914276123047e+00,-8.734253644943237305e-01,1.505372822284698486e-01
1.480000019073486328e+00,2.712805032730102539e+00,-1.256631731986999512e+00,-9.977589845657348633e-01,-8.464224934577941895e-01
1.759999990463256836e+00,1.189326763153076172e+00,-1.084662914276123047e+00,-4.176820218563079834e-01,-8.464224934577941895e-01
4.756566584110260010e-01,1.440325736999511719e+00,-9.126941561698913574e-01,-9.762558937072753906e-01,1.505372822284698486e-01
1.120610117912292480e+00,1.948494195938110352e+00,-1.084662914276123047e+00,-1.121473908424377441e+00,-8.464224934577941895e-01
1.159999966621398926e+00,1.475762724876403809e-01,-1.084662914276123047e+00,-1.039067268371582031e+00,-8.464224934577941895e-01
-8.119999885559082031e+00,-6.888124942779541016e+00,1.494868516921997070e+00,1.210473656654357910e+00,1.147497057914733887e+00
-1.559999942779541016e+00,-1.439451217651367188e+00,-2.248191088438034058e-01,8.055985569953918457e-01,-8.464224934577941895e-01
-1.886056661605834961e+00,1.624199151992797852e-01,-7.407253980636596680e-01,-7.691386342048645020e-01,-8.464224934577941895e-01
-6.800000071525573730e-01,-1.541860818862915039e+00,-2.248191088438034058e-01,-3.338616788387298584e-01,-8.464224934577941895e-01
-1.110000038146972656e+01,-1.015609741210937500e+01,2.182743549346923828e+00,4.117670059204101562e+00,3.141416549682617188e+00
1.454844832420349121e+00,1.018482685089111328e+00,-7.407253980636596680e-01,-8.728067278861999512e-01,1.505372822284698486e-01
-3.380000114440917969e+00,-4.632848262786865234e+00,4.630559384822845459e-01,8.031193912029266357e-02,2.144456863403320312e+00
8.299999833106994629e-01,5.361247062683105469e-01,-7.407253980636596680e-01,-6.034968495368957520e-01,1.505372822284698486e-01
8.705560564994812012e-01,1.655574321746826172e+00,-9.126941561698913574e-01,-9.344870448112487793e-01,-8.464224934577941895e-01
1.800000071525573730e-01,8.080644607543945312e-01,-7.407253980636596680e-01,-7.687616944313049316e-01,-8.464224934577941895e-01
-6.499999761581420898e-01,2.057920098304748535e-01,-7.407253980636596680e-01,-7.691386342048645020e-01,-8.464224934577941895e-01
3.199999928474426270e-01,-6.127083301544189453e-02,-5.687566399574279785e-01,-2.523761689662933350e-01,-8.464224934577941895e-01
1.933194249868392944e-01,7.965656518936157227e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,-8.464224934577941895e-01
1.000000000000000000e+00,4.162407517433166504e-01,-7.407253980636596680e-01,-7.998415827751159668e-01,1.505372822284698486e-01
-3.519999980926513672e+00,-6.360765099525451660e-01,-2.248191088438034058e-01,-8.620586991310119629e-02,-8.464224934577941895e-01
-1.879999995231628418e+00,-2.865006208419799805e+00,-3.967878818511962891e-01,-2.511634230613708496e-01,-8.464224934577941895e-01
-8.000000000000000000e+00,-6.453783035278320312e+00,2.010774850845336914e+00,1.966440796852111816e+00,1.505372822284698486e-01
2.609999895095825195e+00,1.707178115844726562e+00,-1.600569248199462891e+00,-3.561453223228454590e-01,-8.464224934577941895e-01
-5.443697452545166016e+00,-5.475576400756835938e+00,9.789622426033020020e-01,1.250190615653991699e+00,1.505372822284698486e-01
-1.500000000000000000e+00,-2.336337327957153320e+00,1.191184148192405701e-01,-1.265863776206970215e-01,1.505372822284698486e-01
-7.010000228881835938e+00,-6.309549808502197266e+00,2.182743549346923828e+00,1.583197355270385742e+00,2.144456863403320312e+00
-4.425968647003173828e+00,-6.017089843750000000e+00,1.494868516921997070e+00,1.469369411468505859e+00,1.505372822284698486e-01
5.644745752215385437e-02,4.696654975414276123e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,1.505372822284698486e-01
7.200000286102294922e-01,1.383465528488159180e-02,-3.967878818511962891e-01,-3.127842843532562256e-01,-8.464224934577941895e-01
-2.900000095367431641e+00,-3.409223318099975586e+00,1.191184148192405701e-01,-8.557153493165969849e-02,1.505372822284698486e-01
6.517624258995056152e-01,1.269198656082153320e+00,-7.407253980636596680e-01,-8.101534843444824219e-01,-8.464224934577941895e-01
-2.700000047683715820e+00,-4.570829868316650391e+00,4.630559384822845459e-01,4.023561477661132812e-01,1.505372822284698486e-01
4.166405200958251953e-01,7.321751117706298828e-02,-3.967878818511962891e-01,-5.823707580566406250e-01,1.505372822284698486e-01
3.460000038146972656e+00,3.845675706863403320e+00,-1.600569248199462891e+00,-1.474174261093139648e+00,-8.464224934577941895e-01
3.180000066757202148e+00,1.732115745544433594e+00,-1.428600430488586426e+00,-1.359829187393188477e+00,-8.464224934577941895e-01
1.509999990463256836e+00,7.711709141731262207e-01,-5.687566399574279785e-01,-6.440510749816894531e-01,-8.464224934577941895e-01
0.000000000000000000e+00,-8.720480799674987793e-01,-5.285035073757171631e-02,-2.919347882270812988e-01,1.505372822284698486e-01
4.499999880790710449e-01,7.671998143196105957e-01,-3.967878818511962891e-01,3.825043886899948120e-02,-8.464224934577941895e-01
1.919999957084655762e+00,1.269198656082153320e+00,-7.407253980636596680e-01,-8.101534843444824219e-01,-8.464224934577941895e-01
1.029999971389770508e+00,-9.949048161506652832e-01,-9.126941561698913574e-01,-9.974009394645690918e-01,1.505372822284698486e-01
-5.519999980926513672e+00,-5.613312721252441406e+00,4.630559384822845459e-01,8.464964628219604492e-01,1.505372822284698486e-01
1.340344905853271484e+00,1.948494195938110352e+00,-1.084662914276123047e+00,-1.121473908424377441e+00,-8.464224934577941895e-01
-7.659999847412109375e+00,-6.157131671905517578e+00,2.910871803760528564e-01,2.567173838615417480e-01,1.505372822284698486e-01
-1.100000023841857910e+00,-2.445881605148315430e+00,-5.285035073757171631e-02,-2.197236269712448120e-01,1.505372822284698486e-01
-4.309999942779541016e+00,-4.847657203674316406e+00,1.322899818420410156e+00,9.533467888832092285e-01,-8.464224934577941895e-01
3.170000076293945312e+00,1.755466938018798828e+00,-1.084662914276123047e+00,-1.100589513778686523e+00,1.505372822284698486e-01
-8.239999771118164062e+00,-8.294878959655761719e+00,1.494868516921997070e+00,7.852985262870788574e-01,4.138376235961914062e+00
-8.500000238418579102e-01,-3.191419839859008789e+00,4.630559384822845459e-01,1.638495922088623047e-01,1.505372822284698486e-01
3.849999904632568359e+00,2.400170564651489258e+00,-1.428600430488586426e+00,-1.370141029357910156e+00,-8.464224934577941895e-01
1.639999985694885254e+00,7.965655326843261719e-01,-5.687566399574279785e-01,-6.649355292320251465e-01,-8.464224934577941895e-01
-6.639999866485595703e+00,-8.118760108947753906e+00,2.526681184768676758e+00,1.915008783340454102e+00,1.147497057914733887e+00
8.600000143051147461e-01,1.363696217536926270e+00,-1.256631731986999512e+00,-9.977589845657348633e-01,-8.464224934577941895e-01
-3.000000119209289551e-01,2.788749933242797852e-01,-7.407253980636596680e-01,-1.694013178348541260e-01,-8.464224934577941895e-01
5.999999865889549255e-02,-3.574438691139221191e-01,-5.687566399574279785e-01,-6.556571274995803833e-02,1.505372822284698486e-01
-4.699999809265136719e+00,-3.400858163833618164e+00,2.910871803760528564e-01,5.558179616928100586e-01,1.147497057914733887e+00
-2.987162828445434570e+00,-1.648858308792114258e+00,-5.285035073757171631e-02,-2.512969374656677246e-01,1.505372822284698486e-01
-8.210000038146972656e+00,-7.415301799774169922e+00,8.069934844970703125e-01,1.011835098266601562e+00,1.147497057914733887e+00
3.541084527969360352e-01,1.269198417663574219e+00,-7.407253980636596680e-01,-8.101534843444824219e-01,-8.464224934577941895e-01
1.647318363189697266e+00,2.058730363845825195e+00,-1.256631731986999512e+00,-1.204415678977966309e+00,-8.464224934577941895e-01
2.339999914169311523e+00,4.998869299888610840e-01,1.494868516921997070e+00,1.675151228904724121e+00,-8.464224934577941895e-01
-8.600000381469726562e+00,-6.541662693023681641e+00,1.150931000709533691e+00,5.366314053535461426e-01,3.141416549682617188e+00
-9.586073160171508789e-01,6.711196899414062500e-02,-5.687566399574279785e-01,-7.070813179016113281e-01,1.505372822284698486e-01
1.421663165092468262e+00,1.933515548706054688e+00,-1.084662914276123047e+00,-1.100589513778686523e+00,-8.464224934577941895e-01
2.190000057220458984e+00,2.985570907592773438e+00,-5.285035073757171631e-02,5.921879783272743225e-02,-8.464224934577941895e-01
2.589999914169311523e+00,3.520592927932739258e+00,2.910871803760528564e-01,4.320242702960968018e-01,-8.464224934577941895e-01
-4.010995388031005859e+00,-4.176233768463134766e+00,4.630559384822845459e-01,1.012565612792968750e+00,-8.464224934577941895e-01
1.779999971389770508e+00,1.269198417663574219e+00,-7.407253980636596680e-01,-8.101534843444824219e-01,-8.464224934577941895e-01
-1.590000033378601074e+00,-1.933271646499633789e+00,4.630559384822845459e-01,4.540439248085021973e-01,-8.464224934577941895e-01
-5.376020073890686035e-01,-9.555059075355529785e-01,-5.285035073757171631e-02,-2.087741345167160034e-01,-8.464224934577941895e-01
-1.370000004768371582e+00,-1.270944356918334961e+00,-5.285035073757171631e-02,-2.296585440635681152e-01,1.505372822284698486e-01
2.576785683631896973e-01,9.861212968826293945e-02,-3.967878818511962891e-01,-6.032551527023315430e-01,1.505372822284698486e-01
-2.970000028610229492e+00,-2.447777986526489258e+00,1.191184148192405701e-01,-1.162744760513305664e-01,1.505372822284698486e-01
-2.680000066757202148e+00,-3.544554948806762695e+00,4.630559384822845459e-01,4.734948575496673584e-01,1.147497057914733887e+00
-1.397940039634704590e+00,-2.945240497589111328e+00,1.191184148192405701e-01,-1.265863776206970215e-01,1.147497057914733887e+00
-2.540607452392578125e+00,-1.873046636581420898e+00,1.191184148192405701e-01,-1.265863776206970215e-01,1.505372822284698486e-01
-2.598599433898925781e+00,-2.068029165267944336e+00,2.910871803760528564e-01,-6.415205448865890503e-02,1.147497057914733887e+00
1.406540155410766602e+00,6.915826797485351562e-01,-7.407253980636596680e-01,-8.728067278861999512e-01,1.147497057914733887e+00
1.960000038146972656e+00,1.283557891845703125e+00,-1.084662914276123047e+00,-1.080082058906555176e+00,-8.464224934577941895e-01
-2.519999980926513672e+00,-5.680958747863769531e+00,6.350247263908386230e-01,7.432795166969299316e-01,1.505372822284698486e-01
-5.699999928474426270e-01,-2.694471478462219238e-01,-1.084662914276123047e+00,1.568387150764465332e+00,-8.464224934577941895e-01
-6.079999923706054688e+00,-5.984341144561767578e+00,1.666837334632873535e+00,1.905805826187133789e+00,-8.464224934577941895e-01
2.399999946355819702e-01,-2.277771830558776855e-01,-5.687566399574279785e-01,-3.142754137516021729e-01,1.505372822284698486e-01
4.600000083446502686e-01,8.670341372489929199e-01,-2.248191088438034058e-01,-2.304289937019348145e-01,1.505372822284698486e-01
1.509999990463256836e+00,1.959879875183105469e+00,-1.256631731986999512e+00,-6.608635187149047852e-02,-8.464224934577941895e-01
-3.010300099849700928e-01,-4.876111149787902832e-01,-7.407253980636596680e-01,-7.900230884552001953e-01,1.505372822284698486e-01
-2.399999946355819702e-01,-1.243779897689819336e+00,-5.285035073757171631e-02,8.045729994773864746e-02,-8.464224934577941895e-01
-2.009999990463256836e+00,-1.012872695922851562e+00,-5.285035073757171631e-02,-1.740459352731704712e-03,-8.464224934577941895e-01
1.127104759216308594e+00,-2.375471591949462891e+00,-5.285035073757171631e-02,-2.926887869834899902e-01,1.147497057914733887e+00
