dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,1,2,300,MSELoss(),"[10.88494150408413, 11.155968790903142]"
solubility_only3,1,2,300,MSELoss(),"[13.290497993510929, 13.52216250017784]"
solubility_only3,1,2,300,MSELoss(),"[11.758578385594546, 12.017170927558759]"
solubility_only3,1,2,300,MSELoss(),"[13.363849132655965, 13.588092473110631]"
solubility_only3,1,2,300,MSELoss(),"[12.764276501042378, 13.253988889906527]"
solubility_only3,1,2,300,MSELoss(),"[11.87628785291439, 12.321476349981504]"
solubility_only3,1,2,300,MSELoss(),"[13.944038210453666, 14.340193983147905]"
solubility_only3,1,2,300,MSELoss(),"[12.208988766418345, 12.779173609826714]"
solubility_only3,1,2,300,MSELoss(),"[9.982580466348617, 10.43599291931055]"
solubility_only3,1,2,300,MSELoss(),"[11.300713877860314, 11.844569229900552]"
solubility_only3,1,2,300,MSELoss(),"[13.727873477345174, 14.2164816540519]"
solubility_only3,1,2,300,MSELoss(),"[13.45965548378088, 14.011624272635443]"
solubility_only3,1,2,300,MSELoss(),"[10.144364876391023, 10.434265928661365]"
solubility_only3,1,2,300,MSELoss(),"[10.894429747089879, 11.381567010460534]"
solubility_only3,1,2,300,MSELoss(),"[11.515689425998264, 11.887914777860374]"
solubility_only3,1,2,300,MSELoss(),"[10.588341551400273, 11.220308487490753]"
