dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,300,5,300,MSELoss(),"[3.3720501910199174, 10.077723265563298, 5.076118042750388, 6.125354694870283, 5.36060802046075]"
scgas,300,5,300,MSELoss(),"[17.695240517154527, 6.577536173919226, 4.32564426908557, 3.7349951507848336, 6.158518353630515]"
scgas,300,5,300,MSELoss(),"[2.521875200349868, 1.0597959134359, 1.304664867836357, 1.201812464162844, 1.448332124597886]"
scgas,300,5,300,MSELoss(),"[2.640108365665986, 1.0512181652012673, 1.5016930087300755, 1.2384101797681335, 1.380283400591682]"
scgas,300,5,300,MSELoss(),"[2.022299119204737, 1.1897018137509776, 1.2485946552865457, 1.0306528773876504, 0.9599200977998621]"
scgas,300,5,300,MSELoss(),"[1.4773458143191769, 1.6680768981864156, 1.3962009097105705, 1.1739828127239822, 1.01767380658318]"
scgas,300,5,300,MSELoss(),"[1.3518141716334353, 0.9257933407242116, 0.9278849147310193, 1.266869781214163, 1.01202293844784]"
scgas,300,5,300,MSELoss(),"[1.2018800223418724, 1.0571761451347967, 0.8758755882314387, 0.8457935578232512, 1.1422307631548714]"
scgas,300,5,300,MSELoss(),"[1.209448390661063, 0.7557342754967248, 0.9616377657691905, 0.6307233057984518, 0.8488757862764247]"
scgas,300,5,300,MSELoss(),"[1.767604456696952, 1.1892493620124964, 0.9496425142224203, 0.924560826852781, 1.6146412568933823]"
scgas,300,5,300,MSELoss(),"[1.4165863716867857, 1.0218299891761546, 0.8482540053809249, 0.9566062437284977, 1.3477732938878677]"
scgas,300,5,300,MSELoss(),"[2.882410673295767, 1.3030022457326773, 0.7652073290524066, 0.7647301910120413, 0.8871989530675551]"
scgas,300,5,300,MSELoss(),"[2.368261008581271, 1.0224618011231579, 0.7060709703688653, 0.8176553008753226, 0.9822697358972886]"
scgas,300,5,300,MSELoss(),"[1.4822259614503956, 0.9183193766623227, 0.6421333159376311, 0.6147866205337944, 0.7577111636891084]"
scgas,300,5,300,MSELoss(),"[1.2585031882819369, 0.8213852935547986, 0.6196227617711829, 0.7188187345452265, 0.6124533260569853]"
scgas,300,5,300,MSELoss(),"[1.1402979154240205, 0.8021878968326712, 0.8140642818988569, 0.6552989154780676, 0.7025216495289522]"
