dataset,epochs,num-folds,SEED,criterion,test_losses
freesolv,300,5,100,MSELoss(),"[5.752453418488198, 3.697788874308268, 2.640489213010098, 5.662690974644252, 8.177402121483246]"
freesolv,300,5,100,MSELoss(),"[2.8615910134664397, 7.8002166748046875, 4.502520303336942, 9.350423566032859, 2.904893648056757]"
freesolv,300,5,100,MSELoss(),"[2.7170605543183117, 6.443621063232422, 4.6048616292525315, 9.28905590281767, 2.514858291262672]"
freesolv,300,5,100,MSELoss(),"[2.7128507567615046, 8.558664703369141, 4.2221311452437424, 9.90062105515424, 2.7608520871117]"
freesolv,300,5,100,MSELoss(),"[1.6071046968785727, 7.0955253601074215, 6.206846684825663, 6.17752685546875, 1.8954001835414342]"
freesolv,300,5,100,MSELoss(),"[1.264884716126977, 6.249156188964844, 2.351871622460229, 11.604107082591337, 1.7111176082066126]"
freesolv,300,5,100,MSELoss(),"[1.4926783864091082, 6.493049621582031, 1.5436377190813726, 6.908589441636029, 2.536023571377709]"
freesolv,300,5,100,MSELoss(),"[1.349713674405726, 4.106145858764648, 2.3753394861610566, 9.539698387594784, 2.20175145921253]"
freesolv,300,5,100,MSELoss(),"[1.4642432840859019, 4.295076751708985, 1.423255976365537, 3.5108798083137063, 1.7147106443132674]"
freesolv,300,5,100,MSELoss(),"[1.4167150578847745, 6.353916931152344, 2.689105840361848, 5.865461955350988, 1.8152790410178048]"
freesolv,300,5,100,MSELoss(),"[4.800931884021294, 7.257087707519531, 3.773702018114985, 5.583038060805377, 1.6426318940662203]"
freesolv,300,5,100,MSELoss(),"[4.11897454610685, 4.936553955078125, 3.0337654863085066, 4.755546996172737, 1.184704689752488]"
freesolv,300,5,100,MSELoss(),"[2.2454131987036727, 5.149905014038086, 3.784747454584861, 5.02127669839298, 1.4241242862883068]"
freesolv,300,5,100,MSELoss(),"[1.9062841927132956, 6.563983154296875, 2.6927512762497883, 3.9651644875021543, 1.5536923181442988]"
freesolv,300,5,100,MSELoss(),"[0.9479830788403023, 6.908056640625, 2.2698401674932365, 3.378572879118078, 1.512299208413987]"
freesolv,300,5,100,MSELoss(),"[1.6765013206295851, 5.828004837036133, 2.13309347507905, 2.278464642693015, 2.336685305549985]"
