dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,300,5,200,MSELoss(),"[3.315212086920176, 2.808635227505158, 3.1235909111878377, 2.743304405147268, 3.086320454787991]"
solubility_only3,300,5,200,MSELoss(),"[2.2934548948458398, 2.3253852961479975, 2.2094426771152, 2.0349870051045817, 2.512990674717425]"
solubility_only3,300,5,200,MSELoss(),"[1.2612085488959341, 1.188293526507808, 1.3045870716353336, 1.188072695268035, 1.2838669735122012]"
solubility_only3,300,5,200,MSELoss(),"[1.4686712830597253, 1.3994263598507755, 1.5615134849830588, 1.2847268501329503, 1.445594731147953]"
solubility_only3,300,5,200,MSELoss(),"[1.260888418285563, 1.0631679476291263, 1.103163257266692, 1.1998003903748844, 1.0015029776958015]"
solubility_only3,300,5,200,MSELoss(),"[1.2850726002241035, 0.9754926131133946, 1.0195692189389762, 0.9781605476809281, 1.008381912500667]"
solubility_only3,300,5,200,MSELoss(),"[1.324588712671635, 1.0667801988891532, 1.0962163483343412, 0.9399403293633501, 1.0115530918318911]"
solubility_only3,300,5,200,MSELoss(),"[1.22156939346409, 0.9607335255101247, 0.8715707934167348, 1.002328793433965, 0.9468764520600633]"
solubility_only3,300,5,200,MSELoss(),"[0.9934676142667055, 0.7473523525874182, 0.7551125541083434, 0.6606100535080659, 0.6772836979370465]"
solubility_only3,300,5,200,MSELoss(),"[1.101588336595026, 0.8213801636367477, 0.8807875709772517, 0.6702346932026358, 0.8051534532211555]"
solubility_only3,300,5,200,MSELoss(),"[1.3327923135860575, 1.0670694124311904, 1.0682324413284363, 1.0442752740433356, 0.9910293778846667]"
solubility_only3,300,5,200,MSELoss(),"[1.229747357528591, 0.8373903069363172, 0.8706128593188629, 0.8291994115474486, 0.9687222093767786]"
solubility_only3,300,5,200,MSELoss(),"[1.0860045796168007, 0.7308808502040943, 0.8267766336995767, 0.7082105103581211, 0.7388504540709928]"
solubility_only3,300,5,200,MSELoss(),"[0.9135757124959981, 0.6420292775605169, 0.7009332924996443, 0.5729455399662511, 0.7434013423148922]"
solubility_only3,300,5,200,MSELoss(),"[0.6189285825448207, 0.37585599027578304, 0.5245168878059192, 0.41922871606487, 0.4446813271815083]"
solubility_only3,300,5,200,MSELoss(),"[0.5900019307535483, 0.4159840218506554, 0.46784206297021735, 0.4110844220773157, 0.4286893563441546]"
