dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,300,5,200,MSELoss(),"[11.323395398198342, 5.53376447948205, 16.84790655807147, 9.749255933259663, 13.575979521780303]"
scgas,300,5,200,MSELoss(),"[3.55284376364577, 5.935716108842329, 6.351804511491642, 8.503656911904848, 5.407699260305851]"
scgas,300,5,200,MSELoss(),"[1.3620675551645087, 1.9110404671012582, 2.458490770916606, 2.833763622990686, 2.065047893118351]"
scgas,300,5,200,MSELoss(),"[1.3070106923507745, 1.658156952300629, 1.9707242389057957, 2.3240454249058273, 1.8865520071476063]"
scgas,300,5,200,MSELoss(),"[1.1866593760679298, 1.6879070331523944, 1.8082713637241097, 1.6512391120023915, 1.7004764638048537]"
scgas,300,5,200,MSELoss(),"[0.9588910238421268, 1.1739262172154017, 1.2774691027264262, 1.5152591314634054, 1.1075870595079786]"
scgas,300,5,200,MSELoss(),"[1.044217375040344, 1.0612142983969155, 0.9744348747785702, 1.4932220248276125, 0.9984122418342752]"
scgas,300,5,200,MSELoss(),"[0.7757167329475338, 0.9960090339957893, 0.8923448961834575, 1.896640966347364, 1.0400102331283245]"
scgas,300,5,200,MSELoss(),"[0.5887692846620358, 0.7384880363167107, 0.6823133424270985, 1.0057090083255043, 0.7504858788023604]"
scgas,300,5,200,MSELoss(),"[0.6062315689402101, 0.7650406081955154, 0.6359233856201172, 1.097053475154969, 0.8236691089386635]"
scgas,300,5,200,MSELoss(),"[1.4810091113696555, 1.7296423973975243, 1.7472814515579578, 2.5673256754463645, 1.2286918477809174]"
scgas,300,5,200,MSELoss(),"[1.1152526558821576, 1.1937319272524352, 0.8452952185342478, 2.292999671435603, 0.8454345053814827]"
scgas,300,5,200,MSELoss(),"[1.0778280654480796, 0.9021251728008319, 0.8091815682344659, 2.2553769935809838, 0.8958481159616024]"
scgas,300,5,200,MSELoss(),"[0.8577509123383866, 0.8989731429459212, 0.6579549922499546, 1.7415665076709042, 0.6608822437042886]"
scgas,300,5,200,MSELoss(),"[0.7834318677825742, 0.766952811897575, 0.5758993459302325, 1.3135810474531835, 0.7200786184757314]"
scgas,300,5,200,MSELoss(),"[0.7792374945787729, 0.8132710642628855, 0.6485423154609148, 1.1684885848103512, 0.5170872465093085]"
