dataset,epochs,num-folds,SEED,criterion,test_losses
esol,300,5,300,L1Loss(),"[2.292836229948071, 1.4929520599824144, 1.6029921010456678, 1.5275093832133728, 1.4749067094590929]"
esol,300,5,300,L1Loss(),"[1.360798638146203, 1.5517172515392303, 1.201550011495942, 1.1935497038170737, 1.8822396804239148]"
esol,300,5,300,L1Loss(),"[0.9025066822498768, 1.0078053176403046, 1.1529899523096176, 0.8645438827386424, 0.8235537448776102]"
esol,300,5,300,L1Loss(),"[0.9302365414731137, 1.1010737419128418, 0.9774128441671723, 0.760260595326998, 1.1525304027806933]"
esol,300,5,300,L1Loss(),"[0.8347899978225296, 0.8816029727458954, 0.5300652957657008, 0.6455197962058359, 0.9502820077343522]"
esol,300,5,300,L1Loss(),"[0.8334590465098888, 0.830258697271347, 0.5378669998020802, 0.6202732374688157, 0.9031207851160352]"
esol,300,5,300,L1Loss(),"[0.7658304781527132, 0.7077880799770355, 0.6362398017957372, 0.5577585663782114, 0.7230863392910111]"
esol,300,5,300,L1Loss(),"[0.80849281517235, 0.8007957935333252, 0.6065155325584042, 0.5464462152048319, 0.6989261903495432]"
esol,300,5,300,L1Loss(),"[0.7506022410349803, 0.7811369299888611, 0.539340232182475, 0.5278327151172969, 0.5470836452234571]"
esol,300,5,300,L1Loss(),"[0.8175030613804722, 0.725831925868988, 0.6611308866334193, 0.5531408165683266, 0.6033468201895741]"
esol,300,5,300,L1Loss(),"[0.8648026268761437, 0.9322609603404999, 0.5458713827781307, 0.5520796361757594, 0.6600540731554834]"
esol,300,5,300,L1Loss(),"[0.8152306015427048, 0.9447548687458038, 0.541954670137572, 0.6261925042844286, 0.7160168897325747]"
esol,300,5,300,L1Loss(),"[0.7545332006506018, 0.7778350114822388, 0.6093513340625948, 0.6165992993266642, 0.7762116851093613]"
esol,300,5,300,L1Loss(),"[0.7689833941760363, 1.0037555396556854, 0.6474200869069516, 0.5856144795564711, 0.7938664338299047]"
esol,300,5,300,L1Loss(),"[0.8156746529244088, 0.6979136168956757, 0.5688952473760809, 0.6655143609567851, 0.6466775608954028]"
esol,300,5,300,L1Loss(),"[0.6586581393405124, 0.7924079895019531, 0.5498270942169485, 0.5362745653681394, 0.6261818252991294]"
