dataset,epochs,num-folds,SEED,criterion,test_losses
freesolv,300,5,200,MSELoss(),"[4.637681068023506, 6.887827237447103, 1.5597425699234009, 2.5999290509657427, 13.401766236065423]"
freesolv,300,5,200,MSELoss(),"[2.4975225275213067, 2.378787434619406, 10.60889465954839, 6.135845842032597, 3.959969771535773]"
freesolv,300,5,200,MSELoss(),"[1.6974866693670099, 1.6579470841780952, 7.572684836874203, 8.53961392106681, 4.40662343878495]"
freesolv,300,5,200,MSELoss(),"[2.9128963817249645, 2.403370193813158, 6.145896008549904, 9.626050225619611, 6.17253273411801]"
freesolv,300,5,200,MSELoss(),"[2.718106911399148, 1.7675443317579187, 14.909858345498844, 7.1476419383081895, 3.2791061401367188]"
freesolv,300,5,200,MSELoss(),"[1.2091428409923206, 2.9302995101265283, 8.286069021419603, 7.443366741311961, 4.2521209716796875]"
freesolv,300,5,200,MSELoss(),"[1.4462833751331676, 1.645358199658601, 9.300362442950814, 5.039656540443158, 2.7514728746916117]"
freesolv,300,5,200,MSELoss(),"[1.3829371365633878, 1.28024553216022, 20.809274011728714, 5.310633166082974, 5.035392359683388]"
freesolv,300,5,200,MSELoss(),"[1.1355134097012607, 2.2019856805386753, 7.055823662816262, 5.845242204337285, 3.355803841038754]"
freesolv,300,5,200,MSELoss(),"[1.3628764759410512, 2.5055731068486753, 12.639971830406967, 5.101765599744073, 3.8217656988846627]"
freesolv,300,5,200,MSELoss(),"[3.395317216352983, 1.9759930320408032, 7.384118558922593, 9.387385927397629, 8.909332275390625]"
freesolv,300,5,200,MSELoss(),"[1.9900800531560725, 1.3652287151502527, 4.028858978894292, 4.99725078714305, 4.598600287186472]"
freesolv,300,5,200,MSELoss(),"[2.7835385409268465, 1.580191301262897, 4.231534109310228, 5.409984720164332, 3.8550848709909538]"
freesolv,300,5,200,MSELoss(),"[1.5309295307506214, 1.923356885495393, 3.1831617880840692, 3.4450531005859375, 1.9659371627004523]"
freesolv,300,5,200,MSELoss(),"[1.9881851889870383, 1.4692275005838145, 3.1787272317068918, 7.021142367658944, 2.355797617059005]"
freesolv,300,5,200,MSELoss(),"[2.119702287153764, 2.1155315067457114, 2.512213539590641, 9.051961964574353, 2.8442535400390625]"
