dataset,epochs,num-folds,SEED,criterion,test_losses
solubility_only3,300,5,300,MSELoss(),"[1.4941889980535448, 1.1735162968383164, 1.4059067510649368, 1.8083241809547523, 1.551855218634391]"
solubility_only3,300,5,300,MSELoss(),"[1.3177851859859668, 1.0331667974447079, 1.203826226900434, 1.365869390740609, 1.200469571212916]"
solubility_only3,300,5,300,MSELoss(),"[0.6219858116362674, 0.7764715933976148, 0.638234064127141, 0.7164483979539431, 0.7616613623630478]"
solubility_only3,300,5,300,MSELoss(),"[0.6534678068904627, 0.6287525678535857, 0.6358413479174818, 0.965682644700217, 0.698357370948683]"
solubility_only3,300,5,300,MSELoss(),"[0.7352316112225207, 0.8350750527466029, 0.9422132549600705, 0.8026170812008662, 0.9446772758297168]"
solubility_only3,300,5,300,MSELoss(),"[1.0133790052540952, 0.991255089852643, 0.7740446903791086, 1.356077850984455, 0.8422262227596311]"
solubility_only3,300,5,300,MSELoss(),"[0.6340032760976184, 0.7888680003757292, 0.7253047571849878, 0.8581392117773327, 0.7456198156592381]"
solubility_only3,300,5,300,MSELoss(),"[0.7173502036774776, 0.8475988884167571, 0.716854410274638, 0.7413268243988332, 1.0382799421037947]"
solubility_only3,300,5,300,MSELoss(),"[0.4897380605229751, 0.596607979007519, 0.6426000231426415, 0.6029493867095791, 0.6418298451006242]"
solubility_only3,300,5,300,MSELoss(),"[0.4909025093473761, 0.576937167971529, 0.5751951822314536, 0.6579635003512735, 0.5792976557428211]"
solubility_only3,300,5,300,MSELoss(),"[0.7999207480902284, 0.8202421810386801, 0.8088021709895907, 0.8426008143069463, 0.7843276030920959]"
solubility_only3,300,5,300,MSELoss(),"[0.6933713162834154, 0.8034773746809637, 0.6880466241896255, 0.7721928535161808, 1.6438693468314243]"
solubility_only3,300,5,300,MSELoss(),"[0.60807916231975, 0.6902435250626956, 0.5695452269465664, 0.5847191938162528, 0.6469587435692498]"
solubility_only3,300,5,300,MSELoss(),"[0.554444145328563, 0.573980141445935, 0.5244873602687464, 0.6563419131440199, 0.6248049402209799]"
solubility_only3,300,5,300,MSELoss(),"[0.4364583119113946, 0.45120049499963316, 0.33565061826494247, 0.4745766515411568, 0.5136478621646228]"
solubility_only3,300,5,300,MSELoss(),"[0.42897441866184816, 0.49892744695047936, 0.37073158172972176, 0.39114838428095655, 0.46273709049127154]"
