dataset,epochs,num-folds,SEED,criterion,test_losses
scgas,300,5,300,MSELoss(),"[2.1326782030937, 2.7304604848225913, 2.004579837505634, 2.1919040190867887, 2.0209629192900733]"
scgas,300,5,300,MSELoss(),"[2.0847800817245092, 2.8981578533466044, 2.1872416276198168, 2.378734686435797, 1.8541458178632937]"
scgas,300,5,300,MSELoss(),"[0.8166319040151743, 0.9001034712180113, 0.8829004336626102, 1.039998396849021, 0.9097093332308931]"
scgas,300,5,300,MSELoss(),"[0.9261831014584272, 0.8100090760451096, 0.9198868824885442, 0.853202318533873, 0.8083648925391249]"
scgas,300,5,300,MSELoss(),"[0.7547410573714819, 1.2812653566018128, 1.5349639012263372, 0.6565265166453826, 0.9043423101163139]"
scgas,300,5,300,MSELoss(),"[1.0415752606514173, 0.7967930818215395, 0.8328081155434633, 0.8987715672223996, 0.8842180392231804]"
scgas,300,5,300,MSELoss(),"[0.8914699309911484, 0.7429351195310935, 0.6957921737279648, 0.7148815546280298, 0.743315797263441]"
scgas,300,5,300,MSELoss(),"[0.8553454325749323, 0.595663437476525, 0.7757330307593713, 0.6640343299278846, 0.7100860120389408]"
scgas,300,5,300,MSELoss(),"[0.8775045566069775, 0.7437513058002179, 0.6681606830694736, 0.4987955704713479, 0.7027628840729833]"
scgas,300,5,300,MSELoss(),"[0.7356215990506686, 0.688735558436467, 0.779872551942483, 0.5172453415699494, 1.0704419803314698]"
scgas,300,5,300,MSELoss(),"[0.9080620790139223, 0.829132813673753, 0.8426636182344877, 0.6554369315122947, 0.8115188306132064]"
scgas,300,5,300,MSELoss(),"[0.8589741388956705, 0.7263410763862805, 0.8001747375879532, 0.7294023526020539, 0.6129889442516973]"
scgas,300,5,300,MSELoss(),"[0.555818545512664, 0.5493247447869717, 0.6026299060919346, 0.49185495498852855, 0.512367449629421]"
scgas,300,5,300,MSELoss(),"[0.5442854502262213, 0.5531521821633364, 0.6149810032966809, 0.4453789882170848, 0.4229415552303814]"
scgas,300,5,300,MSELoss(),"[0.44813225819514346, 0.4514201787801889, 0.5254454245934119, 0.3996979823479286, 0.3615859400350065]"
scgas,300,5,300,MSELoss(),"[0.45998434531383026, 0.4778758073464418, 0.4830561295533792, 0.37389882405598956, 0.35953908682631225]"
