dataset,epochs,num-folds,SEED,criterion,test_losses
solubility,300,5,100,MSELoss(),"[1.3809596135066107, 1.2524832388070914, 1.3673280530098157, 1.3168906656901043, 1.2355374245463033]"
solubility,300,5,100,MSELoss(),"[1.0898838375776243, 1.007858174641927, 1.0856363541040666, 1.0598664269080529, 1.056480891872941]"
solubility,300,5,100,MSELoss(),"[1.0698971870617988, 1.0216048646584535, 1.0651566725510817, 1.073731188651843, 1.0134331928670954]"
solubility,300,5,100,MSELoss(),"[1.041068576910557, 0.9577875538361378, 1.0291272676908052, 1.0301963610526843, 0.9796015681849531]"
solubility,300,5,100,MSELoss(),"[1.0054982190254407, 0.9335413927909656, 1.0612715970552884, 1.031698952699319, 0.9879052700015393]"
solubility,300,5,100,MSELoss(),"[1.2216365090394632, 1.184156541090745, 1.1590684548402443, 1.2894164804311898, 1.182604247984403]"
solubility,300,5,100,MSELoss(),"[1.083686273036859, 0.9581231611202925, 0.9805687381059696, 1.0494538918519631, 0.990449044453085]"
solubility,300,5,100,MSELoss(),"[0.88950438670623, 0.8524286045172276, 0.8594045785757212, 0.8728647672213041, 0.833645831355053]"
solubility,300,5,100,MSELoss(),"[0.845868882399339, 0.7256626226963141, 0.7754508737417368, 0.777577397273137, 0.7750833212658229]"
solubility,300,5,100,MSELoss(),"[0.75381101950621, 0.6491542170597957, 0.7615660838591747, 0.7743478510929988, 0.7407934018996989]"
