index,count,geometry
0,457,"LINESTRING (127.1801552 37.5475741, 127.1798293 37.5483241)"
1,457,"LINESTRING (127.1738001 37.5628329, 127.1735683 37.5632793)"
2,457,"LINESTRING (127.1698641 37.5679885, 127.1688338 37.5692412)"
3,457,"LINESTRING (127.1832217 37.5412116, 127.1828768 37.5419309)"
4,457,"LINESTRING (127.1887138 37.5344507, 127.1884495 37.5345996)"
5,457,"LINESTRING (127.1884495 37.5345996, 127.1881793 37.5347765)"
6,457,"LINESTRING (127.1822909 37.5431551, 127.1820065 37.5437502)"
7,457,"LINESTRING (127.1742426 37.5618426, 127.1741739 37.5620164)"
8,457,"LINESTRING (127.1820065 37.5437502, 127.1818192 37.5441381)"
9,457,"LINESTRING (127.1881793 37.5347765, 127.1876241 37.5351833)"
10,457,"LINESTRING (127.1809245 37.5458249, 127.1804755 37.5467971)"
11,457,"LINESTRING (127.1804755 37.5467971, 127.1801552 37.5475741)"
12,457,"LINESTRING (127.1872369 37.5354915, 127.1864871 37.5361412)"
13,457,"LINESTRING (127.1844617 37.538683, 127.1833165 37.5410145)"
14,457,"LINESTRING (127.1852374 37.5375241, 127.1848742 37.5380162)"
15,457,"LINESTRING (127.1797172 37.5485996, 127.1794701 37.54921)"
16,457,"LINESTRING (127.174024 37.5623828, 127.1738001 37.5628329)"
17,457,"LINESTRING (127.1774873 37.5535221, 127.1771517 37.5541666)"
18,457,"LINESTRING (127.1864871 37.5361412, 127.1857993 37.5368658)"
19,457,"LINESTRING (127.170225 37.5675514, 127.1698641 37.5679885)"
20,457,"LINESTRING (127.1747749 37.5604993, 127.1742426 37.5618426)"
21,457,"LINESTRING (127.1875197 37.535266, 127.1872369 37.5354915)"
22,457,"LINESTRING (127.1755744 37.5581327, 127.1751234 37.5595232)"
23,457,"LINESTRING (127.1785744 37.551369, 127.1780617 37.5523745)"
24,457,"LINESTRING (127.1751234 37.5595232, 127.1750866 37.5596339)"
25,457,"LINESTRING (127.1750866 37.5596339, 127.175074 37.5596744)"
26,457,"LINESTRING (127.1735683 37.5632793, 127.1731111 37.5639919)"
27,457,"LINESTRING (127.1767082 37.5551406, 127.175871 37.5573475)"
28,457,"LINESTRING (127.175074 37.5596744, 127.1747749 37.5604993)"
29,457,"LINESTRING (127.1888873 37.5343592, 127.1887138 37.5344507)"
30,457,"LINESTRING (127.175871 37.5573475, 127.1757565 37.5576402)"
31,457,"LINESTRING (127.1727431 37.5644993, 127.170225 37.5675514)"
32,457,"LINESTRING (127.1848742 37.5380162, 127.1844617 37.538683)"
33,457,"LINESTRING (127.1791017 37.5501041, 127.1785744 37.551369)"
34,457,"LINESTRING (127.1757565 37.5576402, 127.1755744 37.5581327)"
35,457,"LINESTRING (127.1818192 37.5441381, 127.1809245 37.5458249)"
36,457,"LINESTRING (127.1741739 37.5620164, 127.174024 37.5623828)"
37,457,"LINESTRING (127.1794701 37.54921, 127.1794231 37.5493271)"
38,457,"LINESTRING (127.1828768 37.5419309, 127.1822909 37.5431551)"
39,457,"LINESTRING (127.1780617 37.5523745, 127.1774873 37.5535221)"
40,457,"LINESTRING (127.1798293 37.5483241, 127.1797172 37.5485996)"
41,457,"LINESTRING (127.1793614 37.5494783, 127.1791017 37.5501041)"
42,457,"LINESTRING (127.1833165 37.5410145, 127.1832217 37.5412116)"
