index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.2981874,35.6281657/127.2981445,35.6281151",21,"127.2981874,35.6281657","127.2981445,35.6281151",35.6281657,127.2981874,35.6281151,127.2981445
1,"127.297555,35.6275795/127.2975662,35.6275209",21,"127.297555,35.6275795","127.2975662,35.6275209",35.6275795,127.297555,35.6275209,127.2975662
2,"127.2940615,35.6203919/127.294052,35.620253",21,"127.2940615,35.6203919","127.294052,35.620253",35.6203919,127.2940615,35.620253,127.294052
3,"127.2709379,35.6878301/127.2722096,35.6871842",21,"127.2709379,35.6878301","127.2722096,35.6871842",35.6878301,127.2709379,35.6871842,127.2722096
4,"127.2259855,35.7442578/127.2264026,35.7438702",21,"127.2259855,35.7442578","127.2264026,35.7438702",35.7442578,127.2259855,35.7438702,127.2264026
5,"127.2342061,35.7359461/127.2343951,35.7356508",21,"127.2342061,35.7359461","127.2343951,35.7356508",35.7359461,127.2342061,35.7356508,127.2343951
6,"127.2365161,35.7316396/127.2369745,35.730436",21,"127.2365161,35.7316396","127.2369745,35.730436",35.7316396,127.2365161,35.730436,127.2369745
7,"127.2916365,35.6174493/127.291316,35.6171169",21,"127.2916365,35.6174493","127.291316,35.6171169",35.6174493,127.2916365,35.6171169,127.291316
8,"127.2965162,35.6234752/127.2964714,35.6232948",21,"127.2965162,35.6234752","127.2964714,35.6232948",35.6234752,127.2965162,35.6232948,127.2964714
9,"127.288034,35.615123/127.2878743,35.6149568",21,"127.288034,35.615123","127.2878743,35.6149568",35.615123,127.288034,35.6149568,127.2878743
10,"127.3057391,35.6414179/127.3061978,35.6403664",21,"127.3057391,35.6414179","127.3061978,35.6403664",35.6414179,127.3057391,35.6403664,127.3061978
11,"127.3141235,35.631513/127.3142366,35.6313419",21,"127.3141235,35.631513","127.3142366,35.6313419",35.631513,127.3141235,35.6313419,127.3142366
12,"127.3088866,35.630036/127.3082724,35.6300873",21,"127.3088866,35.630036","127.3082724,35.6300873",35.630036,127.3088866,35.6300873,127.3082724
13,"127.2334372,35.7370471/127.2337405,35.7366303",21,"127.2334372,35.7370471","127.2337405,35.7366303",35.7370471,127.2334372,35.7366303,127.2337405
14,"127.2910979,35.6169281/127.2908344,35.6167536",21,"127.2910979,35.6169281","127.2908344,35.6167536",35.6169281,127.2910979,35.6167536,127.2908344
15,"127.298704,35.6287075/127.2983824,35.6283743",21,"127.298704,35.6287075","127.2983824,35.6283743",35.6287075,127.298704,35.6283743,127.2983824
16,"127.2223644,35.7477884/127.222451,35.7476804",21,"127.2223644,35.7477884","127.222451,35.7476804",35.7477884,127.2223644,35.7476804,127.222451
17,"127.2958913,35.6221289/127.2950711,35.6211375",21,"127.2958913,35.6221289","127.2950711,35.6211375",35.6221289,127.2958913,35.6211375,127.2950711
18,"127.2973802,35.6268335/127.2972088,35.6264581",21,"127.2973802,35.6268335","127.2972088,35.6264581",35.6268335,127.2973802,35.6264581,127.2972088
19,"127.2906813,35.6064384/127.2908474,35.6062503",21,"127.2906813,35.6064384","127.2908474,35.6062503",35.6064384,127.2906813,35.6062503,127.2908474
20,"127.3061978,35.6403664/127.3065963,35.6395682",21,"127.3061978,35.6403664","127.3065963,35.6395682",35.6403664,127.3061978,35.6395682,127.3065963
21,"127.2216621,35.7487353/127.2218933,35.748395",21,"127.2216621,35.7487353","127.2218933,35.748395",35.7487353,127.2216621,35.748395,127.2218933
22,"127.3136698,35.6319271/127.313932,35.6317021",21,"127.3136698,35.6319271","127.313932,35.6317021",35.6319271,127.3136698,35.6317021,127.313932
23,"127.2881067,35.6151971/127.288034,35.615123",21,"127.2881067,35.6151971","127.288034,35.615123",35.6151971,127.2881067,35.615123,127.288034
24,"127.2358637,35.7329825/127.2365161,35.7316396",21,"127.2358637,35.7329825","127.2365161,35.7316396",35.7329825,127.2358637,35.7316396,127.2365161
25,"127.292884,35.6188363/127.2926858,35.618616",21,"127.292884,35.6188363","127.2926858,35.618616",35.6188363,127.292884,35.618616,127.2926858
26,"127.2211281,35.7496176/127.2211348,35.7496068",21,"127.2211281,35.7496176","127.2211348,35.7496068",35.7496176,127.2211281,35.7496068,127.2211348
27,"127.2481579,35.7091723/127.2489821,35.7086105",21,"127.2481579,35.7091723","127.2489821,35.7086105",35.7091723,127.2481579,35.7086105,127.2489821
28,"127.2345897,35.7353455/127.2346508,35.7352393",21,"127.2345897,35.7353455","127.2346508,35.7352393",35.7353455,127.2345897,35.7352393,127.2346508
29,"127.3039286,35.6545673/127.3041067,35.6531276",21,"127.3039286,35.6545673","127.3041067,35.6531276",35.6545673,127.3039286,35.6531276,127.3041067
30,"127.3082724,35.6300873/127.3079377,35.6301103",21,"127.3082724,35.6300873","127.3079377,35.6301103",35.6300873,127.3082724,35.6301103,127.3079377
31,"127.2959716,35.6222426/127.2958913,35.6221289",21,"127.2959716,35.6222426","127.2958913,35.6221289",35.6222426,127.2959716,35.6221289,127.2958913
