index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"129.4362193,35.9843452/129.4362339,35.9843089",22,"129.4362193,35.9843452","129.4362339,35.9843089",35.9843452,129.4362193,35.9843089,129.4362339
1,"129.4507733,35.9905645/129.4507003,35.9905756",22,"129.4507733,35.9905645","129.4507003,35.9905756",35.9905645,129.4507733,35.9905756,129.4507003
2,"129.4347197,35.9889766/129.4348415,35.9888737",22,"129.4347197,35.9889766","129.4348415,35.9888737",35.9889766,129.4347197,35.9888737,129.4348415
3,"129.4212542,35.9462872/129.4248262,35.9475713",22,"129.4212542,35.9462872","129.4248262,35.9475713",35.9462872,129.4212542,35.9475713,129.4248262
4,"129.4624554,35.987117/129.4625938,35.9872878",22,"129.4624554,35.987117","129.4625938,35.9872878",35.987117,129.4624554,35.9872878,129.4625938
5,"129.4324078,35.9490657/129.4330511,35.9493059",22,"129.4324078,35.9490657","129.4330511,35.9493059",35.9490657,129.4324078,35.9493059,129.4330511
6,"129.4335997,35.9899412/129.4337398,35.9898199",22,"129.4335997,35.9899412","129.4337398,35.9898199",35.9899412,129.4335997,35.9898199,129.4337398
7,"129.4605191,35.9845309/129.4609019,35.9851196",22,"129.4605191,35.9845309","129.4609019,35.9851196",35.9845309,129.4605191,35.9851196,129.4609019
8,"129.4346514,35.9501942/129.4352934,35.9506977",22,"129.4346514,35.9501942","129.4352934,35.9506977",35.9501942,129.4346514,35.9506977,129.4352934
9,"129.4359374,35.9861995/129.4359914,35.98464",22,"129.4359374,35.9861995","129.4359914,35.98464",35.9861995,129.4359374,35.98464,129.4359914
10,"129.4017612,35.9439484/129.4026269,35.9437147",22,"129.4017612,35.9439484","129.4026269,35.9437147",35.9439484,129.4017612,35.9437147,129.4026269
11,"129.434674,35.9902826/129.4341519,35.9901144",22,"129.434674,35.9902826","129.4341519,35.9901144",35.9902826,129.434674,35.9901144,129.4341519
12,"129.4649895,35.9894292/129.4651504,35.9893887",22,"129.4649895,35.9894292","129.4651504,35.9893887",35.9894292,129.4649895,35.9893887,129.4651504
13,"129.45245,35.9902803/129.4521365,35.9903413",22,"129.45245,35.9902803","129.4521365,35.9903413",35.9902803,129.45245,35.9903413,129.4521365
14,"129.465069,35.9885192/129.4649684,35.9884911",22,"129.465069,35.9885192","129.4649684,35.9884911",35.9885192,129.465069,35.9884911,129.4649684
15,"129.4469025,35.9593854/129.4481296,35.9601858",22,"129.4469025,35.9593854","129.4481296,35.9601858",35.9593854,129.4469025,35.9601858,129.4481296
16,"129.4421347,35.9562581/129.4437933,35.9573418",22,"129.4421347,35.9562581","129.4437933,35.9573418",35.9562581,129.4421347,35.9573418,129.4437933
17,"129.4348415,35.9888737/129.4349496,35.988716",22,"129.4348415,35.9888737","129.4349496,35.988716",35.9888737,129.4348415,35.988716,129.4349496
18,"129.4496949,35.9906902/129.4441349,35.9912537",22,"129.4496949,35.9906902","129.4441349,35.9912537",35.9906902,129.4496949,35.9912537,129.4441349
19,"129.4190753,35.9454855/129.4199744,35.9458092",22,"129.4190753,35.9454855","129.4199744,35.9458092",35.9454855,129.4190753,35.9458092,129.4199744
20,"129.4636055,35.9884575/129.4633662,35.9884678",22,"129.4636055,35.9884575","129.4633662,35.9884678",35.9884575,129.4636055,35.9884678,129.4633662
21,"129.4653974,35.9891493/129.4654368,35.9889963",22,"129.4653974,35.9891493","129.4654368,35.9889963",35.9891493,129.4653974,35.9889963,129.4654368
22,"129.4444096,35.957742/129.4450034,35.9581281",22,"129.4444096,35.957742","129.4450034,35.9581281",35.957742,129.4444096,35.9581281,129.4450034
23,"129.4651453,35.9885549/129.465069,35.9885192",22,"129.4651453,35.9885549","129.465069,35.9885192",35.9885549,129.4651453,35.9885192,129.465069
24,"129.4340577,35.9498054/129.4345046,35.9500821",22,"129.4340577,35.9498054","129.4345046,35.9500821",35.9498054,129.4340577,35.9500821,129.4345046
