idx,mid_lat,mid_lng,end_lat,end_lng,mid_time,end_time
0,37.5569332,127.1466249,38.075658,128.17835,0+5老 10矫,0+5老 14矫
1,37.5003254,126.8621595,37.4907676,127.5234411,0+5老 11矫,0+5老 14矫
2,34.8829341,128.6184471,34.8387452,127.8919654,0+5老 11矫,0+5老 14矫
3,35.5610412,129.3504859,38.0399039,127.6408012,0+5老 7矫,0+5老 14矫
4,34.9383436,127.5194453,34.7381262,126.4155933,0+5老 11矫,0+5老 14矫
5,37.5187822,126.9242654,37.8618011,128.2545343,0+5老 10矫,0+5老 14矫
6,35.1368102,126.8790595,35.1845454,126.589626,0+5老 12矫,0+5老 14矫
7,37.4491497,126.8990574,37.167866,127.5479045,0+5老 11矫,0+5老 14矫
8,37.5064513,127.0126922,37.9193676,128.0909688,0+5老 10矫,0+5老 14矫
9,37.5025948,126.7989797,37.827775,127.135325,0+5老 11矫,0+5老 14矫
10,34.940526,127.682675,34.7381262,126.4155933,0+5老 11矫,0+5老 14矫
11,37.5025948,126.7989797,37.8356184,127.1445189,0+5老 11矫,0+5老 14矫
12,37.2865317,127.036915,37.6458431,127.1019034,0+5老 12矫,0+5老 14矫
13,37.5198884,127.1308625,37.280875,127.9009998,0+5老 11矫,0+5老 14矫
14,37.3259057,126.8138991,37.3285992,127.4029589,0+5老 11矫,0+5老 14矫
15,35.1368102,126.8790595,35.2493425,126.6150541,0+5老 12矫,0+5老 14矫
16,37.5064513,127.0126922,37.503393,129.1305093,0+5老 8矫,0+5老 14矫
17,37.5575753,127.0466899,37.8145831,127.0932335,0+5老 11矫,0+5老 14矫
18,35.2339885,128.6647016,34.8387452,127.8919654,0+5老 11矫,0+5老 14矫
19,37.4346262,126.7337582,37.2225319,126.8860547,0+5老 10矫,0+5老 14矫
20,37.2498203,127.1651803,37.366082,127.8385499,0+5老 10矫,0+5老 14矫
21,37.5025948,126.7989797,37.5133843,127.618999,0+5老 11矫,0+5老 14矫
22,37.5426619,127.207932,37.5133843,127.618999,0+5老 12矫,0+5老 14矫
23,37.5087724,127.0718415,37.9499668,127.7071238,0+5老 11矫,0+5老 14矫
24,37.554989,126.9695548,37.7523142,128.9318737,0+5老 10矫,0+5老 14矫
25,37.5778118,127.0484888,37.4290184,127.9671023,0+5老 11矫,0+5老 14矫
26,37.5561082,127.15085,37.864724,127.7496631,0+5老 12矫,0+5老 14矫
27,37.5025948,126.7989797,37.6786357,126.8946811,0+5老 11矫,0+5老 14矫
28,37.5561082,127.15085,37.8664132,127.7552122,0+5老 12矫,0+5老 14矫
29,37.5087724,127.0718415,37.9017531,127.7401609,0+5老 11矫,0+5老 14矫
30,37.4885016,127.0988288,37.864724,127.7496631,0+5老 11矫,0+5老 14矫
31,37.5561082,127.15085,37.8710103,127.7546988,0+5老 12矫,0+5老 14矫
32,37.5955657,127.1362926,37.8145974,127.095882,0+5老 11矫,0+5老 14矫
33,37.5575753,127.0466899,37.8141156,127.1025845,0+5老 11矫,0+5老 14矫
34,37.4346262,126.7337582,37.3873855,128.0083544,0+5老 10矫,0+5老 14矫
35,35.8482251,128.5819932,36.6289103,128.3595209,0+5老 10矫,0+5老 14矫
36,37.5187822,126.9242654,37.9046312,128.2793637,0+5老 10矫,0+5老 14矫
37,37.6316217,127.0783723,37.8075005,127.0465271,0+5老 11矫,0+5老 14矫
38,37.6316217,127.0783723,37.8496334,127.1226084,0+5老 11矫,0+5老 14矫
39,37.4055392,126.9465165,38.149665,128.60385,0+5老 9矫,0+5老 14矫
40,37.5087724,127.0718415,37.9122041,127.7331117,0+5老 11矫,0+5老 14矫
41,37.614463,127.1051519,37.4238357,127.963545,0+5老 9矫,0+5老 14矫
42,37.6786247,127.0476965,38.0018811,127.3289276,0+5老 11矫,0+5老 14矫
43,37.5657394,127.0108476,38.0048647,127.3663063,0+5老 10矫,0+5老 14矫
44,37.5561082,127.15085,37.999244,128.1134715,0+5老 10矫,0+5老 14矫
45,35.8482251,128.5819932,36.9441117,128.9171343,0+5老 9矫,0+5老 14矫
46,37.5087724,127.0718415,37.9350013,127.7261006,0+5老 11矫,0+5老 14矫
47,37.5841971,127.051139,37.4290184,127.9671023,0+5老 11矫,0+5老 14矫
48,37.5087724,127.0718415,37.9017443,127.7401338,0+5老 11矫,0+5老 14矫
49,37.6786247,127.0476965,38.0018706,127.328999,0+5老 11矫,0+5老 14矫
50,37.614463,127.1051519,37.4238077,127.9635484,0+5老 9矫,0+5老 14矫
51,35.8482251,128.5819932,36.6289103,128.3595209,0+5老 11矫,0+5老 14矫
