index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1264107,37.641124/127.1263449,37.6411355",19,"127.1264107,37.641124","127.1263449,37.6411355",37.641124,127.1264107,37.6411355,127.1263449
1,"127.1093388,37.6438277/127.1092472,37.6437859",19,"127.1093388,37.6438277","127.1092472,37.6437859",37.6438277,127.1093388,37.6437859,127.1092472
2,"127.1347285,37.6417386/127.1344239,37.6416908",19,"127.1347285,37.6417386","127.1344239,37.6416908",37.6417386,127.1347285,37.6416908,127.1344239
3,"127.158193,37.5818154/127.157907,37.5821796",19,"127.158193,37.5818154","127.157907,37.5821796",37.5818154,127.158193,37.5821796,127.157907
4,"127.1256279,37.4629139/127.1257437,37.4644124",19,"127.1256279,37.4629139","127.1257437,37.4644124",37.4629139,127.1256279,37.4644124,127.1257437
5,"127.1227883,37.4138442/127.1239613,37.4138425",19,"127.1227883,37.4138442","127.1239613,37.4138425",37.4138442,127.1227883,37.4138425,127.1239613
6,"127.1289644,37.421557/127.1289643,37.4215804",19,"127.1289644,37.421557","127.1289643,37.4215804",37.421557,127.1289644,37.4215804,127.1289643
7,"127.1288296,37.4243797/127.1288466,37.4245951",19,"127.1288296,37.4243797","127.1288466,37.4245951",37.4243797,127.1288296,37.4245951,127.1288466
8,"127.1845553,37.5180683/127.1845858,37.5180783",19,"127.1845553,37.5180683","127.1845858,37.5180783",37.5180683,127.1845553,37.5180783,127.1845858
9,"127.1569936,37.5931599/127.1569695,37.594218",19,"127.1569936,37.5931599","127.1569695,37.594218",37.5931599,127.1569936,37.594218,127.1569695
10,"127.1335614,37.6414357/127.1334992,37.6414139",19,"127.1335614,37.6414357","127.1334992,37.6414139",37.6414357,127.1335614,37.6414139,127.1334992
11,"127.1473155,37.5088114/127.1475413,37.5091501",19,"127.1473155,37.5088114","127.1475413,37.5091501",37.5088114,127.1473155,37.5091501,127.1475413
12,"127.1226868,37.4394879/127.1226962,37.4396331",19,"127.1226868,37.4394879","127.1226962,37.4396331",37.4394879,127.1226868,37.4396331,127.1226962
13,"127.1387948,37.6276019/127.1387868,37.6276244",19,"127.1387948,37.6276019","127.1387868,37.6276244",37.6276019,127.1387948,37.6276244,127.1387868
14,"127.1301637,37.4281867/127.1302735,37.4281537",19,"127.1301637,37.4281867","127.1302735,37.4281537",37.4281867,127.1301637,37.4281537,127.1302735
15,"127.1123794,37.6417691/127.1123521,37.6417925",19,"127.1123794,37.6417691","127.1123521,37.6417925",37.6417691,127.1123794,37.6417925,127.1123521
16,"127.1253224,37.4704349/127.125341,37.4705584",19,"127.1253224,37.4704349","127.125341,37.4705584",37.4704349,127.1253224,37.4705584,127.125341
17,"127.1300087,37.6405918/127.1297048,37.6406278",19,"127.1300087,37.6405918","127.1297048,37.6406278",37.6405918,127.1300087,37.6406278,127.1297048
18,"127.1283777,37.4138177/127.1284342,37.4138188",19,"127.1283777,37.4138177","127.1284342,37.4138188",37.4138177,127.1283777,37.4138188,127.1284342
19,"127.1287864,37.4143553/127.1288362,37.4166243",19,"127.1287864,37.4143553","127.1288362,37.4166243",37.4143553,127.1287864,37.4166243,127.1288362
20,"127.1750866,37.5596339/127.175074,37.5596744",19,"127.1750866,37.5596339","127.175074,37.5596744",37.5596339,127.1750866,37.5596744,127.175074
21,"127.1570153,37.5133252/127.1610372,37.5139993",19,"127.1570153,37.5133252","127.1610372,37.5139993",37.5133252,127.1570153,37.5139993,127.1610372
22,"127.131648,37.6407745/127.1315087,37.6407398",19,"127.131648,37.6407745","127.1315087,37.6407398",37.6407745,127.131648,37.6407398,127.1315087
23,"127.1328587,37.6411911/127.1327139,37.6411411",19,"127.1328587,37.6411911","127.1327139,37.6411411",37.6411911,127.1328587,37.6411411,127.1327139
24,"127.1612373,37.5140332/127.1634287,37.5143901",19,"127.1612373,37.5140332","127.1634287,37.5143901",37.5140332,127.1612373,37.5143901,127.1634287
25,"127.1565665,37.5857703/127.1565548,37.5858613",19,"127.1565665,37.5857703","127.1565548,37.5858613",37.5857703,127.1565665,37.5858613,127.1565548
26,"127.1514014,37.6035595/127.1470907,37.607152",19,"127.1514014,37.6035595","127.1470907,37.607152",37.6035595,127.1514014,37.607152,127.1470907
27,"127.1584504,37.5815051/127.158193,37.5818154",19,"127.1584504,37.5815051","127.158193,37.5818154",37.5815051,127.1584504,37.5818154,127.158193
28,"127.1316715,37.476604/127.1318597,37.4767262",19,"127.1316715,37.476604","127.1318597,37.4767262",37.476604,127.1316715,37.4767262,127.1318597
29,"127.1348994,37.6424908/127.1350239,37.6425246",19,"127.1348994,37.6424908","127.1350239,37.6425246",37.6424908,127.1348994,37.6425246,127.1350239
30,"127.1287551,37.4138162/127.1287868,37.4138163",19,"127.1287551,37.4138162","127.1287868,37.4138163",37.4138162,127.1287551,37.4138163,127.1287868
31,"127.1368551,37.4889272/127.1369142,37.4890942",19,"127.1368551,37.4889272","127.1369142,37.4890942",37.4889272,127.1368551,37.4890942,127.1369142
32,"127.1559124,37.5982079/127.1554499,37.5990159",19,"127.1559124,37.5982079","127.1554499,37.5990159",37.5982079,127.1559124,37.5990159,127.1554499
33,"127.1820065,37.5437502/127.1818192,37.5441381",19,"127.1820065,37.5437502","127.1818192,37.5441381",37.5437502,127.1820065,37.5441381,127.1818192
34,"127.135386,37.6424293/127.1354384,37.6423762",19,"127.135386,37.6424293","127.1354384,37.6423762",37.6424293,127.135386,37.6423762,127.1354384
35,"127.1253502,37.4687071/127.1252476,37.469317",19,"127.1253502,37.4687071","127.1252476,37.469317",37.4687071,127.1253502,37.469317,127.1252476
36,"127.1073898,37.6441304/127.1072998,37.6442247",19,"127.1073898,37.6441304","127.1072998,37.6442247",37.6441304,127.1073898,37.6442247,127.1072998
37,"127.1735683,37.5632793/127.1731111,37.5639919",19,"127.1735683,37.5632793","127.1731111,37.5639919",37.5632793,127.1735683,37.5639919,127.1731111
38,"127.1271244,37.6409739/127.1268781,37.6410362",19,"127.1271244,37.6409739","127.1268781,37.6410362",37.6409739,127.1271244,37.6410362,127.1268781
39,"127.1281485,37.4743143/127.1281507,37.4743152",19,"127.1281485,37.4743143","127.1281507,37.4743152",37.4743143,127.1281485,37.4743152,127.1281507
40,"127.1054101,37.6436001/127.1053918,37.643628",19,"127.1054101,37.6436001","127.1053918,37.643628",37.6436001,127.1054101,37.643628,127.1053918
41,"127.1249999,37.4138422/127.1250123,37.4138423",19,"127.1249999,37.4138422","127.1250123,37.4138423",37.4138422,127.1249999,37.4138423,127.1250123
42,"127.1333447,37.4778819/127.1338748,37.4784298",19,"127.1333447,37.4778819","127.1338748,37.4784298",37.4778819,127.1333447,37.4784298,127.1338748
43,"127.1193064,37.4112218/127.1193209,37.4112606",19,"127.1193064,37.4112218","127.1193209,37.4112606",37.4112218,127.1193064,37.4112606,127.1193209
