index,count,geometry
0,330,"LINESTRING (127.1735683 37.5632793, 127.1731111 37.5639919)"
1,330,"LINESTRING (127.1751234 37.5595232, 127.1750866 37.5596339)"
2,330,"LINESTRING (127.1852374 37.5375241, 127.1848742 37.5380162)"
3,330,"LINESTRING (127.1757565 37.5576402, 127.1755744 37.5581327)"
4,330,"LINESTRING (127.1791017 37.5501041, 127.1785744 37.551369)"
5,330,"LINESTRING (127.1876241 37.5351833, 127.1875197 37.535266)"
6,330,"LINESTRING (127.1857993 37.5368658, 127.1852374 37.5375241)"
7,330,"LINESTRING (127.1747749 37.5604993, 127.1742426 37.5618426)"
8,330,"LINESTRING (127.1771517 37.5541666, 127.1767082 37.5551406)"
9,330,"LINESTRING (127.1794701 37.54921, 127.1794231 37.5493271)"
10,330,"LINESTRING (127.1848742 37.5380162, 127.1844617 37.538683)"
11,330,"LINESTRING (127.1785744 37.551369, 127.1780617 37.5523745)"
12,330,"LINESTRING (127.1794231 37.5493271, 127.1793614 37.5494783)"
13,330,"LINESTRING (127.1872369 37.5354915, 127.1864871 37.5361412)"
14,330,"LINESTRING (127.1832217 37.5412116, 127.1828768 37.5419309)"
15,330,"LINESTRING (127.1767082 37.5551406, 127.175871 37.5573475)"
16,330,"LINESTRING (127.174024 37.5623828, 127.1738001 37.5628329)"
17,330,"LINESTRING (127.1804755 37.5467971, 127.1801552 37.5475741)"
18,330,"LINESTRING (127.1820065 37.5437502, 127.1818192 37.5441381)"
19,330,"LINESTRING (127.1741739 37.5620164, 127.174024 37.5623828)"
20,330,"LINESTRING (127.175074 37.5596744, 127.1747749 37.5604993)"
21,330,"LINESTRING (127.1727431 37.5644993, 127.170225 37.5675514)"
22,330,"LINESTRING (127.1742426 37.5618426, 127.1741739 37.5620164)"
23,330,"LINESTRING (127.1822909 37.5431551, 127.1820065 37.5437502)"
24,330,"LINESTRING (127.1888873 37.5343592, 127.1887138 37.5344507)"
25,330,"LINESTRING (127.175871 37.5573475, 127.1757565 37.5576402)"
26,330,"LINESTRING (127.1755744 37.5581327, 127.1751234 37.5595232)"
27,330,"LINESTRING (127.1797172 37.5485996, 127.1794701 37.54921)"
28,330,"LINESTRING (127.1881793 37.5347765, 127.1876241 37.5351833)"
29,330,"LINESTRING (127.1809245 37.5458249, 127.1804755 37.5467971)"
30,330,"LINESTRING (127.1818192 37.5441381, 127.1809245 37.5458249)"
31,330,"LINESTRING (127.1887138 37.5344507, 127.1884495 37.5345996)"
32,330,"LINESTRING (127.1875197 37.535266, 127.1872369 37.5354915)"
33,330,"LINESTRING (127.1750866 37.5596339, 127.175074 37.5596744)"
34,330,"LINESTRING (127.1884495 37.5345996, 127.1881793 37.5347765)"
35,330,"LINESTRING (127.1698641 37.5679885, 127.1688338 37.5692412)"
36,330,"LINESTRING (127.170225 37.5675514, 127.1698641 37.5679885)"
37,330,"LINESTRING (127.1801552 37.5475741, 127.1798293 37.5483241)"
38,330,"LINESTRING (127.1738001 37.5628329, 127.1735683 37.5632793)"
39,330,"LINESTRING (127.1844617 37.538683, 127.1833165 37.5410145)"
40,330,"LINESTRING (127.1833165 37.5410145, 127.1832217 37.5412116)"
41,330,"LINESTRING (127.1793614 37.5494783, 127.1791017 37.5501041)"
42,330,"LINESTRING (127.1780617 37.5523745, 127.1774873 37.5535221)"
43,330,"LINESTRING (127.1798293 37.5483241, 127.1797172 37.5485996)"
44,330,"LINESTRING (127.1731111 37.5639919, 127.1727431 37.5644993)"
45,330,"LINESTRING (127.1828768 37.5419309, 127.1822909 37.5431551)"
46,330,"LINESTRING (127.1864871 37.5361412, 127.1857993 37.5368658)"
47,330,"LINESTRING (127.1774873 37.5535221, 127.1771517 37.5541666)"
48,207,"LINESTRING (127.1877383 37.5192161, 127.1887499 37.5197749)"
49,207,"LINESTRING (127.1610372 37.5139993, 127.1612373 37.5140332)"
50,207,"LINESTRING (127.1830948 37.517693, 127.1845553 37.5180683)"
51,207,"LINESTRING (127.1845858 37.5180783, 127.1863995 37.5186744)"
52,207,"LINESTRING (127.1901785 37.5207404, 127.190783 37.5212593)"
53,207,"LINESTRING (127.1921528 37.5227808, 127.1926868 37.5236628)"
54,207,"LINESTRING (127.1661379 37.5148295, 127.1688433 37.5151319)"
55,207,"LINESTRING (127.1755229 37.5161996, 127.180855 37.5172516)"
56,207,"LINESTRING (127.1917993 37.5223427, 127.1920819 37.5226833)"
57,207,"LINESTRING (127.190783 37.5212593, 127.1912057 37.5216534)"
58,207,"LINESTRING (127.1926868 37.5236628, 127.1929945 37.5242306)"
59,207,"LINESTRING (127.1719307 37.5155425, 127.1744352 37.5160001)"
60,207,"LINESTRING (127.1570153 37.5133252, 127.1610372 37.5139993)"
61,207,"LINESTRING (127.191422 37.5219046, 127.1917993 37.5223427)"
62,207,"LINESTRING (127.1872266 37.5189821, 127.1877383 37.5192161)"
63,207,"LINESTRING (127.1744352 37.5160001, 127.1755229 37.5161996)"
64,207,"LINESTRING (127.1894993 37.5202582, 127.1901785 37.5207404)"
65,207,"LINESTRING (127.1688433 37.5151319, 127.1700365 37.5152777)"
66,207,"LINESTRING (127.180855 37.5172516, 127.1830948 37.517693)"
67,207,"LINESTRING (127.1920819 37.5226833, 127.1921528 37.5227808)"
68,207,"LINESTRING (127.1943703 37.5268292, 127.1948592 37.5276597)"
69,207,"LINESTRING (127.1929945 37.5242306, 127.1934617 37.5251241)"
70,207,"LINESTRING (127.1912057 37.5216534, 127.191422 37.5219046)"
71,207,"LINESTRING (127.1634287 37.5143901, 127.1654244 37.5147167)"
72,207,"LINESTRING (127.1845553 37.5180683, 127.1845858 37.5180783)"
73,207,"LINESTRING (127.1700365 37.5152777, 127.1719307 37.5155425)"
74,207,"LINESTRING (127.1863995 37.5186744, 127.1872266 37.5189821)"
75,207,"LINESTRING (127.1612373 37.5140332, 127.1634287 37.5143901)"
76,207,"LINESTRING (127.1887499 37.5197749, 127.1894993 37.5202582)"
77,207,"LINESTRING (127.1654244 37.5147167, 127.1661379 37.5148295)"
78,207,"LINESTRING (127.1934617 37.5251241, 127.1943703 37.5268292)"
79,189,"LINESTRING (127.1034089 37.3652218, 127.1034107 37.365302)"
80,189,"LINESTRING (128.1028684 37.9893861, 128.103198 37.9895899)"
81,189,"LINESTRING (127.2312744 37.5955498, 127.2317514 37.5955203)"
82,189,"LINESTRING (127.1036368 37.315649, 127.1036242 37.3173995)"
83,189,"LINESTRING (128.0235118 37.8788677, 128.0230603 37.8799828)"
84,189,"LINESTRING (127.1037495 37.2920158, 127.1037489 37.2932075)"
85,189,"LINESTRING (127.9841294 37.7907334, 127.9843493 37.7910083)"
86,189,"LINESTRING (128.1384365 38.0342748, 128.1395845 38.0340712)"
87,189,"LINESTRING (128.1309413 38.0207745, 128.1309105 38.0209099)"
88,189,"LINESTRING (127.5489985 37.7086911, 127.5497171 37.7093974)"
89,189,"LINESTRING (128.1148209 37.9994321, 128.1148736 37.9994715)"
90,189,"LINESTRING (127.1395629 37.4948539, 127.1404603 37.4966891)"
91,189,"LINESTRING (127.7333532 37.7552818, 127.7346723 37.7556072)"
92,189,"LINESTRING (127.095604 37.192371, 127.0956055 37.1939935)"
93,189,"LINESTRING (127.1876901 36.8729919, 127.1879696 36.8746026)"
94,189,"LINESTRING (127.9991015 37.8179896, 127.9992868 37.8181664)"
95,189,"LINESTRING (127.1130062 37.1135274, 127.1127866 37.1139828)"
96,189,"LINESTRING (127.1469116 37.0120747, 127.1459865 37.0137828)"
97,189,"LINESTRING (127.1260254 37.4489377, 127.1260663 37.4493597)"
98,189,"LINESTRING (127.3968618 37.6346742, 127.3970963 37.6347411)"
99,189,"LINESTRING (128.173063 38.062961, 128.1749884 38.0645794)"
100,189,"LINESTRING (128.1574394 38.0427528, 128.1576507 38.0429355)"
101,189,"LINESTRING (127.1070998 37.2311079, 127.1071745 37.2314831)"
102,189,"LINESTRING (127.9587561 37.7619837, 127.9583809 37.7618887)"
103,189,"LINESTRING (127.4108372 37.6416493, 127.4110966 37.6417703)"
104,189,"LINESTRING (127.1679113 37.5732298, 127.1678949 37.5733514)"
105,189,"LINESTRING (128.1753771 38.0649521, 128.1752784 38.0650058)"
