index,count,geometry
0,19,"LINESTRING (127.1264107 37.641124, 127.1263449 37.6411355)"
1,19,"LINESTRING (127.1093388 37.6438277, 127.1092472 37.6437859)"
2,19,"LINESTRING (127.1347285 37.6417386, 127.1344239 37.6416908)"
3,19,"LINESTRING (127.158193 37.5818154, 127.157907 37.5821796)"
4,19,"LINESTRING (127.1256279 37.4629139, 127.1257437 37.4644124)"
5,19,"LINESTRING (127.1227883 37.4138442, 127.1239613 37.4138425)"
6,19,"LINESTRING (127.1289644 37.421557, 127.1289643 37.4215804)"
7,19,"LINESTRING (127.1288296 37.4243797, 127.1288466 37.4245951)"
8,19,"LINESTRING (127.1845553 37.5180683, 127.1845858 37.5180783)"
9,19,"LINESTRING (127.1569936 37.5931599, 127.1569695 37.594218)"
10,19,"LINESTRING (127.1335614 37.6414357, 127.1334992 37.6414139)"
11,19,"LINESTRING (127.1473155 37.5088114, 127.1475413 37.5091501)"
12,19,"LINESTRING (127.1226868 37.4394879, 127.1226962 37.4396331)"
13,19,"LINESTRING (127.1387948 37.6276019, 127.1387868 37.6276244)"
14,19,"LINESTRING (127.1301637 37.4281867, 127.1302735 37.4281537)"
15,19,"LINESTRING (127.1123794 37.6417691, 127.1123521 37.6417925)"
16,19,"LINESTRING (127.1253224 37.4704349, 127.125341 37.4705584)"
17,19,"LINESTRING (127.1300087 37.6405918, 127.1297048 37.6406278)"
18,19,"LINESTRING (127.1283777 37.4138177, 127.1284342 37.4138188)"
19,19,"LINESTRING (127.1287864 37.4143553, 127.1288362 37.4166243)"
20,19,"LINESTRING (127.1750866 37.5596339, 127.175074 37.5596744)"
21,19,"LINESTRING (127.1570153 37.5133252, 127.1610372 37.5139993)"
22,19,"LINESTRING (127.131648 37.6407745, 127.1315087 37.6407398)"
23,19,"LINESTRING (127.1328587 37.6411911, 127.1327139 37.6411411)"
24,19,"LINESTRING (127.1612373 37.5140332, 127.1634287 37.5143901)"
25,19,"LINESTRING (127.1565665 37.5857703, 127.1565548 37.5858613)"
26,19,"LINESTRING (127.1514014 37.6035595, 127.1470907 37.607152)"
27,19,"LINESTRING (127.1584504 37.5815051, 127.158193 37.5818154)"
28,19,"LINESTRING (127.1316715 37.476604, 127.1318597 37.4767262)"
29,19,"LINESTRING (127.1348994 37.6424908, 127.1350239 37.6425246)"
30,19,"LINESTRING (127.1287551 37.4138162, 127.1287868 37.4138163)"
31,19,"LINESTRING (127.1368551 37.4889272, 127.1369142 37.4890942)"
32,19,"LINESTRING (127.1559124 37.5982079, 127.1554499 37.5990159)"
33,19,"LINESTRING (127.1820065 37.5437502, 127.1818192 37.5441381)"
34,19,"LINESTRING (127.135386 37.6424293, 127.1354384 37.6423762)"
35,19,"LINESTRING (127.1253502 37.4687071, 127.1252476 37.469317)"
36,19,"LINESTRING (127.1073898 37.6441304, 127.1072998 37.6442247)"
37,19,"LINESTRING (127.1735683 37.5632793, 127.1731111 37.5639919)"
38,19,"LINESTRING (127.1271244 37.6409739, 127.1268781 37.6410362)"
39,19,"LINESTRING (127.1281485 37.4743143, 127.1281507 37.4743152)"
40,19,"LINESTRING (127.1054101 37.6436001, 127.1053918 37.643628)"
41,19,"LINESTRING (127.1249999 37.4138422, 127.1250123 37.4138423)"
42,19,"LINESTRING (127.1333447 37.4778819, 127.1338748 37.4784298)"
43,19,"LINESTRING (127.1193064 37.4112218, 127.1193209 37.4112606)"
44,19,"LINESTRING (127.1277329 37.4274228, 127.1266638 37.4273978)"
45,19,"LINESTRING (127.1054521 37.6435876, 127.1054146 37.6435983)"
