index,count,geometry
0,88,"LINESTRING (127.2591254 35.6992651, 127.2604135 35.6969252)"
1,88,"LINESTRING (127.2609856 35.6959598, 127.2613544 35.6953384)"
2,88,"LINESTRING (127.2462464 35.7106046, 127.2477502 35.7094501)"
3,88,"LINESTRING (127.1912158 35.8160979, 127.1912233 35.815016)"
4,88,"LINESTRING (127.2890117 35.6157911, 127.2888518 35.615697)"
5,88,"LINESTRING (127.222451 35.7476804, 127.2229798 35.7470207)"
6,88,"LINESTRING (127.3120433 35.6332112, 127.3131529 35.6324068)"
7,88,"LINESTRING (127.2632398 35.6928058, 127.2634792 35.6925808)"
8,88,"LINESTRING (127.1866913 35.8466005, 127.1870205 35.8465274)"
9,88,"LINESTRING (127.1880892 35.8462092, 127.1884097 35.846091)"
10,88,"LINESTRING (127.1734738 35.8419247, 127.1735246 35.8419446)"
11,88,"LINESTRING (127.2489821 35.7086105, 127.2499989 35.7079905)"
12,88,"LINESTRING (127.2452365 35.711478, 127.2462464 35.7106046)"
13,88,"LINESTRING (127.3022504 35.6600231, 127.3026714 35.6590725)"
14,88,"LINESTRING (127.2388933 35.7232551, 127.2388967 35.723237)"
15,88,"LINESTRING (127.3004471 35.629466, 127.3000342 35.629386)"
16,88,"LINESTRING (127.2883705 35.6106352, 127.2888097 35.6102952)"
17,88,"LINESTRING (127.1987611 35.7987536, 127.1994565 35.7968944)"
18,88,"LINESTRING (127.1809956 35.8450437, 127.1812692 35.8452987)"
19,88,"LINESTRING (127.3030485 35.6296894, 127.3026245 35.6296545)"
20,88,"LINESTRING (127.2976846 35.6274282, 127.2973802 35.6268335)"
21,88,"LINESTRING (127.3053597 35.6425597, 127.3056079 35.6417892)"
22,88,"LINESTRING (127.3017007 35.6611402, 127.3022504 35.6600231)"
23,88,"LINESTRING (127.2903038 35.6089462, 127.2903494 35.6088155)"
24,88,"LINESTRING (127.2950315 35.6210896, 127.2949511 35.6210074)"
25,88,"LINESTRING (127.219879 35.7528931, 127.2199845 35.7524587)"
26,88,"LINESTRING (127.2288808 35.7416848, 127.2301552 35.740585)"
27,88,"LINESTRING (127.1913343 35.8272259, 127.1915459 35.8263465)"
28,88,"LINESTRING (127.2399154 35.7197039, 127.2405879 35.7179075)"
29,88,"LINESTRING (127.2864902 35.6130898, 127.2862174 35.612698)"
30,88,"LINESTRING (127.2972088 35.6264581, 127.2971265 35.6262732)"
31,88,"LINESTRING (127.1886505 35.8349125, 127.1886972 35.8345917)"
32,88,"LINESTRING (127.2006193 35.7913767, 127.2008744 35.7903378)"
33,88,"LINESTRING (127.2877114 35.6147591, 127.2875012 35.6145)"
34,88,"LINESTRING (127.268069 35.689279, 127.2688991 35.6888604)"
35,88,"LINESTRING (127.2938762 35.619893, 127.2935403 35.6195516)"
36,88,"LINESTRING (127.1946074 35.8065855, 127.1951305 35.8058294)"
37,88,"LINESTRING (127.2671801 35.6897659, 127.268069 35.689279)"
38,88,"LINESTRING (127.311953 35.6297821, 127.3111356 35.6298457)"
39,88,"LINESTRING (127.1994565 35.7968944, 127.1996954 35.7960538)"
40,88,"LINESTRING (127.2702085 35.6882011, 127.2709379 35.6878301)"
41,88,"LINESTRING (127.196172 35.8041019, 127.1968338 35.802963)"
42,88,"LINESTRING (127.2388597 35.7233911, 127.2388933 35.7232551)"
43,88,"LINESTRING (127.1833476 35.8469911, 127.1836951 35.8470398)"
44,88,"LINESTRING (127.3109677 35.6298626, 127.3096797 35.6299688)"
45,88,"LINESTRING (127.1887966 35.8340852, 127.1890105 35.8334573)"
46,88,"LINESTRING (127.294052 35.620253, 127.2940466 35.6201791)"
47,88,"LINESTRING (127.2930932 35.6190666, 127.292884 35.6188363)"
48,88,"LINESTRING (127.296643 35.6240191, 127.2965162 35.6234752)"
49,88,"LINESTRING (127.2076942 35.7807243, 127.210917 35.7777603)"
50,88,"LINESTRING (127.2976155 35.627676, 127.2975736 35.6276372)"
51,88,"LINESTRING (127.1826813 35.8466395, 127.1828502 35.8467698)"
52,88,"LINESTRING (127.1735246 35.8419446, 127.1738618 35.8420781)"
53,88,"LINESTRING (127.2886346 35.6155695, 127.2883866 35.6154185)"
54,88,"LINESTRING (127.1951305 35.8058294, 127.1956206 35.8050228)"
55,88,"LINESTRING (127.313932 35.6317021, 127.3141235 35.631513)"
56,88,"LINESTRING (127.2012974 35.7890811, 127.2016516 35.7881713)"
57,88,"LINESTRING (127.2040613 35.7843877, 127.2043982 35.7839711)"
58,88,"LINESTRING (127.1818594 35.8458556, 127.182444 35.8464342)"
59,88,"LINESTRING (127.2862174 35.612698, 127.2860017 35.6124478)"
60,88,"LINESTRING (127.179291 35.8440258, 127.1795751 35.8441392)"
61,88,"LINESTRING (127.201964 35.7874697, 127.2023317 35.7867881)"
62,88,"LINESTRING (127.2634792 35.6925808, 127.2648468 35.6913411)"
63,88,"LINESTRING (127.3046935 35.6299184, 127.3044285 35.629881)"
64,88,"LINESTRING (127.2339771 35.7363053, 127.2342061 35.7359461)"
65,88,"LINESTRING (127.3123936 35.6297846, 127.311953 35.6297821)"
66,88,"LINESTRING (127.1894575 35.8440425, 127.189432 35.8426459)"
67,88,"LINESTRING (127.217117 35.7682098, 127.2173304 35.7670192)"
68,88,"LINESTRING (127.1723661 35.8414672, 127.1730172 35.8417368)"
69,88,"LINESTRING (127.2008744 35.7903378, 127.2012974 35.7890811)"
70,88,"LINESTRING (127.3026714 35.6590725, 127.3027037 35.6589842)"
71,88,"LINESTRING (127.2908344 35.6167536, 127.2907638 35.6167174)"
72,88,"LINESTRING (127.2229798 35.7470207, 127.2234926 35.7464854)"
73,88,"LINESTRING (127.2477502 35.7094501, 127.2481579 35.7091723)"
74,88,"LINESTRING (127.1860906 35.8467305, 127.1862601 35.8466958)"
75,88,"LINESTRING (127.1713745 35.8410705, 127.1716553 35.841193)"
76,88,"LINESTRING (127.2882268 35.6153037, 127.2881067 35.6151971)"
77,88,"LINESTRING (127.2968899 35.6255036, 127.2967727 35.6247001)"
78,88,"LINESTRING (127.190754 35.8292783, 127.1908861 35.8289063)"
79,88,"LINESTRING (127.2932972 35.6037245, 127.2934098 35.6033135)"
80,88,"LINESTRING (127.1902938 35.8305953, 127.1904169 35.8302747)"
81,88,"LINESTRING (127.3051571 35.6299832, 127.3046935 35.6299184)"
82,88,"LINESTRING (127.2996666 35.6642809, 127.3003417 35.6633822)"
83,88,"LINESTRING (127.1913579 35.8137135, 127.1914294 35.813252)"
84,88,"LINESTRING (127.1915459 35.8263465, 127.1916182 35.8259635)"
85,88,"LINESTRING (127.2965127 35.6675828, 127.2973989 35.6666664)"
86,88,"LINESTRING (127.2747689 35.6857203, 127.2756768 35.6851152)"
87,88,"LINESTRING (127.2314912 35.7392427, 127.2326799 35.7379822)"
88,88,"LINESTRING (127.2898387 35.616228, 127.2891991 35.6158906)"
89,88,"LINESTRING (127.2890553 35.6101053, 127.2892633 35.6099335)"
90,88,"LINESTRING (127.3076053 35.6301133, 127.3070354 35.6301214)"
91,88,"LINESTRING (127.1847608 35.8469615, 127.1850132 35.8469657)"
92,88,"LINESTRING (127.2531123 35.7060828, 127.2540364 35.7053571)"
93,88,"LINESTRING (127.1743825 35.8422959, 127.1745107 35.8423521)"
94,88,"LINESTRING (127.2979486 35.6278596, 127.2978353 35.6276791)"
95,88,"LINESTRING (127.2975662 35.6275209, 127.297595 35.6274749)"
96,88,"LINESTRING (127.2969324 35.6257156, 127.2968899 35.6255036)"
97,88,"LINESTRING (127.3005343 35.6294824, 127.3004471 35.629466)"
98,88,"LINESTRING (127.2890745 35.6158245, 127.2890117 35.6157911)"
99,88,"LINESTRING (127.3010267 35.6295517, 127.3008379 35.6295226)"
100,88,"LINESTRING (127.2899968 35.6093766, 127.290153 35.6091966)"
101,88,"LINESTRING (127.2195406 35.7544512, 127.2197275 35.7535067)"
102,88,"LINESTRING (127.1697252 35.8403871, 127.1698877 35.8404533)"
103,88,"LINESTRING (127.2177817 35.7645056, 127.2179692 35.7634151)"
104,88,"LINESTRING (127.1702625 35.8406086, 127.1702647 35.8406095)"
105,88,"LINESTRING (127.1815439 35.8455429, 127.1818594 35.8458556)"
106,88,"LINESTRING (127.2939599 35.6199779, 127.2938762 35.619893)"
107,88,"LINESTRING (127.1893361 35.841112, 127.189284 35.8408513)"
108,88,"LINESTRING (127.3108017 35.6342263, 127.3120433 35.6332112)"
109,88,"LINESTRING (127.2934379 35.6194477, 127.2933035 35.6193005)"
110,88,"LINESTRING (127.1836951 35.8470398, 127.1840749 35.8470516)"
111,88,"LINESTRING (127.2074233 35.7809815, 127.2076942 35.7807243)"
112,88,"LINESTRING (127.1912334 35.8164009, 127.1912158 35.8160979)"
113,88,"LINESTRING (127.2991196 35.6290076, 127.2989234 35.6288801)"
114,88,"LINESTRING (127.2892633 35.6099335, 127.2894879 35.6097553)"
115,88,"LINESTRING (127.2977314 35.6277051, 127.2976817 35.6276996)"
116,88,"LINESTRING (127.2192493 35.7561257, 127.2193735 35.7554002)"
117,88,"LINESTRING (127.3070354 35.6301214, 127.306534 35.6301035)"
118,88,"LINESTRING (127.1840749 35.8470516, 127.1847608 35.8469615)"
119,88,"LINESTRING (127.289042 35.6101161, 127.2890553 35.6101053)"
120,88,"LINESTRING (127.2813208 35.6802738, 127.2851342 35.6762414)"
121,88,"LINESTRING (127.2964714 35.6232948, 127.2964299 35.6231369)"
122,88,"LINESTRING (127.1710915 35.8409525, 127.1713745 35.8410705)"
123,88,"LINESTRING (127.2863066 35.6750208, 127.2873689 35.6740453)"
124,88,"LINESTRING (127.3037201 35.6558094, 127.303831 35.6552073)"
125,88,"LINESTRING (127.1892715 35.8451709, 127.1893556 35.8449223)"
126,88,"LINESTRING (127.1912596 35.8167814, 127.1912355 35.8164442)"
127,88,"LINESTRING (127.1828502 35.8467698, 127.1831109 35.8469129)"
128,88,"LINESTRING (127.1968338 35.802963, 127.1981222 35.8002902)"
129,88,"LINESTRING (127.2248283 35.7453065, 127.2259855 35.7442578)"
130,88,"LINESTRING (127.2978353 35.6276791, 127.2977844 35.627698)"
131,88,"LINESTRING (127.2808587 35.6807536, 127.2813208 35.6802738)"
132,88,"LINESTRING (127.2872779 35.614184, 127.287115 35.6139781)"
133,88,"LINESTRING (127.1862601 35.8466958, 127.1866913 35.8466005)"
134,88,"LINESTRING (127.2581649 35.7007058, 127.2591254 35.6992651)"
135,88,"LINESTRING (127.2553184 35.7043859, 127.2559395 35.7037236)"
136,88,"LINESTRING (127.1748136 35.8424837, 127.1749363 35.8425417)"
137,88,"LINESTRING (127.1694079 35.8402636, 127.1694433 35.8402781)"
138,88,"LINESTRING (127.2867091 35.6134003, 127.2865936 35.6132324)"
139,88,"LINESTRING (127.29702 35.6260169, 127.2969324 35.6257156)"
140,88,"LINESTRING (127.1890045 35.8395477, 127.1887516 35.8385084)"
141,88,"LINESTRING (127.3142966 35.6307144, 127.3142351 35.6305646)"
142,88,"LINESTRING (127.2928436 35.6045181, 127.2929677 35.6043596)"
143,88,"LINESTRING (127.1698877 35.8404533, 127.1701574 35.840565)"
144,88,"LINESTRING (127.1885249 35.8367398, 127.1885299 35.8360194)"
145,88,"LINESTRING (127.1887447 35.8343276, 127.1887966 35.8340852)"
146,88,"LINESTRING (127.2395029 35.7210861, 127.2399154 35.7197039)"
147,88,"LINESTRING (127.2903518 35.6074766, 127.2903827 35.6070538)"
148,88,"LINESTRING (127.2903886 35.6085812, 127.2903934 35.6084477)"
149,88,"LINESTRING (127.1999479 35.7951105, 127.1999625 35.7950429)"
