index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1565665,37.5857703/127.1565548,37.5858613",68,"127.1565665,37.5857703","127.1565548,37.5858613",37.5857703,127.1565665,37.5858613,127.1565548
1,"127.1387948,37.6276019/127.1387868,37.6276244",68,"127.1387948,37.6276019","127.1387868,37.6276244",37.6276019,127.1387948,37.6276244,127.1387868
2,"127.1264107,37.641124/127.1263449,37.6411355",68,"127.1264107,37.641124","127.1263449,37.6411355",37.641124,127.1264107,37.6411355,127.1263449
3,"127.1473155,37.5088114/127.1475413,37.5091501",68,"127.1473155,37.5088114","127.1475413,37.5091501",37.5088114,127.1473155,37.5091501,127.1475413
4,"127.135386,37.6424293/127.1354384,37.6423762",68,"127.135386,37.6424293","127.1354384,37.6423762",37.6424293,127.135386,37.6423762,127.1354384
5,"127.1073898,37.6441304/127.1072998,37.6442247",68,"127.1073898,37.6441304","127.1072998,37.6442247",37.6441304,127.1073898,37.6442247,127.1072998
6,"127.1054101,37.6436001/127.1053918,37.643628",68,"127.1054101,37.6436001","127.1053918,37.643628",37.6436001,127.1054101,37.643628,127.1053918
7,"127.1333447,37.4778819/127.1338748,37.4784298",68,"127.1333447,37.4778819","127.1338748,37.4784298",37.4778819,127.1333447,37.4784298,127.1338748
8,"127.1054521,37.6435876/127.1054146,37.6435983",68,"127.1054521,37.6435876","127.1054146,37.6435983",37.6435876,127.1054521,37.6435983,127.1054146
9,"127.1395629,37.4948539/127.1404603,37.4966891",68,"127.1395629,37.4948539","127.1404603,37.4966891",37.4948539,127.1395629,37.4966891,127.1404603
10,"127.1514014,37.6035595/127.1470907,37.607152",68,"127.1514014,37.6035595","127.1470907,37.607152",37.6035595,127.1514014,37.607152,127.1470907
11,"127.1260254,37.4489377/127.1260663,37.4493597",68,"127.1260254,37.4489377","127.1260663,37.4493597",37.4489377,127.1260254,37.4493597,127.1260663
12,"127.1065134,37.6441662/127.1064275,37.6441209",68,"127.1065134,37.6441662","127.1064275,37.6441209",37.6441662,127.1065134,37.6441209,127.1064275
13,"127.1504123,37.511723/127.1509,37.5119741",68,"127.1504123,37.511723","127.1509,37.5119741",37.511723,127.1504123,37.5119741,127.1509
14,"127.1418224,37.6151798/127.1416839,37.6157237",68,"127.1418224,37.6151798","127.1416839,37.6157237",37.6151798,127.1418224,37.6157237,127.1416839
15,"127.1089179,37.643674/127.1086475,37.6435838",68,"127.1089179,37.643674","127.1086475,37.6435838",37.643674,127.1089179,37.6435838,127.1086475
16,"127.1566247,37.5962748/127.1565363,37.5965404",68,"127.1566247,37.5962748","127.1565363,37.5965404",37.5962748,127.1566247,37.5965404,127.1565363
17,"127.1567992,37.5955326/127.1566247,37.5962748",68,"127.1567992,37.5955326","127.1566247,37.5962748",37.5955326,127.1567992,37.5962748,127.1566247
18,"127.1077746,37.6431744/127.1077382,37.6431986",68,"127.1077746,37.6431744","127.1077382,37.6431986",37.6431744,127.1077746,37.6431986,127.1077382
19,"127.129977,37.475499/127.1311067,37.4762353",68,"127.129977,37.475499","127.1311067,37.4762353",37.475499,127.129977,37.4762353,127.1311067
20,"127.1337572,37.6415012/127.1335614,37.6414357",68,"127.1337572,37.6415012","127.1335614,37.6414357",37.6415012,127.1337572,37.6414357,127.1335614
21,"127.1343619,37.6392993/127.1344247,37.639441",68,"127.1343619,37.6392993","127.1344247,37.639441",37.6392993,127.1343619,37.639441,127.1344247
22,"127.1341636,37.4788011/127.1342255,37.4788806",68,"127.1341636,37.4788011","127.1342255,37.4788806",37.4788011,127.1341636,37.4788806,127.1342255
23,"127.1253795,37.641301/127.1253409,37.6413081",68,"127.1253795,37.641301","127.1253409,37.6413081",37.641301,127.1253795,37.6413081,127.1253409
24,"127.111262,37.6447741/127.1110257,37.6446472",68,"127.111262,37.6447741","127.1110257,37.6446472",37.6447741,127.111262,37.6446472,127.1110257
25,"127.1550115,37.5997492/127.1546041,37.600379",68,"127.1550115,37.5997492","127.1546041,37.600379",37.5997492,127.1550115,37.600379,127.1546041
26,"127.1076826,37.6432084/127.1076327,37.6432073",68,"127.1076826,37.6432084","127.1076327,37.6432073",37.6432084,127.1076826,37.6432073,127.1076327
27,"127.1570433,37.5897412/127.1570486,37.5898259",68,"127.1570433,37.5897412","127.1570486,37.5898259",37.5897412,127.1570433,37.5898259,127.1570486
28,"127.111453,37.6448766/127.1114248,37.6448612",68,"127.111453,37.6448766","127.1114248,37.6448612",37.6448766,127.111453,37.6448612,127.1114248
29,"127.1311067,37.4762353/127.1316715,37.476604",68,"127.1311067,37.4762353","127.1316715,37.476604",37.4762353,127.1311067,37.476604,127.1316715
30,"127.1084745,37.6435075/127.1082292,37.6433751",68,"127.1084745,37.6435075","127.1082292,37.6433751",37.6435075,127.1084745,37.6433751,127.1082292
31,"127.1168559,37.6423624/127.1167222,37.642353",68,"127.1168559,37.6423624","127.1167222,37.642353",37.6423624,127.1168559,37.642353,127.1167222
32,"127.1235456,37.4334614/127.1234353,37.4340334",68,"127.1235456,37.4334614","127.1234353,37.4340334",37.4334614,127.1235456,37.4340334,127.1234353
33,"127.1492458,37.5109696/127.1498911,37.5113862",68,"127.1492458,37.5109696","127.1498911,37.5113862",37.5109696,127.1492458,37.5113862,127.1498911
34,"127.1441011,37.5040039/127.1445605,37.5047209",68,"127.1441011,37.5040039","127.1445605,37.5047209",37.5040039,127.1441011,37.5047209,127.1445605
35,"127.1120187,37.6442223/127.111944,37.6444068",68,"127.1120187,37.6442223","127.111944,37.6444068",37.6442223,127.1120187,37.6444068,127.111944
36,"127.1408621,37.6190833/127.1408459,37.6191454",68,"127.1408621,37.6190833","127.1408459,37.6191454",37.6190833,127.1408621,37.6191454,127.1408459
37,"127.1038312,37.6446431/127.1037531,37.6446302",68,"127.1038312,37.6446431","127.1037531,37.6446302",37.6446431,127.1038312,37.6446302,127.1037531
38,"127.1347615,37.6424075/127.1348994,37.6424908",68,"127.1347615,37.6424075","127.1348994,37.6424908",37.6424075,127.1347615,37.6424908,127.1348994
39,"127.1253409,37.6413081/127.1251094,37.6413497",68,"127.1253409,37.6413081","127.1251094,37.6413497",37.6413081,127.1253409,37.6413497,127.1251094
40,"127.1350239,37.6425246/127.1350931,37.6425221",68,"127.1350239,37.6425246","127.1350931,37.6425221",37.6425246,127.1350239,37.6425221,127.1350931
41,"127.1226962,37.4396331/127.1227069,37.4397719",68,"127.1226962,37.4396331","127.1227069,37.4397719",37.4396331,127.1226962,37.4397719,127.1227069
42,"127.1251094,37.6413497/127.1249994,37.6413701",68,"127.1251094,37.6413497","127.1249994,37.6413701",37.6413497,127.1251094,37.6413701,127.1249994
43,"127.1042232,37.6446948/127.1040249,37.6446743",68,"127.1042232,37.6446948","127.1040249,37.6446743",37.6446948,127.1042232,37.6446743,127.1040249
44,"127.1123391,37.6420998/127.1123606,37.6423243",68,"127.1123391,37.6420998","127.1123606,37.6423243",37.6420998,127.1123391,37.6423243,127.1123606
45,"127.1258236,37.4549456/127.1255965,37.4565006",68,"127.1258236,37.4549456","127.1255965,37.4565006",37.4549456,127.1258236,37.4565006,127.1255965
46,"127.1345992,37.6336658/127.1343822,37.6342276",68,"127.1345992,37.6336658","127.1343822,37.6342276",37.6336658,127.1345992,37.6342276,127.1343822
47,"127.1229992,37.4409825/127.1249997,37.4458148",68,"127.1229992,37.4409825","127.1249997,37.4458148",37.4409825,127.1229992,37.4458148,127.1249997
48,"127.1368283,37.4888523/127.1368551,37.4889272",68,"127.1368283,37.4888523","127.1368551,37.4889272",37.4888523,127.1368283,37.4889272,127.1368551
49,"127.1342255,37.4788806/127.1347643,37.4797025",68,"127.1342255,37.4788806","127.1347643,37.4797025",37.4788806,127.1342255,37.4797025,127.1347643
50,"127.126304,37.6411417/127.1262836,37.6411452",68,"127.126304,37.6411417","127.1262836,37.6411452",37.6411417,127.126304,37.6411452,127.1262836
51,"127.1413934,37.6169784/127.1408621,37.6190833",68,"127.1413934,37.6169784","127.1408621,37.6190833",37.6169784,127.1413934,37.6190833,127.1408621
52,"127.125341,37.4705584/127.1255567,37.4712901",68,"127.125341,37.4705584","127.1255567,37.4712901",37.4705584,127.125341,37.4712901,127.1255567
53,"127.1073496,37.6437994/127.1073994,37.6438158",68,"127.1073496,37.6437994","127.1073994,37.6438158",37.6437994,127.1073496,37.6438158,127.1073994
54,"127.1274442,37.4738037/127.1281485,37.4743143",68,"127.1274442,37.4738037","127.1281485,37.4743143",37.4738037,127.1274442,37.4743143,127.1281485
55,"127.1354582,37.6420374/127.1353883,37.6419669",68,"127.1354582,37.6420374","127.1353883,37.6419669",37.6420374,127.1354582,37.6419669,127.1353883
56,"127.1295222,37.6406534/127.129453,37.6406595",68,"127.1295222,37.6406534","127.129453,37.6406595",37.6406534,127.1295222,37.6406595,127.129453
57,"127.1073493,37.6436408/127.1073365,37.6437165",68,"127.1073493,37.6436408","127.1073365,37.6437165",37.6436408,127.1073493,37.6437165,127.1073365
58,"127.1339473,37.6415568/127.1338251,37.6415231",68,"127.1339473,37.6415568","127.1338251,37.6415231",37.6415568,127.1339473,37.6415231,127.1338251
59,"127.1055111,37.6435833/127.1054521,37.6435876",68,"127.1055111,37.6435833","127.1054521,37.6435876",37.6435833,127.1055111,37.6435876,127.1054521
60,"127.1362618,37.6313581/127.1360497,37.6316161",68,"127.1362618,37.6313581","127.1360497,37.6316161",37.6313581,127.1362618,37.6316161,127.1360497
61,"127.1077951,37.6431448/127.1077746,37.6431744",68,"127.1077951,37.6431448","127.1077746,37.6431744",37.6431448,127.1077951,37.6431744,127.1077746
62,"127.1360497,37.6316161/127.1352743,37.6325745",68,"127.1360497,37.6316161","127.1352743,37.6325745",37.6316161,127.1360497,37.6325745,127.1352743
63,"127.1338985,37.6374168/127.1338515,37.63798",68,"127.1338985,37.6374168","127.1338515,37.63798",37.6374168,127.1338985,37.63798,127.1338515
64,"127.1077382,37.6431986/127.1076826,37.6432084",68,"127.1077382,37.6431986","127.1076826,37.6432084",37.6431986,127.1077382,37.6432084,127.1076826
65,"127.1057229,37.6436074/127.1056517,37.6435639",68,"127.1057229,37.6436074","127.1056517,37.6435639",37.6436074,127.1057229,37.6435639,127.1056517
66,"127.105133,37.6443419/127.1050311,37.6445272",68,"127.105133,37.6443419","127.1050311,37.6445272",37.6443419,127.105133,37.6445272,127.1050311
67,"127.1470907,37.607152/127.1458498,37.6081659",68,"127.1470907,37.607152","127.1458498,37.6081659",37.607152,127.1470907,37.6081659,127.1458498
68,"127.141537,37.6163416/127.1414489,37.6167578",68,"127.141537,37.6163416","127.1414489,37.6167578",37.6163416,127.141537,37.6167578,127.1414489
69,"127.1458498,37.6081659/127.145249,37.6087166",68,"127.1458498,37.6081659","127.145249,37.6087166",37.6081659,127.1458498,37.6087166,127.145249
70,"127.1074895,37.6439333/127.107456,37.6440495",68,"127.1074895,37.6439333","127.107456,37.6440495",37.6439333,127.1074895,37.6440495,127.107456
71,"127.1208153,37.6421183/127.1193348,37.6423777",68,"127.1208153,37.6421183","127.1193348,37.6423777",37.6421183,127.1208153,37.6423777,127.1193348
72,"127.1391243,37.6267159/127.1387948,37.6276019",68,"127.1391243,37.6267159","127.1387948,37.6276019",37.6267159,127.1391243,37.6276019,127.1387948
73,"127.1347643,37.4797025/127.1349928,37.480172",68,"127.1347643,37.4797025","127.1349928,37.480172",37.4797025,127.1347643,37.480172,127.1349928
74,"127.1307126,37.6406021/127.1305063,37.6405934",68,"127.1307126,37.6406021","127.1305063,37.6405934",37.6406021,127.1307126,37.6405934,127.1305063
75,"127.1365661,37.4878673/127.1368272,37.4888478",68,"127.1365661,37.4878673","127.1368272,37.4888478",37.4878673,127.1365661,37.4888478,127.1368272
76,"127.1227132,37.4398504/127.1228203,37.4403663",68,"127.1227132,37.4398504","127.1228203,37.4403663",37.4398504,127.1227132,37.4403663,127.1228203
77,"127.1059305,37.6437821/127.105919,37.6436063",68,"127.1059305,37.6437821","127.105919,37.6436063",37.6437821,127.1059305,37.6436063,127.105919
78,"127.1338251,37.6415231/127.1337572,37.6415012",68,"127.1338251,37.6415231","127.1337572,37.6415012",37.6415231,127.1338251,37.6415012,127.1337572
79,"127.1259623,37.4484354/127.1259767,37.4484923",68,"127.1259623,37.4484354","127.1259767,37.4484923",37.4484354,127.1259623,37.4484923,127.1259767
80,"127.1524747,37.5125412/127.1534241,37.5127667",68,"127.1524747,37.5125412","127.1534241,37.5127667",37.5125412,127.1524747,37.5127667,127.1534241
81,"127.128912,37.6407308/127.1283142,37.6408217",68,"127.128912,37.6407308","127.1283142,37.6408217",37.6407308,127.128912,37.6408217,127.1283142
82,"127.1160334,37.6422885/127.1156346,37.6422449",68,"127.1160334,37.6422885","127.1156346,37.6422449",37.6422885,127.1160334,37.6422449,127.1156346
83,"127.1450659,37.5055075/127.1451995,37.5057161",68,"127.1450659,37.5055075","127.1451995,37.5057161",37.5055075,127.1450659,37.5057161,127.1451995
84,"127.1249994,37.6413701/127.1233918,37.6416552",68,"127.1249994,37.6413701","127.1233918,37.6416552",37.6413701,127.1249994,37.6416552,127.1233918
85,"127.126211,37.6411576/127.1255474,37.6412718",68,"127.126211,37.6411576","127.1255474,37.6412718",37.6411576,127.126211,37.6412718,127.1255474
86,"127.1131973,37.6418556/127.112928,37.6417619",68,"127.1131973,37.6418556","127.112928,37.6417619",37.6418556,127.1131973,37.6417619,127.112928
87,"127.1081806,37.643347/127.1081026,37.6433026",68,"127.1081806,37.643347","127.1081026,37.6433026",37.643347,127.1081806,37.6433026,127.1081026
88,"127.1260828,37.4501187/127.1260477,37.4519483",68,"127.1260828,37.4501187","127.1260477,37.4519483",37.4501187,127.1260828,37.4519483,127.1260477
89,"127.1253114,37.4703609/127.1253224,37.4704349",68,"127.1253114,37.4703609","127.1253224,37.4704349",37.4703609,127.1253114,37.4704349,127.1253224
90,"127.1231082,37.4357008/127.1228217,37.4378407",68,"127.1231082,37.4357008","127.1228217,37.4378407",37.4357008,127.1231082,37.4378407,127.1228217
91,"127.148724,37.51053/127.1492458,37.5109696",68,"127.148724,37.51053","127.1492458,37.5109696",37.51053,127.148724,37.5109696,127.1492458
92,"127.1082292,37.6433751/127.1081806,37.643347",68,"127.1082292,37.6433751","127.1081806,37.643347",37.6433751,127.1082292,37.643347,127.1081806
93,"127.1447893,37.6091308/127.1445707,37.6093591",68,"127.1447893,37.6091308","127.1445707,37.6093591",37.6091308,127.1447893,37.6093591,127.1445707
94,"127.1121588,37.6436477/127.1121495,37.6436981",68,"127.1121588,37.6436477","127.1121495,37.6436981",37.6436477,127.1121588,37.6436981,127.1121495
95,"127.1565422,37.5861298/127.1565606,37.5865734",68,"127.1565422,37.5861298","127.1565606,37.5865734",37.5861298,127.1565422,37.5865734,127.1565606
96,"127.1305063,37.6405934/127.130147,37.6405886",68,"127.1305063,37.6405934","127.130147,37.6405886",37.6405934,127.1305063,37.6405886,127.130147
97,"127.1267465,37.6410628/127.1267068,37.6410708",68,"127.1267465,37.6410628","127.1267068,37.6410708",37.6410628,127.1267465,37.6410708,127.1267068
98,"127.1254101,37.6412957/127.1253795,37.641301",68,"127.1254101,37.6412957","127.1253795,37.641301",37.6412957,127.1254101,37.641301,127.1253795
99,"127.1056517,37.6435639/127.1055111,37.6435833",68,"127.1056517,37.6435639","127.1055111,37.6435833",37.6435639,127.1056517,37.6435833,127.1055111
100,"127.1257601,37.4717685/127.126064,37.4722959",68,"127.1257601,37.4717685","127.126064,37.4722959",37.4717685,127.1257601,37.4722959,127.126064
101,"127.1353883,37.6419669/127.1352752,37.6419025",68,"127.1353883,37.6419669","127.1352752,37.6419025",37.6419669,127.1353883,37.6419025,127.1352752
102,"127.1193348,37.6423777/127.1189027,37.6424276",68,"127.1193348,37.6423777","127.1189027,37.6424276",37.6423777,127.1193348,37.6424276,127.1189027
103,"127.1513065,37.5121538/127.1518566,37.5123483",68,"127.1513065,37.5121538","127.1518566,37.5123483",37.5121538,127.1513065,37.5123483,127.1518566
