index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.136676,37.4343254/127.1365224,37.4342961",13,"127.136676,37.4343254","127.1365224,37.4342961",37.4343254,127.136676,37.4342961,127.1365224
1,"127.1382991,37.4338662/127.1382493,37.4341076",13,"127.1382991,37.4338662","127.1382493,37.4341076",37.4338662,127.1382991,37.4341076,127.1382493
2,"127.1264107,37.641124/127.1263449,37.6411355",13,"127.1264107,37.641124","127.1263449,37.6411355",37.641124,127.1264107,37.6411355,127.1263449
3,"127.1347285,37.6417386/127.1344239,37.6416908",13,"127.1347285,37.6417386","127.1344239,37.6416908",37.6417386,127.1347285,37.6416908,127.1344239
4,"127.1093388,37.6438277/127.1092472,37.6437859",13,"127.1093388,37.6438277","127.1092472,37.6437859",37.6438277,127.1093388,37.6437859,127.1092472
5,"127.158193,37.5818154/127.157907,37.5821796",13,"127.158193,37.5818154","127.157907,37.5821796",37.5818154,127.158193,37.5821796,127.157907
6,"127.1256279,37.4629139/127.1257437,37.4644124",13,"127.1256279,37.4629139","127.1257437,37.4644124",37.4629139,127.1256279,37.4644124,127.1257437
7,"127.1845553,37.5180683/127.1845858,37.5180783",13,"127.1845553,37.5180683","127.1845858,37.5180783",37.5180683,127.1845553,37.5180783,127.1845858
8,"127.1569936,37.5931599/127.1569695,37.594218",13,"127.1569936,37.5931599","127.1569695,37.594218",37.5931599,127.1569936,37.594218,127.1569695
9,"127.1335614,37.6414357/127.1334992,37.6414139",13,"127.1335614,37.6414357","127.1334992,37.6414139",37.6414357,127.1335614,37.6414139,127.1334992
10,"127.1473155,37.5088114/127.1475413,37.5091501",13,"127.1473155,37.5088114","127.1475413,37.5091501",37.5088114,127.1473155,37.5091501,127.1475413
11,"127.1226868,37.4394879/127.1226962,37.4396331",13,"127.1226868,37.4394879","127.1226962,37.4396331",37.4394879,127.1226868,37.4396331,127.1226962
12,"127.1387948,37.6276019/127.1387868,37.6276244",13,"127.1387948,37.6276019","127.1387868,37.6276244",37.6276019,127.1387948,37.6276244,127.1387868
13,"127.1349122,37.4339495/127.134876,37.4339449",13,"127.1349122,37.4339495","127.134876,37.4339449",37.4339495,127.1349122,37.4339449,127.134876
