index,count,geometry
0,21,"LINESTRING (127.1372043 37.0425382, 127.137321 37.0418949)"
1,21,"LINESTRING (126.9630027 37.5096523, 126.9630449 37.5096057)"
2,21,"LINESTRING (126.9662722 37.5071857, 126.9664673 37.5071073)"
3,21,"LINESTRING (126.9845122 37.5001027, 126.9846498 37.4999997)"
4,21,"LINESTRING (127.1216409 37.0939629, 127.1217889 37.0936262)"
5,21,"LINESTRING (127.0746374 36.9721248, 127.0745337 36.971991)"
6,21,"LINESTRING (126.9440554 37.5164501, 126.9449224 37.516575)"
7,21,"LINESTRING (126.9859851 37.4988004, 126.9862578 37.498624)"
8,21,"LINESTRING (127.1033497 37.3333333, 127.1033536 37.3328015)"
9,21,"LINESTRING (127.0659802 36.9684977, 127.065603 36.9684485)"
10,21,"LINESTRING (127.0193449 37.5008328, 127.0196365 37.4999993)"
11,21,"LINESTRING (127.0655048 36.968532, 127.0654123 36.9690076)"
12,21,"LINESTRING (127.1032002 37.3561748, 127.1032192 37.3536347)"
13,21,"LINESTRING (127.1409236 36.9949033, 127.1409 36.9948951)"
14,21,"LINESTRING (127.0260547 37.4829634, 127.0263358 37.4821605)"
15,21,"LINESTRING (127.0171138 37.5033087, 127.0172369 37.5031569)"
16,21,"LINESTRING (127.0040311 37.502346, 127.0051743 37.5027825)"
17,21,"LINESTRING (127.1343552 36.9929424, 127.1342149 36.9929167)"
18,21,"LINESTRING (127.1159711 36.987821, 127.1159599 36.9878155)"
19,21,"LINESTRING (127.0711772 37.4288645, 127.0715717 37.4284693)"
20,21,"LINESTRING (127.1371789 37.0426751, 127.1372043 37.0425382)"
21,21,"LINESTRING (127.0775498 36.9795829, 127.0776704 36.979523)"
22,21,"LINESTRING (127.0768064 36.9791052, 127.0767924 36.9791962)"
23,21,"LINESTRING (127.0834549 37.1461009, 127.0834667 37.1460135)"
24,21,"LINESTRING (127.1035729 37.2831068, 127.1035749 37.2829247)"
25,21,"LINESTRING (127.1005012 37.3977527, 127.1005186 37.3976536)"
26,21,"LINESTRING (127.1036741 37.2659545, 127.1036744 37.265666)"
27,21,"LINESTRING (127.0953478 37.1956125, 127.0953431 37.1939683)"
28,21,"LINESTRING (127.1049299 37.1211827, 127.1057897 37.1205609)"
29,21,"LINESTRING (127.1418579 37.0240279, 127.1426241 37.0210248)"
30,21,"LINESTRING (127.0703532 36.9704003, 127.0695401 36.9697474)"
31,21,"LINESTRING (126.9161927 37.5154044, 126.9162349 37.5153614)"
32,21,"LINESTRING (127.0960619 37.2140703, 127.0958868 37.2134982)"
33,21,"LINESTRING (127.153199 36.9966272, 127.1531104 36.9963502)"
34,21,"LINESTRING (126.947116 37.5166601, 126.9474015 37.5166037)"
35,21,"LINESTRING (127.115683 36.9876839, 127.115414 36.9875523)"
36,21,"LINESTRING (126.9206773 37.5165496, 126.9227025 37.5158645)"
37,21,"LINESTRING (127.1030907 37.3754622, 127.1031247 37.3741499)"
