index,count,geometry
0,169,"LINESTRING (127.1538856 37.5681527, 127.1561434 37.5691707)"
1,169,"LINESTRING (127.1474444 37.5662814, 127.1479336 37.5662874)"
2,169,"LINESTRING (127.1603359 37.5710847, 127.1621887 37.5718011)"
3,169,"LINESTRING (127.1416219 37.5667488, 127.1418179 37.5667314)"
4,169,"LINESTRING (127.1566124 37.5693829, 127.1566519 37.5694011)"
5,169,"LINESTRING (127.1482981 37.5663011, 127.1484758 37.5663079)"
6,169,"LINESTRING (127.1499582 37.5665341, 127.150242 37.5666088)"
7,169,"LINESTRING (127.1404007 37.566856, 127.1408029 37.5668211)"
8,169,"LINESTRING (127.1521115 37.5673498, 127.1533647 37.567916)"
9,169,"LINESTRING (127.150242 37.5666088, 127.1507079 37.5667598)"
10,169,"LINESTRING (127.1566519 37.5694011, 127.1576373 37.5698402)"
11,169,"LINESTRING (127.1408029 37.5668211, 127.1416219 37.5667488)"
12,169,"LINESTRING (127.1582182 37.5701024, 127.1587516 37.5703437)"
13,169,"LINESTRING (127.151151 37.5669243, 127.1520742 37.5673326)"
14,169,"LINESTRING (127.1589493 37.5704425, 127.1603359 37.5710847)"
15,169,"LINESTRING (127.1429111 37.5666346, 127.1430697 37.5666207)"
16,169,"LINESTRING (127.1479336 37.5662874, 127.1482981 37.5663011)"
17,169,"LINESTRING (127.1467218 37.566309, 127.1471783 37.566286)"
18,169,"LINESTRING (127.1496572 37.5664746, 127.1498213 37.5665066)"
19,169,"LINESTRING (127.1498937 37.5665212, 127.1499582 37.5665341)"
20,169,"LINESTRING (127.1587516 37.5703437, 127.1588115 37.5703745)"
21,169,"LINESTRING (127.1430697 37.5666207, 127.1443373 37.5665091)"
22,169,"LINESTRING (127.1418179 37.5667314, 127.1429111 37.5666346)"
23,169,"LINESTRING (127.1576385 37.5698402, 127.1582182 37.5701024)"
24,169,"LINESTRING (127.1471783 37.566286, 127.1474444 37.5662814)"
25,169,"LINESTRING (127.1443373 37.5665091, 127.1459085 37.566366)"
26,169,"LINESTRING (127.1507079 37.5667598, 127.151151 37.5669243)"
27,169,"LINESTRING (127.1576373 37.5698402, 127.1576385 37.5698402)"
28,169,"LINESTRING (127.1562406 37.5692151, 127.1564903 37.5693276)"
29,169,"LINESTRING (127.1484758 37.5663079, 127.1488086 37.5663369)"
30,169,"LINESTRING (127.1520742 37.5673326, 127.1521115 37.5673498)"
31,169,"LINESTRING (127.1533647 37.567916, 127.1538856 37.5681527)"
32,169,"LINESTRING (127.1459085 37.566366, 127.1467218 37.566309)"
33,169,"LINESTRING (127.1488086 37.5663369, 127.1492047 37.5663948)"
34,169,"LINESTRING (127.1564903 37.5693276, 127.1566124 37.5693829)"
35,169,"LINESTRING (127.1561434 37.5691707, 127.1562406 37.5692151)"
36,169,"LINESTRING (127.1588115 37.5703745, 127.1589493 37.5704425)"
37,169,"LINESTRING (127.1494943 37.5664425, 127.1496572 37.5664746)"
38,169,"LINESTRING (127.1492047 37.5663948, 127.1494943 37.5664425)"
39,169,"LINESTRING (127.1498213 37.5665066, 127.1498937 37.5665212)"
40,160,"LINESTRING (127.3365585 37.6348223, 127.3385057 37.6347646)"
41,160,"LINESTRING (127.7139122 37.7500315, 127.7141325 37.7500455)"
42,160,"LINESTRING (127.4885893 37.6554577, 127.4898532 37.6566936)"
43,160,"LINESTRING (127.3136965 37.631348, 127.3144414 37.6312374)"
44,160,"LINESTRING (127.2289819 37.5957745, 127.2298739 37.5956494)"
45,160,"LINESTRING (127.4523865 37.6486832, 127.4526789 37.6487482)"
46,160,"LINESTRING (127.4474123 37.6485999, 127.4485097 37.6484887)"
47,160,"LINESTRING (127.5474385 37.7067502, 127.5474668 37.7067926)"
48,160,"LINESTRING (127.2266832 37.5961576, 127.2267739 37.5961416)"
49,160,"LINESTRING (127.2615364 37.6056406, 127.2616723 37.6056715)"
50,160,"LINESTRING (127.7121058 37.7498923, 127.7122091 37.7499021)"
51,160,"LINESTRING (127.4224637 37.6467817, 127.4234993 37.6473078)"
52,160,"LINESTRING (127.2157981 37.5964735, 127.2158241 37.5964799)"
53,160,"LINESTRING (127.4547463 37.6492754, 127.4555443 37.6494496)"
54,160,"LINESTRING (127.4977491 37.6715499, 127.4977502 37.6715499)"
55,160,"LINESTRING (127.5942865 37.726966, 127.5952231 37.7272906)"
56,160,"LINESTRING (127.1733231 37.5771559, 127.1737867 37.5773158)"
57,160,"LINESTRING (127.2737126 37.6129826, 127.2746624 37.6143698)"
58,160,"LINESTRING (127.5728102 37.7196092, 127.5735287 37.7198639)"
59,160,"LINESTRING (127.5322592 37.6835117, 127.5328309 37.6838198)"
60,160,"LINESTRING (127.288824 37.6290636, 127.2896244 37.6293742)"
61,160,"LINESTRING (127.3965717 37.6345964, 127.396659 37.6346199)"
62,160,"LINESTRING (127.351397 37.6341263, 127.3524591 37.6341078)"
63,160,"LINESTRING (127.6987438 37.746395, 127.6998773 37.7466428)"
64,160,"LINESTRING (127.4399154 37.6491408, 127.4406988 37.6491042)"
65,160,"LINESTRING (127.5551986 37.7132842, 127.5560238 37.7137021)"
66,160,"LINESTRING (127.2562945 37.6048817, 127.2565957 37.6049319)"
67,160,"LINESTRING (127.5282063 37.6818471, 127.5299293 37.6824658)"
68,160,"LINESTRING (127.1903608 37.5814697, 127.1907238 37.5816166)"
69,160,"LINESTRING (127.5366192 37.6865497, 127.5370935 37.6869903)"
70,160,"LINESTRING (127.3785832 37.6328279, 127.3792886 37.6325961)"
71,160,"LINESTRING (127.3311176 37.6345984, 127.331794 37.6347093)"
72,160,"LINESTRING (127.2708471 37.6100116, 127.2718496 37.6108176)"
73,160,"LINESTRING (127.2412789 37.597264, 127.24146 37.5973212)"
74,160,"LINESTRING (127.5108992 37.6771242, 127.5123497 37.6776495)"
75,160,"LINESTRING (127.4946616 37.6679498, 127.4947206 37.6680697)"
76,160,"LINESTRING (127.6885896 37.7433995, 127.6891587 37.7435725)"
77,160,"LINESTRING (127.2039884 37.5899422, 127.204028 37.5899693)"
78,160,"LINESTRING (127.4977502 37.6715499, 127.497765 37.6715607)"
79,160,"LINESTRING (127.6998773 37.7466428, 127.7011494 37.7469498)"
80,160,"LINESTRING (127.5003141 37.6728469, 127.5006917 37.6730047)"
81,160,"LINESTRING (127.3945868 37.6340827, 127.3949153 37.6341668)"
82,160,"LINESTRING (127.3687842 37.6341172, 127.3691989 37.6341663)"
83,160,"LINESTRING (127.1996278 37.5870414, 127.2014184 37.5882258)"
84,160,"LINESTRING (127.5095984 37.6766547, 127.5097492 37.676716)"
85,160,"LINESTRING (127.3019718 37.6323339, 127.3023786 37.6323662)"
86,160,"LINESTRING (127.2059926 37.5912695, 127.2064762 37.5915924)"
87,160,"LINESTRING (127.1890693 37.5810282, 127.1896472 37.5812163)"
88,160,"LINESTRING (127.6798237 37.7424452, 127.6807249 37.7424582)"
89,160,"LINESTRING (127.5305361 37.6826919, 127.5310012 37.6828955)"
90,160,"LINESTRING (127.6848366 37.7427249, 127.6876243 37.743191)"
91,160,"LINESTRING (127.7037249 37.7477854, 127.7046158 37.7481236)"
92,160,"LINESTRING (127.356936 37.6340295, 127.3624954 37.6339315)"
93,160,"LINESTRING (127.5448814 37.7011846, 127.5450723 37.7018136)"
94,160,"LINESTRING (127.5497171 37.7093974, 127.5505265 37.7101208)"
95,160,"LINESTRING (127.2956998 37.6310956, 127.2964598 37.6312916)"
96,160,"LINESTRING (127.2107957 37.5943982, 127.2112365 37.5946498)"
97,160,"LINESTRING (127.1747358 37.577578, 127.1759303 37.5779076)"
98,160,"LINESTRING (127.5476996 37.7071098, 127.5481016 37.707654)"
99,160,"LINESTRING (127.4045733 37.6382184, 127.4046945 37.6382843)"
