index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1372043,37.0425382/127.137321,37.0418949",21,"127.1372043,37.0425382","127.137321,37.0418949",37.0425382,127.1372043,37.0418949,127.137321
1,"126.9630027,37.5096523/126.9630449,37.5096057",21,"126.9630027,37.5096523","126.9630449,37.5096057",37.5096523,126.9630027,37.5096057,126.9630449
2,"126.9662722,37.5071857/126.9664673,37.5071073",21,"126.9662722,37.5071857","126.9664673,37.5071073",37.5071857,126.9662722,37.5071073,126.9664673
3,"126.9845122,37.5001027/126.9846498,37.4999997",21,"126.9845122,37.5001027","126.9846498,37.4999997",37.5001027,126.9845122,37.4999997,126.9846498
4,"127.1216409,37.0939629/127.1217889,37.0936262",21,"127.1216409,37.0939629","127.1217889,37.0936262",37.0939629,127.1216409,37.0936262,127.1217889
5,"127.0746374,36.9721248/127.0745337,36.971991",21,"127.0746374,36.9721248","127.0745337,36.971991",36.9721248,127.0746374,36.971991,127.0745337
6,"126.9440554,37.5164501/126.9449224,37.516575",21,"126.9440554,37.5164501","126.9449224,37.516575",37.5164501,126.9440554,37.516575,126.9449224
7,"126.9859851,37.4988004/126.9862578,37.498624",21,"126.9859851,37.4988004","126.9862578,37.498624",37.4988004,126.9859851,37.498624,126.9862578
8,"127.1033497,37.3333333/127.1033536,37.3328015",21,"127.1033497,37.3333333","127.1033536,37.3328015",37.3333333,127.1033497,37.3328015,127.1033536
9,"127.0659802,36.9684977/127.065603,36.9684485",21,"127.0659802,36.9684977","127.065603,36.9684485",36.9684977,127.0659802,36.9684485,127.065603
10,"127.0193449,37.5008328/127.0196365,37.4999993",21,"127.0193449,37.5008328","127.0196365,37.4999993",37.5008328,127.0193449,37.4999993,127.0196365
11,"127.0655048,36.968532/127.0654123,36.9690076",21,"127.0655048,36.968532","127.0654123,36.9690076",36.968532,127.0655048,36.9690076,127.0654123
12,"127.1032002,37.3561748/127.1032192,37.3536347",21,"127.1032002,37.3561748","127.1032192,37.3536347",37.3561748,127.1032002,37.3536347,127.1032192
13,"127.1409236,36.9949033/127.1409,36.9948951",21,"127.1409236,36.9949033","127.1409,36.9948951",36.9949033,127.1409236,36.9948951,127.1409
