index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"127.1801552,37.5475741/127.1798293,37.5483241",457,"127.1801552,37.5475741","127.1798293,37.5483241",37.5475741,127.1801552,37.5483241,127.1798293
1,"127.1738001,37.5628329/127.1735683,37.5632793",457,"127.1738001,37.5628329","127.1735683,37.5632793",37.5628329,127.1738001,37.5632793,127.1735683
2,"127.1698641,37.5679885/127.1688338,37.5692412",457,"127.1698641,37.5679885","127.1688338,37.5692412",37.5679885,127.1698641,37.5692412,127.1688338
3,"127.1832217,37.5412116/127.1828768,37.5419309",457,"127.1832217,37.5412116","127.1828768,37.5419309",37.5412116,127.1832217,37.5419309,127.1828768
4,"127.1887138,37.5344507/127.1884495,37.5345996",457,"127.1887138,37.5344507","127.1884495,37.5345996",37.5344507,127.1887138,37.5345996,127.1884495
5,"127.1884495,37.5345996/127.1881793,37.5347765",457,"127.1884495,37.5345996","127.1881793,37.5347765",37.5345996,127.1884495,37.5347765,127.1881793
6,"127.1822909,37.5431551/127.1820065,37.5437502",457,"127.1822909,37.5431551","127.1820065,37.5437502",37.5431551,127.1822909,37.5437502,127.1820065
7,"127.1742426,37.5618426/127.1741739,37.5620164",457,"127.1742426,37.5618426","127.1741739,37.5620164",37.5618426,127.1742426,37.5620164,127.1741739
8,"127.1820065,37.5437502/127.1818192,37.5441381",457,"127.1820065,37.5437502","127.1818192,37.5441381",37.5437502,127.1820065,37.5441381,127.1818192
9,"127.1881793,37.5347765/127.1876241,37.5351833",457,"127.1881793,37.5347765","127.1876241,37.5351833",37.5347765,127.1881793,37.5351833,127.1876241
10,"127.1809245,37.5458249/127.1804755,37.5467971",457,"127.1809245,37.5458249","127.1804755,37.5467971",37.5458249,127.1809245,37.5467971,127.1804755
11,"127.1804755,37.5467971/127.1801552,37.5475741",457,"127.1804755,37.5467971","127.1801552,37.5475741",37.5467971,127.1804755,37.5475741,127.1801552
12,"127.1872369,37.5354915/127.1864871,37.5361412",457,"127.1872369,37.5354915","127.1864871,37.5361412",37.5354915,127.1872369,37.5361412,127.1864871
13,"127.1844617,37.538683/127.1833165,37.5410145",457,"127.1844617,37.538683","127.1833165,37.5410145",37.538683,127.1844617,37.5410145,127.1833165
14,"127.1852374,37.5375241/127.1848742,37.5380162",457,"127.1852374,37.5375241","127.1848742,37.5380162",37.5375241,127.1852374,37.5380162,127.1848742
15,"127.1797172,37.5485996/127.1794701,37.54921",457,"127.1797172,37.5485996","127.1794701,37.54921",37.5485996,127.1797172,37.54921,127.1794701
16,"127.174024,37.5623828/127.1738001,37.5628329",457,"127.174024,37.5623828","127.1738001,37.5628329",37.5623828,127.174024,37.5628329,127.1738001
17,"127.1774873,37.5535221/127.1771517,37.5541666",457,"127.1774873,37.5535221","127.1771517,37.5541666",37.5535221,127.1774873,37.5541666,127.1771517
