index,count,geometry
0,20,"LINESTRING (129.4305439 35.948691, 129.4312534 35.9487823)"
1,20,"LINESTRING (129.453363 35.969637, 129.4533793 35.9696656)"
2,20,"LINESTRING (129.4345046 35.9500821, 129.4346514 35.9501942)"
3,20,"LINESTRING (129.4349617 35.9878495, 129.4349372 35.9876164)"
4,20,"LINESTRING (129.4120981 35.9429196, 129.4136065 35.943459)"
5,20,"LINESTRING (129.4402323 35.9916423, 129.4398422 35.9916594)"
6,20,"LINESTRING (129.4606897 35.9886008, 129.4594775 35.9886954)"
7,20,"LINESTRING (129.4555743 35.9725622, 129.4558589 35.9729488)"
8,20,"LINESTRING (129.4212542 35.9462872, 129.4248262 35.9475713)"
9,20,"LINESTRING (129.4017612 35.9439484, 129.4026269 35.9437147)"
10,20,"LINESTRING (129.434674 35.9902826, 129.4341519 35.9901144)"
11,20,"LINESTRING (129.4426988 35.9913996, 129.4424299 35.9914274)"
12,20,"LINESTRING (129.4341519 35.9901144, 129.4338064 35.9900027)"
13,20,"LINESTRING (129.4469025 35.9593854, 129.4481296 35.9601858)"
14,20,"LINESTRING (129.4496949 35.9906902, 129.4441349 35.9912537)"
15,20,"LINESTRING (129.4361121 35.9802327, 129.4360871 35.9801159)"
16,20,"LINESTRING (129.4098481 35.9424281, 129.4102407 35.9424805)"
17,20,"LINESTRING (129.4594179 35.9814886, 129.4598182 35.9828747)"
18,20,"LINESTRING (129.4505714 35.9623601, 129.450862 35.962816)"
19,20,"LINESTRING (129.4600949 35.9836572, 129.4602639 35.9840339)"
20,20,"LINESTRING (129.4362429 35.984132, 129.4365125 35.9841331)"
21,20,"LINESTRING (129.45245 35.9902803, 129.4521365 35.9903413)"
22,20,"LINESTRING (129.4450034 35.9581281, 129.445985 35.9587774)"
23,20,"LINESTRING (129.4279958 35.9484417, 129.428665 35.9485166)"
24,20,"LINESTRING (129.4503114 35.9620208, 129.4505714 35.9623601)"
25,20,"LINESTRING (129.4373371 35.9832499, 129.4373366 35.9831832)"
26,20,"LINESTRING (129.4515756 35.9642827, 129.4520344 35.9658942)"
27,20,"LINESTRING (129.4340245 35.9895746, 129.4342121 35.9893994)"
28,20,"LINESTRING (129.4579624 35.9766248, 129.4581492 35.9770913)"
29,20,"LINESTRING (129.4600139 35.9834773, 129.4600949 35.9836572)"
30,20,"LINESTRING (129.4366956 35.9841364, 129.4367355 35.9841385)"
31,20,"LINESTRING (129.4645358 35.988445, 129.4636055 35.9884575)"
32,20,"LINESTRING (129.4583999 35.977766, 129.4585368 35.9781911)"
33,20,"LINESTRING (129.4410807 35.9555513, 129.4421347 35.9562581)"
34,20,"LINESTRING (129.4586874 35.9787664, 129.4590382 35.9800353)"
35,20,"LINESTRING (129.4349496 35.988716, 129.4349749 35.9886164)"
36,20,"LINESTRING (129.4351123 35.9872909, 129.4355245 35.986866)"
37,20,"LINESTRING (129.4345068 35.9891594, 129.4347197 35.9889766)"
38,20,"LINESTRING (129.4373742 35.9834494, 129.4373746 35.9833746)"
39,20,"LINESTRING (129.4349749 35.9886164, 129.4350118 35.9883995)"
40,20,"LINESTRING (129.4388746 35.9915994, 129.4387912 35.991589)"
41,20,"LINESTRING (129.4594775 35.9886954, 129.4586926 35.9887993)"
42,20,"LINESTRING (129.4319635 35.9489404, 129.4324078 35.9490657)"
43,20,"LINESTRING (129.4513814 35.963827, 129.4515756 35.9642827)"
44,20,"LINESTRING (129.4355115 35.9905576, 129.434674 35.9902826)"
45,20,"LINESTRING (129.4533991 35.9900827, 129.45245 35.9902803)"
46,20,"LINESTRING (129.4642968 35.9893161, 129.4645015 35.9893876)"
47,20,"LINESTRING (129.3999527 35.9443953, 129.4004918 35.9442705)"
48,20,"LINESTRING (129.4361116 35.9798929, 129.4361544 35.979784)"
49,20,"LINESTRING (129.396302 35.9450363, 129.3968708 35.9449462)"
50,20,"LINESTRING (129.4330511 35.9493059, 129.4331518 35.9493431)"
51,20,"LINESTRING (129.4422396 35.9914467, 129.4402323 35.9916423)"
52,20,"LINESTRING (129.4574366 35.9890082, 129.4570875 35.9891076)"
53,20,"LINESTRING (129.4359914 35.98464, 129.4359984 35.984474)"
54,20,"LINESTRING (129.4537547 35.970231, 129.4544516 35.971149)"
55,20,"LINESTRING (129.4626256 35.988479, 129.4606897 35.9886008)"
56,20,"LINESTRING (129.4370099 35.9840629, 129.4370301 35.9840301)"
57,20,"LINESTRING (129.4639169 35.9890249, 129.4640703 35.9891756)"
58,20,"LINESTRING (129.4497366 35.961419, 129.4500854 35.9617595)"
59,20,"LINESTRING (129.4349372 35.9876164, 129.4349742 35.98745)"
60,20,"LINESTRING (129.4576494 35.9759412, 129.4579624 35.9766248)"
61,20,"LINESTRING (128.527562 35.8831662, 128.5271747 35.8837158)"
62,20,"LINESTRING (128.530625 35.8789639, 128.5304583 35.8792646)"
63,20,"LINESTRING (128.5227678 35.8482136, 128.5227214 35.8483113)"
64,20,"LINESTRING (128.5297222 35.8805935, 128.5288227 35.8817084)"
65,20,"LINESTRING (128.5241688 35.8495252, 128.5241998 35.8496087)"
66,20,"LINESTRING (128.5312891 35.8778934, 128.5311474 35.8781525)"
67,20,"LINESTRING (128.524428 35.8484915, 128.5243584 35.8484245)"
68,20,"LINESTRING (128.5254248 35.8610663, 128.525932 35.8625225)"
69,20,"LINESTRING (128.5227214 35.8483113, 128.5225672 35.8486336)"
70,20,"LINESTRING (128.5373057 35.850287, 128.5372356 35.8502605)"
71,20,"LINESTRING (128.547633 35.8542256, 128.5472367 35.8540749)"
72,20,"LINESTRING (128.5251902 35.8488673, 128.5249617 35.8489216)"
73,20,"LINESTRING (128.5220679 35.8502832, 128.5220483 35.85091)"
