index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"128.0550337,37.448263/128.0609947,37.4474507",37,"128.0550337,37.448263","128.0609947,37.4474507",37.448263,128.0550337,37.4474507,128.0609947
1,"127.980113,37.4049279/127.9807635,37.405056",37,"127.980113,37.4049279","127.9807635,37.405056",37.4049279,127.980113,37.405056,127.9807635
2,"127.419927,37.2392512/127.4221378,37.2381935",37,"127.419927,37.2392512","127.4221378,37.2381935",37.2392512,127.419927,37.2381935,127.4221378
3,"128.775229,37.7097478/128.7752417,37.7098946",37,"128.775229,37.7097478","128.7752417,37.7098946",37.7097478,128.775229,37.7098946,128.7752417
4,"128.0983248,37.4395889/128.0988376,37.4399739",37,"128.0983248,37.4395889","128.0988376,37.4399739",37.4395889,128.0983248,37.4399739,128.0988376
5,"127.9414913,37.4014053/127.9415523,37.401415",37,"127.9414913,37.4014053","127.9415523,37.401415",37.4014053,127.9414913,37.401415,127.9415523
6,"127.1953241,37.2905491/127.1954371,37.290233",37,"127.1953241,37.2905491","127.1954371,37.290233",37.2905491,127.1953241,37.290233,127.1954371
7,"128.8199744,37.7714915/128.8200109,37.771501",37,"128.8199744,37.7714915","128.8200109,37.771501",37.7714915,128.8199744,37.771501,128.8200109
8,"127.285393,37.239676/127.2864772,37.2394184",37,"127.285393,37.239676","127.2864772,37.2394184",37.239676,127.285393,37.2394184,127.2864772
9,"127.5934771,37.2318561/127.5941749,37.2318898",37,"127.5934771,37.2318561","127.5941749,37.2318898",37.2318561,127.5934771,37.2318898,127.5941749
10,"127.355749,37.2479385/127.3563773,37.2471974",37,"127.355749,37.2479385","127.3563773,37.2471974",37.2479385,127.355749,37.2471974,127.3563773
11,"128.0903617,37.4388249/128.0909491,37.4386246",37,"128.0903617,37.4388249","128.0909491,37.4386246",37.4388249,128.0903617,37.4386246,128.0909491
12,"128.460033,37.6067996/128.4604097,37.6069389",37,"128.460033,37.6067996","128.4604097,37.6069389",37.6067996,128.460033,37.6069389,128.4604097
13,"128.8289247,37.7717424/128.8298873,37.771663",37,"128.8289247,37.7717424","128.8298873,37.771663",37.7717424,128.8289247,37.771663,128.8298873
14,"127.3105422,37.244454/127.3111777,37.2446344",37,"127.3105422,37.244454","127.3111777,37.2446344",37.244454,127.3105422,37.2446344,127.3111777
15,"127.195237,37.2911663/127.1953241,37.2905491",37,"127.195237,37.2911663","127.1953241,37.2905491",37.2911663,127.195237,37.2905491,127.1953241
16,"127.7197836,37.2464306/127.7197982,37.246427",37,"127.7197836,37.2464306","127.7197982,37.246427",37.2464306,127.7197836,37.246427,127.7197982
17,"127.8158288,37.2853089/127.8160921,37.2862312",37,"127.8158288,37.2853089","127.8160921,37.2862312",37.2853089,127.8158288,37.2862312,127.8160921
18,"128.2888593,37.5304334/128.2909306,37.5319446",37,"128.2888593,37.5304334","128.2909306,37.5319446",37.5304334,128.2888593,37.5319446,128.2909306
19,"127.3621796,37.2423016/127.3627156,37.2420778",37,"127.3621796,37.2423016","127.3627156,37.2420778",37.2423016,127.3621796,37.2420778,127.3627156
