idx,mid_lat,mid_lng,end_lat,end_lng,mid_time,end_time
0,37.5198884,127.1308625,37.8428296,127.4968291,0+1老 11矫,0+1老 14矫
1,37.4585939,126.7519672,37.6036353,127.2253298,0+1老 11矫,0+1老 14矫
2,37.4585939,126.7519672,37.6052842,127.1767454,0+1老 11矫,0+1老 14矫
3,37.4585939,126.7519672,37.6177515,127.1920968,0+1老 11矫,0+1老 14矫
4,37.512757,126.7639107,37.7068644,126.9720624,0+1老 9矫,0+1老 14矫
5,37.554989,126.9695548,37.7523142,128.9318737,0+1老 10矫,0+1老 14矫
6,37.512757,126.7639107,37.7068644,126.9720624,0+1老 11矫,0+1老 14矫
7,37.4585939,126.7519672,37.6150659,127.2004815,0+1老 11矫,0+1老 14矫
8,37.5778118,127.0484888,37.4290184,127.9671023,0+1老 11矫,0+1老 14矫
9,37.5276782,127.0176284,37.8253879,127.5070499,0+1老 11矫,0+1老 14矫
10,35.8482251,128.5819932,36.6289103,128.3595209,0+1老 10矫,0+1老 14矫
11,36.7859676,127.164274,36.5649622,127.2776043,0+1老 12矫,0+1老 14矫
12,35.2339885,128.6647016,35.2634441,128.3554682,0+1老 12矫,0+1老 14矫
13,35.1690975,129.1363115,35.9751779,129.4183025,0+1老 10矫,0+1老 14矫
14,37.5276782,127.0176284,37.7763524,127.4614554,0+1老 11矫,0+1老 14矫
15,37.5025948,126.7989797,37.7226148,126.9804841,0+1老 11矫,0+1老 14矫
16,37.5025948,126.7989797,37.7252118,126.9795989,0+1老 9矫,0+1老 14矫
17,35.1697969,126.9237794,35.9763658,129.4168229,0+1老 8矫,0+1老 14矫
18,37.5276782,127.0176284,37.7782652,127.464718,0+1老 11矫,0+1老 14矫
19,37.4346262,126.7337582,37.3860581,127.976279,0+1老 11矫,0+1老 14矫
20,35.5610412,129.3504859,37.4642703,129.1591745,0+1老 8矫,0+1老 14矫
21,37.512757,126.7639107,37.7664931,126.8406478,0+1老 11矫,0+1老 14矫
22,37.6786247,127.0476965,38.0018811,127.3289276,0+1老 10矫,0+1老 14矫
23,37.5064513,127.0126922,37.503393,129.1305093,0+1老 8矫,0+1老 14矫
24,35.167285,126.8052879,35.2732594,126.629486,0+1老 12矫,0+1老 14矫
25,35.8526319,128.5604,35.9751779,129.4183025,0+1老 12矫,0+1老 14矫
26,37.3259057,126.8138991,37.7796616,126.8340323,0+1老 11矫,0+1老 14矫
27,37.2498203,127.1651803,37.3824586,127.9440645,0+1老 9矫,0+1老 14矫
28,37.6280329,127.0904235,38.0385743,127.1414938,0+1老 12矫,0+1老 14矫
29,37.4786176,126.8646503,37.3710839,127.9128493,0+1老 11矫,0+1老 14矫
30,37.5025948,126.7989797,37.1822346,128.46845,0+1老 11矫,0+1老 14矫
31,37.2865317,127.036915,37.6666588,128.0240936,0+1老 9矫,0+1老 14矫
32,37.3259057,126.8138991,37.7806238,126.8521901,0+1老 11矫,0+1老 14矫
33,37.8537668,127.6870182,38.1213879,127.6813626,0+1老 11矫,0+1老 14矫
34,37.5025948,126.7989797,37.4519309,128.4481576,0+1老 11矫,0+1老 14矫
