index,count,geometry
0,64,"LINESTRING (127.1474444 37.5662814, 127.1479336 37.5662874)"
1,64,"LINESTRING (127.1416219 37.5667488, 127.1418179 37.5667314)"
2,64,"LINESTRING (127.1499582 37.5665341, 127.150242 37.5666088)"
3,64,"LINESTRING (127.1430697 37.5666207, 127.1443373 37.5665091)"
4,64,"LINESTRING (127.1459085 37.566366, 127.1467218 37.566309)"
5,64,"LINESTRING (127.1482981 37.5663011, 127.1484758 37.5663079)"
6,64,"LINESTRING (127.1494943 37.5664425, 127.1496572 37.5664746)"
7,64,"LINESTRING (127.1496572 37.5664746, 127.1498213 37.5665066)"
8,64,"LINESTRING (127.1576373 37.5698402, 127.1576385 37.5698402)"
9,64,"LINESTRING (127.1561434 37.5691707, 127.1562406 37.5692151)"
10,64,"LINESTRING (127.1467218 37.566309, 127.1471783 37.566286)"
11,64,"LINESTRING (127.1589493 37.5704425, 127.1603359 37.5710847)"
12,64,"LINESTRING (127.1603359 37.5710847, 127.1621887 37.5718011)"
13,64,"LINESTRING (127.1582182 37.5701024, 127.1587516 37.5703437)"
14,64,"LINESTRING (127.1521115 37.5673498, 127.1533647 37.567916)"
15,64,"LINESTRING (127.1533647 37.567916, 127.1538856 37.5681527)"
16,64,"LINESTRING (127.1484758 37.5663079, 127.1488086 37.5663369)"
17,64,"LINESTRING (127.1588115 37.5703745, 127.1589493 37.5704425)"
18,64,"LINESTRING (127.1498937 37.5665212, 127.1499582 37.5665341)"
19,64,"LINESTRING (127.1479336 37.5662874, 127.1482981 37.5663011)"
20,64,"LINESTRING (127.1429111 37.5666346, 127.1430697 37.5666207)"
21,64,"LINESTRING (127.1404007 37.566856, 127.1408029 37.5668211)"
22,64,"LINESTRING (127.1443373 37.5665091, 127.1459085 37.566366)"
23,64,"LINESTRING (127.1471783 37.566286, 127.1474444 37.5662814)"
24,64,"LINESTRING (127.1566519 37.5694011, 127.1576373 37.5698402)"
25,64,"LINESTRING (127.1576385 37.5698402, 127.1582182 37.5701024)"
26,64,"LINESTRING (127.1538856 37.5681527, 127.1561434 37.5691707)"
27,64,"LINESTRING (127.1507079 37.5667598, 127.151151 37.5669243)"
28,64,"LINESTRING (127.1587516 37.5703437, 127.1588115 37.5703745)"
29,64,"LINESTRING (127.1566124 37.5693829, 127.1566519 37.5694011)"
30,64,"LINESTRING (127.1418179 37.5667314, 127.1429111 37.5666346)"
31,64,"LINESTRING (127.150242 37.5666088, 127.1507079 37.5667598)"
32,64,"LINESTRING (127.1520742 37.5673326, 127.1521115 37.5673498)"
33,64,"LINESTRING (127.1408029 37.5668211, 127.1416219 37.5667488)"
34,64,"LINESTRING (127.151151 37.5669243, 127.1520742 37.5673326)"
35,64,"LINESTRING (127.1492047 37.5663948, 127.1494943 37.5664425)"
36,64,"LINESTRING (127.1564903 37.5693276, 127.1566124 37.5693829)"
37,64,"LINESTRING (127.1488086 37.5663369, 127.1492047 37.5663948)"
38,64,"LINESTRING (127.1562406 37.5692151, 127.1564903 37.5693276)"
39,64,"LINESTRING (127.1498213 37.5665066, 127.1498937 37.5665212)"
40,63,"LINESTRING (128.0775891 37.9691882, 128.0783931 37.9703802)"
41,63,"LINESTRING (127.6647811 37.740367, 127.6655894 37.7404588)"
42,63,"LINESTRING (127.9818376 37.786722, 127.9820729 37.7871068)"
43,63,"LINESTRING (127.6404603 37.7397433, 127.6418407 37.7398705)"
44,63,"LINESTRING (127.6272239 37.7356158, 127.6282994 37.736041)"
45,63,"LINESTRING (127.2638524 37.606278, 127.2653541 37.6068425)"
46,63,"LINESTRING (127.3682641 37.6340562, 127.3684556 37.634079)"
47,63,"LINESTRING (127.2509089 37.6020403, 127.251564 37.6026483)"
48,63,"LINESTRING (127.7333532 37.7552818, 127.7346723 37.7556072)"
49,63,"LINESTRING (127.9991015 37.8179896, 127.9992868 37.8181664)"
50,63,"LINESTRING (127.3968618 37.6346742, 127.3970963 37.6347411)"
51,63,"LINESTRING (128.173063 38.062961, 128.1749884 38.0645794)"
52,63,"LINESTRING (128.1574394 38.0427528, 128.1576507 38.0429355)"
53,63,"LINESTRING (127.9587561 37.7619837, 127.9583809 37.7618887)"
