index,path,count,start_path,end_path,start_path_lat,start_path_lng,end_path_lat,end_path_lng
0,"129.4426988,35.9913996/129.4424299,35.9914274",15,"129.4426988,35.9913996","129.4424299,35.9914274",35.9913996,129.4426988,35.9914274,129.4424299
1,"129.4503114,35.9620208/129.4505714,35.9623601",15,"129.4503114,35.9620208","129.4505714,35.9623601",35.9620208,129.4503114,35.9623601,129.4505714
2,"129.4450034,35.9581281/129.445985,35.9587774",15,"129.4450034,35.9581281","129.445985,35.9587774",35.9581281,129.4450034,35.9587774,129.445985
3,"129.4356951,35.9906727/129.4355115,35.9905576",15,"129.4356951,35.9906727","129.4355115,35.9905576",35.9906727,129.4356951,35.9905576,129.4355115
4,"129.4274536,35.9483467/129.4279958,35.9484417",15,"129.4274536,35.9483467","129.4279958,35.9484417",35.9483467,129.4274536,35.9484417,129.4279958
5,"129.4609019,35.9851196/129.4612304,35.9855289",15,"129.4609019,35.9851196","129.4612304,35.9855289",35.9851196,129.4609019,35.9855289,129.4612304
6,"129.4576494,35.9759412/129.4579624,35.9766248",15,"129.4576494,35.9759412","129.4579624,35.9766248",35.9759412,129.4576494,35.9766248,129.4579624
7,"129.4253773,35.9477608/129.4261833,35.9480372",15,"129.4253773,35.9477608","129.4261833,35.9480372",35.9477608,129.4253773,35.9480372,129.4261833
8,"129.4515756,35.9642827/129.4520344,35.9658942",15,"129.4515756,35.9642827","129.4520344,35.9658942",35.9642827,129.4515756,35.9658942,129.4520344
9,"129.4188505,35.9454044/129.4190753,35.9454855",15,"129.4188505,35.9454044","129.4190753,35.9454855",35.9454044,129.4188505,35.9454855,129.4190753
10,"129.4347197,35.9889766/129.4348415,35.9888737",15,"129.4347197,35.9889766","129.4348415,35.9888737",35.9889766,129.4347197,35.9888737,129.4348415
11,"129.4362193,35.9843452/129.4362339,35.9843089",15,"129.4362193,35.9843452","129.4362339,35.9843089",35.9843452,129.4362193,35.9843089,129.4362339
12,"129.453363,35.969637/129.4533793,35.9696656",15,"129.453363,35.969637","129.4533793,35.9696656",35.969637,129.453363,35.9696656,129.4533793
13,"129.4585368,35.9781911/129.4586874,35.9787664",15,"129.4585368,35.9781911","129.4586874,35.9787664",35.9781911,129.4585368,35.9787664,129.4586874
14,"129.4544516,35.971149/129.4547562,35.9715407",15,"129.4544516,35.971149","129.4547562,35.9715407",35.971149,129.4544516,35.9715407,129.4547562
15,"129.4345046,35.9500821/129.4346514,35.9501942",15,"129.4345046,35.9500821","129.4346514,35.9501942",35.9500821,129.4345046,35.9501942,129.4346514
16,"129.4351123,35.9872909/129.4355245,35.986866",15,"129.4351123,35.9872909","129.4355245,35.986866",35.9872909,129.4351123,35.986866,129.4355245
17,"129.4349372,35.9876164/129.4349742,35.98745",15,"129.4349372,35.9876164","129.4349742,35.98745",35.9876164,129.4349372,35.98745,129.4349742
18,"129.4639169,35.9890249/129.4640703,35.9891756",15,"129.4639169,35.9890249","129.4640703,35.9891756",35.9890249,129.4639169,35.9891756,129.4640703
19,"129.4359124,35.9512583/129.4360836,35.9514106",15,"129.4359124,35.9512583","129.4360836,35.9514106",35.9512583,129.4359124,35.9514106,129.4360836
20,"129.4497366,35.961419/129.4500854,35.9617595",15,"129.4497366,35.961419","129.4500854,35.9617595",35.961419,129.4497366,35.9617595,129.4500854
21,"129.4421347,35.9562581/129.4437933,35.9573418",15,"129.4421347,35.9562581","129.4437933,35.9573418",35.9562581,129.4421347,35.9573418,129.4437933
22,"129.4547562,35.9715407/129.4555743,35.9725622",15,"129.4547562,35.9715407","129.4555743,35.9725622",35.9715407,129.4547562,35.9725622,129.4555743
23,"129.43347,35.949484/129.4338844,35.9496982",15,"129.43347,35.949484","129.4338844,35.9496982",35.949484,129.43347,35.9496982,129.4338844
24,"129.3957123,35.9451303/129.396302,35.9450363",15,"129.3957123,35.9451303","129.396302,35.9450363",35.9451303,129.3957123,35.9450363,129.396302
25,"129.4626256,35.988479/129.4606897,35.9886008",15,"129.4626256,35.988479","129.4606897,35.9886008",35.988479,129.4626256,35.9886008,129.4606897
26,"129.4370099,35.9840629/129.4370301,35.9840301",15,"129.4370099,35.9840629","129.4370301,35.9840301",35.9840629,129.4370099,35.9840301,129.4370301
27,"129.4359914,35.98464/129.4359984,35.984474",15,"129.4359914,35.98464","129.4359984,35.984474",35.98464,129.4359914,35.984474,129.4359984
28,"129.4537547,35.970231/129.4544516,35.971149",15,"129.4537547,35.970231","129.4544516,35.971149",35.970231,129.4537547,35.971149,129.4544516
29,"129.4248262,35.9475713/129.4253773,35.9477608",15,"129.4248262,35.9475713","129.4253773,35.9477608",35.9475713,129.4248262,35.9477608,129.4253773
30,"129.4531708,35.9693066/129.453363,35.969637",15,"129.4531708,35.9693066","129.453363,35.969637",35.9693066,129.4531708,35.969637,129.453363
31,"129.4422396,35.9914467/129.4402323,35.9916423",15,"129.4422396,35.9914467","129.4402323,35.9916423",35.9914467,129.4422396,35.9916423,129.4402323
32,"129.409352,35.9424054/129.4096171,35.9424119",15,"129.409352,35.9424054","129.4096171,35.9424119",35.9424054,129.409352,35.9424119,129.4096171
33,"129.4574366,35.9890082/129.4570875,35.9891076",15,"129.4574366,35.9890082","129.4570875,35.9891076",35.9890082,129.4574366,35.9891076,129.4570875
34,"129.4361116,35.9798929/129.4361544,35.979784",15,"129.4361116,35.9798929","129.4361544,35.979784",35.9798929,129.4361116,35.979784,129.4361544
35,"129.396302,35.9450363/129.3968708,35.9449462",15,"129.396302,35.9450363","129.3968708,35.9449462",35.9450363,129.396302,35.9449462,129.3968708
